rank,player,country,birthdate,player_url
68,Renata Zarazua,MEX,1997-09-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RenataZarazua
69,Eva Lys,GER,2002-01-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EvaLys
70,Solana Sierra,ARG,2004-06-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SolanaSierra
71,Ons Jabeur,TUN,1994-08-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OnsJabeur
72,Maria Sakkari,GRE,1995-07-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaSakkari
73,Yuliia Starodubtseva,UKR,2000-02-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YuliiaStarodubtseva
74,Alycia Parks,USA,2000-12-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlyciaParks
75,Taylor Townsend,USA,1996-04-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TaylorTownsend
76,Moyuka Uchijima,JPN,2001-08-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MoyukaUchijima
77,Elisabetta Cocciaretto,ITA,2001-01-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElisabettaCocciaretto
78,Zeynep Sonmez,TUR,2002-04-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ZeynepSonmez
79,Kimberly Birrell,AUS,1998-04-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KimberlyBirrell
80,Barbora Krejcikova,CZE,1995-12-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=BarboraKrejcikova
81,Anna Blinkova,RUS,1998-09-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnnaBlinkova
82,Emiliana Arango,COL,2000-11-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EmilianaArango
83,Jil Teichmann,SUI,1997-07-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JilTeichmann
84,Francesca Jones,GBR,2000-09-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=FrancescaJones
85,Victoria Mboko,CAN,2006-08-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VictoriaMboko
86,Irina Camelia Begu,ROU,1990-08-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IrinaCameliaBegu
87,Greet Minnen,BEL,1997-08-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GreetMinnen
88,Ajla Tomljanovic,AUS,1993-05-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AjlaTomljanovic
89,Katerina Siniakova,CZE,1996-05-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KaterinaSiniakova
90,Viktorija Golubic,SUI,1992-10-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ViktorijaGolubic
91,Iva Jovic,USA,2007-12-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IvaJovic
92,Tereza Valentova,CZE,2007-02-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TerezaValentova
93,Yue Yuan,CHN,1998-09-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YueYuan
94,Antonia Ruzic,CRO,2003-01-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AntoniaRuzic
95,Victoria Azarenka,BLR,1989-07-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VictoriaAzarenka
96,Cristina Bucsa,ESP,1998-01-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CristinaBucsa
97,Lulu Sun,NZL,2001-04-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LuluSun
98,Leolia Jeanjean,FRA,1995-08-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LeoliaJeanjean
99,Mayar Sherif,EGY,1996-05-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MayarSherif
100,Elsa Jacquemot,FRA,2003-05-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElsaJacquemot
101,Nuria Parrizas Diaz,ESP,1991-07-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NuriaParrizasDiaz
102,Dalma Galfi,HUN,1998-08-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DalmaGalfi
103,Anastasia Zakharova,RUS,2002-01-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnastasiaZakharova
104,Rebeka Masarova,ESP,1999-08-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RebekaMasarova
105,Viktoriya Tomova,BUL,1995-02-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ViktoriyaTomova
106,Varvara Gracheva,FRA,2000-08-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VarvaraGracheva
107,Talia Gibson,AUS,2004-06-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TaliaGibson
108,Katie Volynets,USA,2001-12-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatieVolynets
109,Diane Parry,FRA,2002-09-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DianeParry
110,Aoi Ito,JPN,2004-05-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AoiIto
111,Sara Bejlek,CZE,2006-01-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SaraBejlek
112,Mananchaya Sawangkaew,THA,2002-07-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MananchayaSawangkaew
113,Shuai Zhang,CHN,1989-01-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ShuaiZhang
114,Olivia Gadecki,AUS,2002-04-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OliviaGadecki
115,Bernarda Pera,USA,1994-12-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=BernardaPera
116,Caty Mcnally,USA,2001-11-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CatyMcnally
117,Darja Semenistaja,LAT,2002-09-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DarjaSemenistaja
118,Anca Alexia Todoni,ROU,2004-10-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AncaAlexiaTodoni
119,Aliaksandra Sasnovich,BLR,1994-03-22,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AliaksandraSasnovich
120,Maria Lourdes Carle,ARG,2000-02-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaLourdesCarle
121,Katarzyna Kawa,POL,1992-11-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatarzynaKawa
122,Arantxa Rus,NED,1990-12-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ArantxaRus
123,Rebecca Marino,CAN,1990-12-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RebeccaMarino
124,Ena Shibahara,JPN,1998-02-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EnaShibahara
125,Leyre Romero Gormaz,ESP,2002-04-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LeyreRomeroGormaz
126,Varvara Lepchenko,USA,1986-05-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VarvaraLepchenko
127,Ella Seidel,GER,2005-02-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EllaSeidel
128,Simona Waltert,SUI,2000-12-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SimonaWaltert
129,Priscilla Hon,AUS,1998-05-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PriscillaHon
130,Julia Grabher,AUT,1996-07-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JuliaGrabher
131,Erika Andreeva,RUS,2004-06-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ErikaAndreeva
132,Anhelina Kalinina,UKR,1997-02-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnhelinaKalinina
133,Petra Marcinko,CRO,2005-12-04,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PetraMarcinko
134,Panna Udvardy,HUN,1998-09-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PannaUdvardy
135,Joanna Garland,TPE,2001-07-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JoannaGarland
136,Robin Montgomery,USA,2004-09-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RobinMontgomery
137,Veronika Erjavec,SLO,1999-12-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VeronikaErjavec
138,Sorana Cirstea,ROU,1990-04-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SoranaCirstea
139,Jessika Ponchet,FRA,1996-09-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JessikaPonchet
140,Tatiana Prozorova,RUS,2003-10-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TatianaProzorova
141,Sara Sorribes Tormo,ESP,1996-10-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SaraSorribesTormo
142,Victoria Jimenez Kasintseva,AND,2005-08-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VictoriaJimenezKasintseva
143,Lucrezia Stefanini,ITA,1998-05-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LucreziaStefanini
144,Marina Stakusic,CAN,2004-11-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MarinaStakusic
145,Yafan Wang,CHN,1994-04-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YafanWang
146,Sijia Wei,CHN,2003-12-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SijiaWei
147,Astra Sharma,AUS,1995-09-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AstraSharma
148,Sinja Kraus,AUT,2002-04-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SinjaKraus
149,Whitney Osuigwe,USA,2002-04-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=WhitneyOsuigwe
150,Xinyu Gao,CHN,1997-11-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=XinyuGao
151,Jodie Burrage,GBR,1999-05-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JodieBurrage
152,Jana Fett,CRO,1996-11-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JanaFett
153,Linda Fruhvirtova,CZE,2005-05-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LindaFruhvirtova
154,Louisa Chirico,USA,1996-05-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LouisaChirico
155,Tamara Korpatsch,GER,1995-05-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TamaraKorpatsch
156,Lola Radivojevic,SRB,2005-01-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LolaRadivojevic
157,Maddison Inglis,AUS,1998-01-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MaddisonInglis
158,Xiyu Wang,CHN,2001-03-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=XiyuWang
159,Heather Watson,GBR,1992-05-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HeatherWatson
160,Tamara Zidansek,SLO,1997-12-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TamaraZidansek
161,Daria Saville,AUS,1994-03-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DariaSaville
162,Nina Stojanovic,SRB,1996-07-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NinaStojanovic
163,Oksana Selekhmeteva,RUS,2003-01-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OksanaSelekhmeteva
164,Kathinka Von Deichmann,LIE,1994-05-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KathinkaVonDeichmann
165,Destanee Aiava,AUS,2000-05-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DestaneeAiava
166,Kaja Juvan,SLO,2000-11-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KajaJuvan
167,Lanlana Tararudee,THA,2004-07-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LanlanaTararudee
168,Darja Vidmanova,CZE,2003-01-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DarjaVidmanova
169,Petra Martic,CRO,1991-01-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PetraMartic
170,Arianne Hartono,NED,1996-04-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ArianneHartono
171,Celine Naef,SUI,2005-06-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CelineNaef
172,Anouk Koevermans,NED,2004-01-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnoukKoevermans
173,Barbora Palicova,CZE,2004-03-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=BarboraPalicova
174,Hanne Vandewinkel,BEL,2004-05-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HanneVandewinkel
175,Iryna Shymanovich,BLR,1997-06-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IrynaShymanovich
176,Oleksandra Oliynykova,CRO,2001-01-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OleksandraOliynykova
177,Alina Charaeva,RUS,2002-05-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlinaCharaeva
178,Nao Hibino,JPN,1994-11-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NaoHibino
179,Elena Pridankina,RUS,2005-08-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElenaPridankina
180,Julia Riera,ARG,2002-05-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JuliaRiera
181,Maja Chwalinska,POL,2001-10-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MajaChwalinska
182,Andrea Lazaro Garcia,ESP,1994-11-04,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AndreaLazaroGarcia
183,Dominika Salkova,CZE,2004-06-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DominikaSalkova
184,Tiantsoa Sarah Rakotomanga Rajaonah,FRA,2005-12-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TiantsoaSarahRakotomangaRajaonah
185,Nuria Brancaccio,ITA,2000-06-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NuriaBrancaccio
186,Jule Niemeier,GER,1999-08-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JuleNiemeier
187,Bianca Andreescu,CAN,2000-06-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=BiancaAndreescu
188,Sofia Costoulas,BEL,2005-04-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SofiaCostoulas
189,Linda Klimovicova,CZE,2004-06-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LindaKlimovicova
190,Ana Sofia Sanchez,MEX,1994-04-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnaSofiaSanchez
191,Carson Branstine,USA,2000-09-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarsonBranstine
192,Mai Hontama,JPN,1999-08-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MaiHontama
193,Daria Snigur,UKR,2002-03-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DariaSnigur
194,Maria Timofeeva,RUS,2003-11-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaTimofeeva
195,Janice Tjen,INA,2002-05-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JaniceTjen
196,Guiomar Maristany Zuleta De Reales,ESP,1999-02-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GuiomarMaristanyZuletaDeReales
197,Anna Lena Friedsam,GER,1994-02-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnnaLenaFriedsam
198,Emerson Jones,AUS,2008-07-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EmersonJones
199,Caroline Garcia,FRA,1993-10-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarolineGarcia
200,Harriet Dart,GBR,1996-07-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HarrietDart
201,Justina Mikulskyte,LTU,1996-02-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JustinaMikulskyte
202,Laura Pigossi,BRA,1994-08-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LauraPigossi
203,Alina Korneeva,RUS,2007-06-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlinaKorneeva
204,Lizette Cabrera,AUS,1997-12-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LizetteCabrera
205,Elizabeth Mandlik,USA,2001-05-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElizabethMandlik
206,Mona Barthel,GER,1990-07-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MonaBarthel
207,Lauren Davis,USA,1993-10-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LaurenDavis
208,Mariam Bolkvadze,GEO,1998-01-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariamBolkvadze
209,Eva Vedder,NED,1999-11-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EvaVedder
210,Georgia Pedone,ITA,2004-08-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GeorgiaPedone
211,Patricia Maria Tig,ROU,1994-07-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PatriciaMariaTig
212,Kristina Dmitruk,BLR,2003-09-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KristinaDmitruk
213,Manon Leonard,FRA,2001-01-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ManonLeonard
214,Kyoka Okamura,JPN,1995-10-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KyokaOkamura
215,Tara Wurth,CRO,2002-09-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TaraWurth
216,Arina Rodionova,AUS,1989-12-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ArinaRodionova
217,Irene Burillo Escorihuela,ESP,1997-07-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IreneBurilloEscorihuela
218,Sayaka Ishii,JPN,2005-08-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SayakaIshii
219,Carol Zhao,CAN,1995-06-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarolZhao
220,Carlota Martinez Cirez,ESP,2001-02-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarlotaMartinezCirez
221,Clervie Ngounoue,USA,2006-07-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ClervieNgounoue
