Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,WTA Rank,Log diff,yElo
Tereza Valentova,33,18.4,1856.2,,31,1821.6,25,1792.2,64,1646.9,,1880.9,2025-07,,96,-1.07,1868.0
Katerina Siniakova,34,29.2,1850.9,,32,1808.2,58,1717.9,23,1736.9,,1950.5,2017-01,,76,-0.80,1897.5
Emma Navarro,35,24.2,1847.3,,38,1795.9,37,1766.2,17,1756.8,,2002.7,2024-08,,11,1.16,1781.0
Olga Danilovic,36,24.5,1845.5,,56,1747.1,21,1809.3,62,1653.1,,1883.7,2025-05,,39,-0.08,1830.3
Sorana Cirstea,37,35.3,1843.7,,27,1829.1,52,1731.6,74,1627.1,,1928.2,2009-08,,71,-0.65,1913.7
Anastasia Pavlyuchenkova,38,34.1,1838.6,,37,1798.3,48,1743.0,34,1710.6,,2058.1,2011-05,,45,-0.17,1752.8
Xin Yu Wang,39,23.8,1838.2,,46,1770.9,76,1689.8,19,1754.1,,1853.9,2025-08,,34,0.14,1878.4
Jessica Bouzas Maneiro,40,22.8,1833.8,,51,1762.1,45,1753.3,43,1690.0,,1857.3,2025-08,,40,0,1872.2
Maria Sakkari,41,30.0,1833.4,,36,1798.4,29,1786.6,56,1665.1,,2067.5,2022-03,,64,-0.45,1800.9
Anastasia Potapova,42,24.3,1832.8,,50,1768.9,26,1792.0,57,1663.1,,1920.5,2023-06,,53,-0.23,1783.0
Daria Kasatkina,43,28.2,1829.8,,39,1792.0,30,1781.2,30,1720.9,,2036.5,2018-03,,18,0.87,1722.4
Sofia Kenin,44,26.7,1826.9,,48,1770.0,42,1760.2,60,1657.8,,2057.0,2020-02,,27,0.49,1792.8
Leylah Fernandez,45,22.9,1825.7,,33,1807.3,80,1685.7,45,1684.5,,1977.3,2022-03,,30,0.41,1809.3
Maya Joint,46,19.3,1825.3,,57,1745.6,41,1761.3,36,1706.2,,1867.5,2025-06,,43,0.07,1836.1
Magda Linette,47,33.4,1824.8,,45,1774.9,39,1762.6,70,1638.7,,1866.6,2023-02,,37,0.24,1804.3
Lois Boisson,48,22.2,1823.5,,175,1549.8,18,1813.0,107,1563.6,,1855.3,2025-07,,46,0.04,1854.2
Barbora Krejcikova,49,29.6,1821.1,,47,1770.1,90,1661.8,22,1738.1,,2054.4,2021-08,,62,-0.24,1807.9
Paula Badosa,50,27.6,1817.9,,41,1782.6,53,1727.8,59,1659.0,,2078.1,2022-01,,16,1.14,1868.4
Ons Jabeur,51,30.8,1817.9,,43,1781.0,46,1744.9,42,1692.0,,2110.5,2022-06,,77,-0.41,1724.6
Taylor Townsend,52,29.3,1810.6,,42,1781.5,64,1711.4,82,1614.7,,1840.9,2024-04,,139,-0.98,1833.4
Eva Lys,53,23.5,1808.9,,49,1769.4,59,1717.4,76,1626.0,,1808.9,2025-08,,59,-0.11,1833.8
Katie Boulter,54,29.0,1804.0,,52,1758.6,68,1706.9,29,1727.8,,1894.3,2024-03,,48,0.12,1725.5
Donna Vekic,55,29.1,1802.0,,55,1754.4,50,1738.9,38,1699.6,,1947.0,2019-08,,49,0.12,1691.6
Sara Bejlek,56,19.4,1798.9,,87,1684.0,31,1780.2,149,1510.0,,1815.5,2025-07,,111,-0.68,1848.3
Iva Jovic,57,17.6,1794.3,,83,1688.4,82,1679.8,33,1710.8,,1825.1,2025-08,,73,-0.25,1805.0
Caty Mcnally,58,23.7,1793.8,,66,1720.5,61,1714.4,40,1696.2,,1805.5,2019-07,,101,-0.55,1845.5
Francesca Jones,59,24.8,1792.5,,97,1668.6,38,1764.4,121,1546.5,,1792.5,2025-07,,89,-0.41,1837.5
Caroline Garcia,60,31.8,1791.6,,53,1757.3,47,1744.0,35,1709.1,,2044.8,2017-10,,174,-1.06,1651.7
Ashlyn Krueger,61,21.2,1790.8,,44,1780.3,81,1681.5,81,1615.8,,1896.7,2025-02,,38,0.47,1743.4
Peyton Stearns,62,23.8,1790.8,,62,1726.3,35,1774.9,118,1547.4,,1925.1,2025-05,,54,0.14,1739.9
Varvara Gracheva,63,25.0,1784.7,,61,1728.9,77,1688.8,73,1628.7,,1819.8,2019-10,,88,-0.33,1835.6
Bianca Andreescu,64,25.1,1783.4,,54,1756.0,73,1694.4,66,1643.3,,2157.5,2019-09,,173,-0.99,1703.1
Yulia Putintseva,65,30.5,1780.1,,58,1737.6,49,1739.1,63,1647.3,,1933.4,2025-01,,55,0.17,1579.5
Irina Camelia Begu,66,34.8,1774.7,,82,1688.9,44,1756.1,84,1612.4,,1931.2,2016-05,,92,-0.33,1769.0
Anastasija Sevastova,67,35.3,1769.9,,63,1723.5,57,1720.7,65,1645.2,,1998.3,2018-10,,233,-1.25,1718.7
Rebecca Sramkova,68,28.8,1767.4,,65,1722.0,89,1662.7,86,1608.4,,1821.7,2024-11,,35,0.66,1735.3
Jaqueline Cristian,69,27.2,1766.2,,64,1722.7,55,1725.3,186,1466.0,,1816.5,2025-05,,50,0.32,1759.0
Beatriz Haddad Maia,70,29.2,1765.2,,75,1699.8,51,1731.6,50,1676.0,,1945.0,2022-08,,22,1.16,1665.2
Alexandra Eala,71,20.1,1764.6,,78,1695.3,161,1548.2,46,1683.3,,1802.7,2025-06,,75,-0.05,1804.1
Elena Gabriela Ruse,72,27.7,1761.7,,77,1696.6,71,1700.0,51,1674.1,,1845.7,2022-02,,70,0.03,1734.1
Ajla Tomljanovic,73,32.2,1760.4,,74,1702.5,75,1691.1,48,1677.7,,1907.7,2022-08,,79,-0.08,1744.0
Hailey Baptiste,74,23.7,1760.3,,81,1691.7,70,1701.9,93,1589.8,,1800.9,2025-06,,47,0.45,1755.6
Kaja Juvan,75,24.6,1759.5,,100,1665.9,54,1727.5,41,1695.5,,1825.6,2022-05,,161,-0.76,1757.9
Elisabetta Cocciaretto,76,24.5,1759.4,,93,1677.0,65,1711.1,52,1671.8,,1853.5,2023-07,,85,-0.11,1775.9
Ann Li,77,25.1,1757.5,,76,1699.1,72,1695.7,117,1548.2,,1894.4,2021-03,,58,0.28,1785.1
Rebeka Masarova,78,26.0,1756.3,,86,1686.5,67,1707.2,72,1635.5,,1817.5,2023-04,,108,-0.33,1758.1
Laura Siegemund,79,37.4,1755.5,,73,1705.9,88,1664.8,58,1659.2,,1917.6,2016-08,,52,0.42,1783.0
Camila Osorio,80,23.6,1754.7,,69,1713.9,62,1712.2,89,1601.5,,1852.0,2023-06,,63,0.24,1688.7
Viktorija Golubic,81,32.8,1752.9,,60,1731.6,123,1602.2,75,1627.0,,1836.2,2021-07,,72,0.12,1761.1
Antonia Ruzic,82,22.5,1752.5,,59,1733.8,108,1621.8,96,1585.2,,1785.8,2025-03,,69,0.17,1764.4
Sonay Kartal,83,23.8,1752.5,,84,1688.3,166,1541.6,54,1670.9,,1828.1,2024-10,,51,0.49,1730.4
Magdalena Frech,84,27.6,1751.4,,71,1706.8,79,1687.5,99,1580.5,,1846.4,2024-10,,33,0.93,1679.3
Lesia Tsurenko,85,35.4,1744.4,,70,1706.8,74,1693.0,55,1667.1,,1916.2,2019-01,,360,-1.44,
Petra Marcinko,86,19.6,1743.8,,112,1640.9,63,1711.7,183,1472.4,,1743.8,2025-08,,114,-0.28,1819.2
Greet Minnen,87,28.0,1739.4,,91,1678.7,118,1609.4,49,1676.6,,1795.8,2020-02,,106,-0.20,1741.2
Kamilla Rakhimova,88,23.9,1739.3,,99,1666.8,95,1649.6,71,1638.2,,1749.1,2025-08,,65,0.30,1784.9
Elina Avanesyan,89,22.8,1733.6,,67,1718.1,87,1668.5,87,1607.7,,1835.3,2024-08,,103,-0.15,1648.6
Ella Seidel,90,20.4,1731.1,,72,1706.0,113,1615.5,95,1587.5,,1753.5,2024-01,,104,-0.14,1778.5
Lucia Bronzetti,91,26.6,1730.7,,68,1717.8,106,1623.1,126,1539.7,,1777.9,2025-03,,57,0.47,1728.0
Anna Blinkova,92,26.9,1725.9,,80,1692.3,100,1631.3,85,1611.6,,1830.2,2019-10,,80,0.14,1694.9
Caroline Dolehide,93,26.9,1722.3,,89,1679.4,91,1651.6,148,1510.1,,1757.6,2025-07,,78,0.18,1699.1
Suzan Lamens,94,26.1,1720.2,,96,1674.8,124,1602.1,110,1559.2,,1795.2,2025-04,,66,0.35,1701.7
Yafan Wang,95,31.2,1718.5,,79,1693.7,162,1546.1,119,1547.3,,1853.2,2019-03,,170,-0.58,1655.5
Anhelina Kalinina,96,28.3,1715.7,,95,1674.8,78,1687.7,92,1591.1,,1890.8,2022-06,,135,-0.34,1601.8
Mayar Sherif,97,29.2,1713.4,,180,1545.5,66,1709.0,147,1511.9,,1863.6,2023-06,,102,-0.05,1710.3
Elsa Jacquemot,98,22.2,1711.8,,113,1637.9,97,1636.0,83,1614.7,,1724.2,2025-08,,91,0.07,1754.3
Janice Tjen,99,23.2,1707.9,,94,1676.9,121,1603.9,88,1603.9,,1743.0,2025-08,,149,-0.41,1723.6
Kimberly Birrell,100,27.3,1706.6,,85,1687.1,197,1504.4,94,1588.8,,1804.5,2025-03,,83,0.19,1675.5
Anna Bondar,101,28.2,1705.8,,142,1591.2,60,1715.7,173,1483.5,,1786.6,2022-05,,97,0.04,1718.5
Aliaksandra Sasnovich,102,31.4,1704.4,,108,1645.4,92,1650.7,78,1624.1,,1944.3,2019-01,,119,-0.15,1659.8
Shuai Zhang,103,36.4,1703.6,,88,1683.0,136,1583.9,79,1621.1,,1873.3,2018-01,,113,-0.09,1782.8
Clara Burel,104,23.9,1701.7,,98,1667.9,83,1673.3,139,1522.4,,1845.7,2024-01,,311,-1.10,1624.6
Viktoriya Tomova,105,30.4,1699.4,,105,1653.1,101,1627.7,102,1574.0,,1752.1,2024-06,,98,0.07,1697.0
Oksana Selekhmeteva,106,22.5,1697.5,,128,1619.9,86,1669.3,130,1534.3,,1726.9,2025-07,,163,-0.43,1714.6
Dalma Galfi,107,26.9,1692.9,,163,1563.3,84,1672.3,77,1625.1,,1714.7,2022-07,,99,0.08,1732.1
Robin Montgomery,108,20.8,1690.1,,125,1625.1,119,1607.8,68,1642.6,,1779.9,2024-07,,185,-0.54,1707.5
Bernarda Pera,109,30.6,1689.4,,110,1642.7,85,1669.6,108,1562.8,,1843.1,2022-08,,110,-0.01,1612.7
Lulu Sun,110,24.3,1687.8,,101,1662.9,163,1545.8,90,1596.0,,1831.6,2024-08,,164,-0.40,1655.5
Sara Sorribes Tormo,111,28.5,1687.7,,107,1648.7,94,1649.7,116,1548.9,,1900.8,2021-08,,143,-0.25,1579.2
Diane Parry,112,22.9,1686.5,,130,1617.4,111,1620.0,69,1641.0,,1763.9,2024-03,,107,0.05,1662.8
Clervie Ngounoue,113,19.0,1681.6,,102,1658.4,195,1510.3,168,1489.2,,1690.6,2025-08,,178,-0.45,1718.1
Yue Yuan,114,26.8,1681.6,,104,1656.3,131,1590.9,129,1535.2,,1869.7,2024-04,,100,0.13,1636.2
Alycia Parks,115,24.6,1677.4,,92,1677.5,193,1512.1,113,1554.1,,1824.7,2023-01,,56,0.72,1653.6
Aoi Ito,116,21.2,1676.3,,90,1678.9,314,1368.8,196,1462.3,,1786.2,2024-12,,86,0.30,1684.9
Solana Sierra,117,21.1,1674.0,,150,1580.6,105,1623.1,105,1567.6,,1719.7,2025-06,,74,0.46,1674.4
Petra Martic,118,34.4,1673.4,,116,1632.7,99,1634.2,80,1618.2,,1979.2,2019-09,,195,-0.50,1646.0
Xiyu Wang,119,24.3,1672.5,,103,1657.5,109,1621.3,133,1533.4,,1803.0,2024-02,,147,-0.21,1661.4
Renata Zarazua,120,27.8,1672.3,,119,1630.1,117,1610.0,111,1556.1,,1761.2,2025-01,,82,0.38,1643.8
Lin Zhu,121,31.5,1671.8,,106,1651.7,236,1454.0,132,1534.2,,1808.9,2023-09,,302,-0.91,1606.8
Jil Teichmann,122,28.0,1671.3,,120,1628.6,98,1634.9,213,1449.4,,1922.9,2022-05,,87,0.34,1698.9
Zeynep Sonmez,123,23.3,1668.4,,114,1636.1,139,1580.5,97,1584.1,,1769.8,2024-12,,81,0.42,1624.6
Tatjana Maria,124,38.0,1663.1,,129,1618.0,160,1548.6,67,1643.3,,1804.5,2009-08,,42,1.08,1675.1
Ana Bogdan,125,32.6,1662.3,,109,1645.3,115,1613.4,98,1583.8,,1826.3,2023-07,,296,-0.86,1475.7
Daria Saville,126,31.3,1660.9,,115,1635.2,129,1592.6,138,1524.0,,1971.3,2017-01,,155,-0.21,1631.6
Yuliia Starodubtseva,127,25.4,1660.1,,136,1610.3,107,1622.3,124,1543.9,,1834.9,2024-10,,68,0.62,1653.7
Leolia Jeanjean,128,30.0,1659.5,,118,1630.9,122,1603.1,155,1503.8,,1684.9,2022-09,,93,0.32,1665.1
Talia Gibson,129,21.1,1659.3,,126,1624.3,232,1456.4,104,1571.5,,1674.7,2025-07,,105,0.21,1679.7
Anca Alexia Todoni,130,20.8,1658.7,,158,1571.5,69,1705.8,140,1522.1,,1785.1,2025-01,,112,0.15,1626.4
Anastasia Zakharova,131,23.5,1657.4,,133,1612.0,180,1523.0,91,1593.7,,1706.7,2024-10,,90,0.38,1672.5
Nadia Podoroska,132,27.9,1656.8,,124,1626.0,130,1591.7,152,1505.6,,1866.8,2021-01,,352,-0.98,
Moyuka Uchijima,133,24.0,1656.5,,131,1616.5,104,1624.3,189,1464.7,,1822.8,2025-04,,94,0.35,1581.7
Dominika Salkova,134,21.0,1655.1,,122,1627.1,150,1558.7,178,1476.7,,1685.2,2025-07,,160,-0.18,1665.7
Carol Young Suh Lee,135,23.6,1652.6,,111,1641.4,140,1576.3,100,1576.3,,1709.1,2025-06,,277,-0.72,1639.6
Katie Volynets,136,23.6,1651.9,,134,1611.8,96,1639.5,134,1531.5,,1828.5,2024-06,,109,0.22,1568.4
Linda Fruhvirtova,137,20.1,1649.2,,137,1607.4,191,1514.2,103,1571.7,,1764.1,2023-03,,150,-0.09,1705.9
Kaitlin Quevedo,138,19.4,1647.9,,212,1503.2,112,1619.6,159,1498.9,,1647.9,2025-07,,179,-0.26,1676.9
Darja Semenistaja,139,22.8,1647.1,,204,1514.5,102,1626.1,123,1544.3,,1710.3,2023-07,,115,0.19,1670.1
Sara Errani,140,38.0,1642.6,,154,1577.9,116,1611.4,150,1507.3,,2085.5,2013-05,,290,-0.73,1489.3
Anna Karolina Schmiedlova,141,30.4,1642.6,,159,1571.1,93,1650.2,212,1450.9,,1942.1,2015-09,,379,-0.99,1460.1
Alina Korneeva,142,18.0,1640.0,,117,1631.8,250,1435.2,176,1480.0,,1802.5,2024-10,,193,-0.31,1601.3
Darja Vidmanova,143,22.5,1637.9,,121,1628.1,215,1474.9,181,1473.8,,1681.1,2025-07,,168,-0.16,1666.9
Simona Waltert,144,24.6,1635.6,,138,1606.2,120,1607.3,191,1463.5,,1706.0,2025-05,,124,0.15,1616.8
Mananchaya Sawangkaew,145,22.8,1633.7,,132,1612.9,183,1519.6,136,1527.5,,1775.4,2025-02,,120,0.19,1585.3
Panna Udvardy,146,26.8,1629.8,,182,1544.3,147,1561.3,122,1544.8,,1704.6,2023-01,,134,0.09,1665.5
Julia Grabher,147,29.0,1629.8,,220,1491.9,114,1613.9,259,1412.5,,1691.9,2022-09,,116,0.24,1641.8
Cristina Bucsa,148,27.6,1628.5,,144,1589.7,165,1544.2,120,1547.0,,1736.6,2023-04,,95,0.44,1580.6
Nina Stojanovic,149,28.9,1627.2,,155,1575.9,126,1595.8,109,1562.7,,1752.9,2019-10,,156,-0.05,1597.4
Victoria Jimenez Kasintseva,150,19.9,1626.7,,189,1539.8,132,1589.4,167,1489.9,,1633.8,2025-07,,130,0.14,1644.3
Tamara Zidansek,151,27.5,1625.6,,191,1538.7,110,1620.3,185,1466.1,,1857.1,2019-06,,148,0.02,1671.7
Sinja Kraus,152,23.2,1622.6,,170,1552.9,128,1594.8,154,1504.7,,1711.3,2025-03,,129,0.16,1629.2
Maddison Inglis,153,27.5,1618.6,,143,1590.1,216,1470.3,165,1490.8,,1627.3,2025-04,,141,0.08,1647.6
Teodora Kostovic,154,,1618.3,,209,1507.7,133,1589.1,171,1484.1,,1669.0,2025-05,,262,-0.53,1642.1
Linda Klimovicova,155,21.0,1617.7,,123,1626.5,233,1456.3,197,1461.6,,1651.9,2025-05,,188,-0.19,1633.3
Rebecca Marino,156,34.6,1616.7,,148,1581.2,204,1488.9,106,1566.2,,1833.6,2010-11,,117,0.29,1554.1
Oceane Dodin,157,28.1,1615.6,,139,1604.1,194,1510.4,163,1492.6,,1827.7,2016-11,,358,-0.82,
Emerson Jones,158,16.9,1615.1,,156,1574.6,264,1422.6,127,1538.2,,1636.7,2025-06,,198,-0.23,1624.1
Veronika Erjavec,159,25.5,1614.2,,224,1483.2,148,1561.0,114,1551.4,,1651.7,2025-06,,138,0.14,1620.8
Polina Kudermetova,160,22.2,1612.6,,141,1591.5,151,1558.6,162,1494.3,,1770.3,2024-12,,67,0.87,1535.9
Claire Liu,161,25.2,1612.0,,135,1611.7,155,1551.5,158,1499.0,,1814.6,2022-05,,371,-0.83,1501.2
Tatiana Prozorova,162,21.8,1611.4,,127,1620.8,154,1553.6,174,1480.7,,1730.1,2025-02,,146,0.10,1599.0
Martina Trevisan,163,31.7,1610.0,,168,1556.4,125,1599.1,321,1377.5,,1803.7,2022-05,,285,-0.56,
Priscilla Hon,164,27.2,1608.6,,145,1586.8,198,1504.4,161,1498.2,,1673.8,2019-10,,126,0.26,1602.5
Heather Watson,165,33.2,1608.2,,153,1578.2,229,1459.3,125,1540.7,,1912.2,2014-06,,159,0.04,1566.0
Anna Lena Friedsam,166,31.4,1606.7,,166,1561.2,152,1558.1,188,1465.4,,1842.9,2016-05,,196,-0.17,1606.2
Maria Lourdes Carle,167,25.4,1606.0,,165,1561.5,141,1574.1,244,1427.2,,1768.7,2024-05,,125,0.29,1572.3
Katarzyna Kawa,168,32.7,1605.6,,242,1465.2,127,1594.9,145,1515.5,,1650.2,2025-07,,118,0.35,1624.5
Carson Branstine,169,24.9,1603.3,,193,1530.7,214,1475.3,101,1576.1,,1639.4,2025-06,,183,-0.08,1647.7
Emiliana Arango,170,24.6,1601.9,,140,1601.1,156,1551.2,227,1435.9,,1698.2,2025-02,,84,0.70,1581.4
Nuria Brancaccio,171,25.0,1601.8,,305,1382.8,137,1582.4,242,1427.4,,1601.8,2025-07,,165,0.04,1653.8
Lanlana Tararudee,172,21.0,1601.1,,146,1584.0,202,1493.3,137,1525.2,,1620.0,2025-07,,154,0.11,1614.9
Maja Chwalinska,173,23.7,1600.9,,157,1572.3,135,1585.6,172,1483.8,,1717.6,2024-07,,177,-0.02,1545.6
Iryna Shymanovich,174,28.0,1600.4,,199,1521.5,144,1566.0,231,1434.3,,1649.2,2023-08,,169,0.03,1633.5
Varvara Lepchenko,175,39.2,1599.8,,160,1571.0,149,1560.3,180,1475.4,,1891.7,2015-01,,122,0.36,1561.7
Jana Fett,176,28.6,1598.1,,196,1526.8,145,1565.4,153,1505.6,,1755.5,2017-10,,152,0.15,1602.5
Celine Naef,177,20.0,1597.5,,149,1581.1,217,1469.0,112,1556.0,,1713.2,2023-09,,167,0.06,1561.4
Lucrezia Stefanini,178,27.1,1596.4,,171,1551.6,181,1522.6,135,1528.6,,1650.2,2024-12,,145,0.21,1589.7
Arantxa Rus,179,34.6,1595.8,,162,1569.4,134,1585.9,211,1452.0,,1774.5,2012-07,,131,0.31,1511.9
Saisai Zheng,180,31.5,1593.1,,173,1550.9,169,1535.3,164,1491.5,,1827.5,2020-03,,601,-1.21,
Maria Timofeeva,181,21.6,1590.6,,147,1583.1,184,1519.4,289,1392.6,,1641.7,2024-03,,191,-0.05,1625.1
Oleksandra Oliynykova,182,24.5,1590.4,,332,1364.0,142,1572.0,207,1454.5,,1670.7,2025-07,,202,-0.10,1607.4
Xinyu Gao,183,27.6,1589.7,,172,1551.2,182,1521.3,250,1424.1,,1609.8,2025-02,,142,0.25,1606.7
Marina Stakusic,184,20.6,1589.4,,174,1549.9,200,1500.2,131,1534.3,,1794.3,2024-02,,158,0.15,1547.5
Mia Pohankova,185,16.6,1588.7,,152,1579.4,277,1409.4,203,1457.8,,1685.9,2024-11,,462,-0.92,
Lauren Davis,186,31.8,1584.8,,151,1579.6,188,1517.7,144,1516.5,,1924.3,2017-03,,206,-0.10,1369.8
Alisa Oktiabreva,187,,1584.1,,285,1401.0,138,1580.9,184,1467.1,,1584.1,2025-08,,303,-0.48,1675.2
Ena Shibahara,188,27.4,1583.8,,161,1569.9,179,1523.2,175,1480.7,,1713.2,2024-11,,128,0.38,1527.2
Sachia Vickery,189,29.7,1583.6,,183,1544.2,164,1544.8,193,1462.7,,1736.9,2018-04,,557,-1.08,1593.7
Joanna Garland,190,23.9,1583.1,,233,1474.0,177,1526.3,166,1490.1,,1603.3,2025-06,,136,0.33,1695.6
Zarina Diyas,191,31.7,1582.9,,164,1562.0,172,1532.1,156,1503.5,,1856.6,2015-02,,242,-0.24,1520.0
Nao Hibino,192,30.7,1581.3,,167,1557.4,192,1514.0,202,1459.2,,1751.2,2015-09,,186,0.03,1562.1
Daria Snigur,193,23.3,1578.3,,178,1546.4,240,1445.6,141,1520.5,,1708.0,2024-07,,171,0.12,1587.2
Louisa Chirico,194,29.2,1576.9,,214,1502.1,143,1566.5,245,1427.2,,1812.7,2016-10,,151,0.25,1603.9
Nikola Bartunkova,195,19.4,1575.4,,206,1511.6,153,1556.1,194,1462.7,,1630.6,2023-05,,251,-0.25,1616.8
Julieta Pareja,196,16.1,1572.7,,232,1474.9,168,1535.8,198,1461.3,,1619.7,2025-03,,335,-0.54,1623.5
Nuria Parrizas Diaz,197,34.0,1571.6,,179,1545.9,157,1550.3,225,1438.5,,1765.0,2022-02,,133,0.39,1507.9
Anouk Koevermans,198,21.5,1570.6,,202,1514.9,167,1536.5,237,1428.9,,1669.6,2024-08,,192,0.03,1593.2
Jessika Ponchet,199,28.8,1569.1,,192,1532.2,175,1528.7,177,1478.2,,1622.0,2024-06,,127,0.45,1578.2
Leyre Romero Gormaz,200,23.2,1565.8,,235,1472.7,171,1533.1,240,1428.4,,1656.1,2024-06,,123,0.49,1572.0
Jule Niemeier,201,25.9,1563.4,,177,1547.7,173,1531.1,157,1501.7,,1867.6,2022-06,,184,0.09,1488.4
Polina Iatcenko,202,21.6,1561.7,,176,1547.9,289,1395.9,205,1455.9,,1561.7,2025-08,,301,-0.40,1616.8
Hanne Vandewinkel,203,21.1,1561.2,,190,1539.0,176,1527.2,217,1444.6,,1647.0,2025-04,,162,0.23,1559.1
Aleksandra Krunic,204,32.4,1559.6,,211,1506.2,146,1562.7,142,1520.5,,1838.0,2018-01,,372,-0.60,1505.5
Fiona Ferro,205,28.2,1558.5,,186,1542.2,190,1515.8,236,1431.1,,1864.6,2021-03,,407,-0.69,1494.4
Fiona Crawley,206,23.4,1556.9,,184,1542.4,320,1364.7,210,1453.5,,1581.2,2025-07,,306,-0.40,1592.2
Harriet Dart,207,28.9,1556.8,,181,1544.5,271,1412.6,143,1520.1,,1727.2,2022-06,,221,-0.07,1425.7
Eva Vedder,208,25.6,1556.6,,188,1539.9,207,1486.7,190,1463.8,,1572.9,2025-01,,235,-0.12,1572.0
Alina Charaeva,209,23.1,1555.5,,249,1452.3,158,1549.9,201,1460.2,,1623.2,2024-10,,194,0.07,1568.4
