Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,WTA Rank,Log diff,yElo
Barbora Krejcikova,53,28.8,1792.6,,55,1740.8,90,1646.3,27,1726.8,,2045.0,2021-08,,16,1.20,
Magda Linette,54,33.0,1792.1,,61,1721.2,36,1748.3,62,1631.2,,1855.8,2023-02,,36,0.41,1690.5
Rebecca Sramkova,55,28.3,1791.1,,50,1752.4,78,1669.0,104,1569.3,,1809.1,2025-02,,37,0.40,1723.3
Bianca Andreescu,56,24.3,1785.2,,51,1751.6,50,1722.0,54,1652.1,,2153.5,2019-09,,132,-0.86,
Caroline Garcia,57,31.3,1785.1,,53,1744.2,37,1748.1,31,1715.5,,2039.2,2017-10,,71,-0.22,
Irina Camelia Begu,58,34.4,1780.0,,76,1690.5,24,1773.2,84,1598.7,,1939.0,2016-05,,74,-0.24,
Dayana Yastremska,59,24.7,1776.9,,57,1733.1,61,1699.6,64,1628.6,,1989.6,2019-02,,46,0.25,1857.0
Lesia Tsurenko,60,35.4,1773.4,,58,1732.3,46,1731.6,41,1679.9,,1940.4,2018-12,,186,-1.13,
Ajla Tomljanovic,61,31.8,1769.9,,63,1714.8,57,1705.9,35,1706.1,,1902.0,2022-08,,94,-0.43,1694.0
Magdalena Frech,62,27.1,1765.4,,59,1724.9,75,1677.9,70,1617.6,,1830.1,2024-10,,30,0.73,1598.2
Aoi Ito,63,20.7,1758.9,,60,1721.5,189,1494.4,144,1514.8,,1781.8,2024-12,,112,-0.58,1767.7
Taylor Townsend,64,28.8,1754.4,,65,1711.4,52,1713.0,133,1526.2,,1831.9,2024-04,,89,-0.33,
Laura Siegemund,65,36.9,1752.3,,64,1714.2,68,1684.7,82,1605.2,,1906.3,2017-05,,84,-0.26,1649.6
Xin Yu Wang,66,23.3,1747.3,,73,1695.0,89,1652.5,43,1675.2,,1824.5,2023-10,,42,0.45,1625.4
Antonia Ruzic,67,22.0,1745.6,,62,1718.4,152,1545.3,115,1549.0,,1745.6,2025-02,,131,-0.67,1758.8
Shelby Rogers,68,31.8,1742.9,,67,1707.8,86,1657.1,86,1597.8,,1869.4,2021-04,,370,-1.69,
Angelique Kerber,69,36.5,1741.7,,87,1679.5,81,1666.4,65,1626.2,,2142.1,2016-10,,,,
Alycia Parks,70,24.1,1740.3,,66,1708.4,165,1526.9,55,1650.7,,1807.5,2023-01,,61,0.14,1783.5
Greet Minnen,71,27.5,1738.8,,68,1699.5,116,1600.4,56,1644.0,,1789.4,2020-02,,88,-0.21,1769.3
Aliaksandra Sasnovich,72,30.8,1737.9,,78,1687.6,79,1668.3,85,1598.7,,1939.9,2019-01,,115,-0.47,1736.4
Katie Volynets,73,23.1,1736.0,,86,1679.9,47,1728.0,92,1589.7,,1819.9,2024-06,,65,0.12,1695.0
Elena Gabriela Ruse,74,27.2,1735.7,,81,1686.3,72,1680.3,68,1620.7,,1836.7,2022-02,,104,-0.34,1700.0
Kimberly Birrell,75,26.8,1735.0,,72,1695.9,157,1537.8,93,1589.7,,1751.5,2025-02,,76,-0.01,1816.0
Anhelina Kalinina,76,28.0,1733.8,,82,1685.1,49,1722.9,98,1579.8,,1868.4,2022-06,,54,0.34,1640.9
Sloane Stephens,77,31.9,1730.8,,98,1660.2,45,1734.7,74,1612.6,,2018.6,2017-08,,119,-0.44,
Anna Blinkova,78,26.4,1730.6,,71,1697.7,107,1621.1,69,1619.7,,1804.3,2020-01,,82,-0.05,1757.1
Ana Bogdan,79,32.1,1729.3,,88,1678.7,64,1692.6,61,1631.6,,1819.4,2023-07,,158,-0.69,1577.3
Sara Sorribes Tormo,80,28.3,1728.5,,80,1686.7,73,1680.2,103,1569.7,,1904.2,2021-08,,91,-0.13,1683.1
Sijia Wei,81,21.2,1726.8,,70,1698.4,188,1494.4,117,1546.5,,1760.0,2025-01,,117,-0.37,1729.8
Viktorija Golubic,82,32.3,1726.4,,69,1699.0,136,1570.3,66,1623.5,,1827.3,2021-07,,101,-0.21,1600.2
Maria Sakkari,83,29.5,1726.4,,74,1692.7,65,1689.4,73,1613.2,,2065.4,2022-03,,29,1.05,
Maya Joint,84,18.8,1726.2,,77,1689.1,110,1612.8,118,1543.4,,1741.9,2025-02,,85,-0.01,1779.1
Diane Parry,85,22.3,1726.0,,91,1665.7,76,1671.8,83,1603.9,,1755.2,2024-03,,90,-0.06,
Bernarda Pera,86,30.2,1724.8,,99,1659.8,48,1724.1,80,1607.2,,1841.1,2022-08,,81,0.06,1507.9
Mananchaya Sawangkaew,87,22.6,1724.4,,75,1691.5,115,1601.3,99,1576.5,,1769.3,2025-02,,113,-0.26,1699.4
Brenda Fruhvirtova,88,17.7,1723.1,,84,1682.2,69,1682.7,77,1609.6,,1813.9,2024-07,,257,-1.07,
Yue Yuan,89,26.4,1714.6,,83,1683.9,123,1590.9,125,1537.0,,1854.8,2024-04,,68,0.27,1535.9
Caroline Dolehide,90,26.4,1711.5,,90,1669.0,101,1629.4,185,1464.9,,1728.1,2018-04,,73,0.21,1662.6
Ann Li,91,24.5,1711.4,,101,1657.3,67,1687.0,158,1500.2,,1884.8,2021-03,,66,0.32,1751.7
Elisabetta Cocciaretto,92,24.0,1710.2,,115,1638.2,62,1699.1,59,1636.9,,1847.4,2023-07,,72,0.25,
Lucia Bronzetti,93,26.1,1709.2,,97,1661.3,98,1636.6,123,1537.6,,1747.1,2022-08,,62,0.41,1647.2
Viktoriya Tomova,94,29.9,1709.1,,107,1646.3,87,1656.4,95,1582.3,,1746.4,2024-06,,63,0.40,1631.7
Tatiana Prozorova,95,21.3,1704.2,,85,1680.2,173,1514.2,131,1527.1,,1716.0,2025-02,,169,-0.58,1811.7
Suzan Lamens,96,25.6,1704.0,,89,1674.9,135,1571.4,186,1463.4,,1731.7,2024-11,,64,0.41,1679.0
Jessica Bouzas Maneiro,97,22.4,1703.8,,105,1646.9,84,1658.2,75,1611.8,,1794.8,2024-04,,57,0.53,1566.0
Polina Kudermetova,98,21.7,1703.5,,92,1664.9,106,1621.3,108,1556.0,,1759.5,2024-12,,60,0.49,1716.9
Yafan Wang,99,30.7,1703.3,,79,1686.9,162,1530.0,122,1538.0,,1809.1,2019-03,,95,0.04,
Petra Martic,100,34.0,1703.1,,100,1659.5,77,1669.0,78,1608.9,,1974.6,2019-09,,114,-0.13,1735.5
Renata Zarazua,101,27.3,1702.9,,109,1645.6,94,1640.5,132,1527.0,,1736.1,2025-01,,69,0.38,1612.9
Sonay Kartal,102,23.2,1702.9,,116,1638.2,270,1409.5,67,1622.6,,1773.2,2024-10,,83,0.21,1569.7
Francesca Jones,103,24.4,1700.2,,114,1641.6,74,1679.4,177,1472.5,,1730.4,2024-06,,123,-0.18,1656.1
Alina Korneeva,104,17.5,1699.1,,93,1664.6,208,1467.6,138,1524.6,,1771.7,2024-10,,277,-0.98,
Moyuka Uchijima,105,23.5,1698.3,,110,1642.7,58,1703.6,155,1505.4,,1776.1,2024-06,,52,0.70,1715.5
Cristina Bucsa,106,27.1,1696.2,,94,1662.4,112,1611.2,127,1534.8,,1734.9,2023-04,,96,0.10,1709.0
Jil Teichmann,107,27.5,1695.9,,113,1641.6,71,1681.1,175,1474.6,,1930.7,2022-05,,98,0.09,1795.4
Zeynep Sonmez,108,22.8,1690.7,,108,1646.3,125,1587.6,89,1593.2,,1759.9,2024-12,,77,0.34,1572.8
Varvara Gracheva,109,24.5,1690.3,,117,1637.6,92,1641.2,119,1542.2,,1812.5,2023-04,,70,0.44,1600.3
Lulu Sun,110,23.8,1686.3,,120,1634.5,149,1548.1,58,1637.1,,1819.1,2024-08,,49,0.81,
Anca Alexia Todoni,111,20.3,1685.7,,150,1587.8,80,1668.3,88,1593.6,,1768.2,2024-07,,105,0.06,1609.7
Alison Van Uytvanck,112,30.3,1685.3,,95,1662.4,143,1558.8,49,1667.7,,1853.7,2018-07,,,,
Ena Shibahara,113,27.0,1683.7,,103,1649.4,198,1480.9,114,1549.4,,1698.9,2025-02,,134,-0.17,1623.9
Jaqueline Cristian,114,26.7,1681.8,,137,1608.5,82,1662.1,211,1446.2,,1785.0,2024-05,,79,0.37,1586.7
Clara Burel,115,23.6,1681.4,,102,1655.0,91,1641.7,143,1515.7,,1834.6,2024-02,,142,-0.21,
Rebecca Marino,116,34.1,1679.9,,111,1642.3,160,1532.4,87,1596.0,,1835.2,2011-03,,108,0.07,1624.3
Hailey Baptiste,117,23.2,1679.7,,104,1648.6,122,1593.3,110,1554.9,,1742.5,2024-10,,100,0.16,1524.0
Olivia Gadecki,118,22.7,1675.5,,123,1626.9,154,1543.3,90,1591.4,,1757.1,2024-10,,99,0.18,
Mayar Sherif,119,28.7,1675.0,,208,1498.9,63,1695.8,142,1517.5,,1846.4,2023-06,,67,0.57,
Tereza Valentova,120,17.9,1674.5,,127,1621.8,102,1625.7,146,1512.3,,1733.6,2025-01,,197,-0.50,1576.0
Lin Zhu,121,30.9,1669.9,,96,1661.4,222,1450.5,129,1528.9,,1801.3,2023-09,,273,-0.81,
Caty Mcnally,122,23.1,1669.9,,141,1604.7,96,1639.9,100,1572.7,,1796.0,2019-07,,491,-1.39,
Emiliana Arango,123,24.2,1669.7,,106,1646.8,131,1579.7,145,1513.1,,1675.3,2025-02,,80,0.43,1814.3
Nina Stojanovic,124,28.4,1668.2,,132,1613.9,103,1625.1,116,1548.9,,1744.8,2019-10,,215,-0.55,1659.4
Daria Saville,125,30.9,1666.0,,118,1637.6,120,1595.6,124,1537.5,,1955.6,2017-01,,109,0.14,1643.6
Sara Errani,126,37.7,1666.0,,147,1593.4,97,1638.3,141,1517.6,,2078.0,2013-05,,118,0.07,
Xiyu Wang,127,23.8,1665.6,,122,1629.7,95,1640.1,140,1523.2,,1775.9,2024-02,,121,0.05,1538.3
Leolia Jeanjean,128,29.5,1664.6,,121,1630.9,119,1596.7,148,1512.2,,1679.9,2022-10,,126,0.02,1690.6
Nuria Parrizas Diaz,129,33.6,1664.3,,125,1624.5,93,1640.9,180,1470.2,,1755.0,2022-02,,106,0.20,1598.6
Celine Naef,130,19.6,1664.2,,112,1641.7,164,1527.9,106,1559.0,,1702.6,2023-09,,156,-0.18,1630.9
Lois Boisson,131,21.7,1662.8,,228,1458.5,88,1652.6,154,1506.4,,1703.6,2024-04,,230,-0.56,
Arantxa Rus,132,34.1,1661.9,,142,1603.3,85,1657.7,156,1504.5,,1770.2,2011-06,,92,0.36,
Harriet Dart,133,28.5,1657.7,,140,1605.1,199,1480.5,71,1615.2,,1710.0,2022-06,,116,0.14,1522.7
Erika Andreeva,134,20.6,1655.9,,131,1614.6,124,1588.5,107,1556.1,,1785.6,2024-03,,93,0.37,1515.6
Robin Montgomery,135,20.3,1655.7,,136,1610.4,133,1573.9,60,1635.4,,1772.3,2024-07,,107,0.23,1654.9
Maja Chwalinska,136,23.3,1654.8,,138,1608.0,100,1631.9,121,1538.2,,1701.7,2025-02,,135,0.01,1559.6
Sara Bejlek,137,19.0,1652.3,,163,1566.0,83,1660.5,192,1459.1,,1758.9,2024-04,,149,-0.08,1517.2
Shuai Zhang,138,36.0,1650.2,,124,1625.7,145,1555.8,91,1591.3,,1867.3,2016-11,,167,-0.19,
Lauren Davis,139,31.3,1649.4,,134,1613.7,117,1600.2,112,1552.6,,1900.7,2017-03,,232,-0.51,
Zarina Diyas,140,31.2,1648.6,,119,1635.1,137,1569.2,109,1555.8,,1860.6,2015-02,,334,-0.87,
Alize Cornet,141,34.3,1647.9,,149,1589.0,114,1602.8,79,1607.3,,2027.2,2008-08,,516,-1.30,
Qiang Wang,142,32.7,1647.7,,126,1623.1,121,1593.7,136,1525.3,,1980.9,2018-10,,371,-0.96,
Nadia Podoroska,143,27.9,1646.3,,129,1616.3,128,1581.9,159,1499.6,,1862.4,2021-01,,102,0.34,
Marina Stakusic,144,20.2,1641.9,,130,1615.9,197,1484.4,105,1560.5,,1753.9,2024-02,,129,0.11,1570.0
Yuliia Starodubtseva,145,25.0,1641.1,,146,1596.1,151,1546.2,97,1582.0,,1829.0,2024-10,,110,0.28,
Tatjana Maria,146,37.5,1640.4,,144,1602.7,147,1553.9,81,1606.3,,1781.4,2009-08,,87,0.52,1615.3
Jodie Burrage,147,25.7,1639.9,,143,1603.0,216,1454.7,101,1572.1,,1702.3,2023-07,,176,-0.18,1584.7
Ella Seidel,148,20.0,1639.4,,135,1611.9,129,1581.8,234,1427.1,,1736.5,2024-01,,122,0.19,1701.5
Claire Liu,149,24.6,1638.1,,133,1613.8,118,1598.4,149,1511.1,,1807.4,2022-05,,284,-0.65,1509.6
Oksana Selekhmeteva,150,22.1,1633.2,,151,1584.5,108,1615.6,168,1486.7,,1697.0,2024-07,,151,-0.01,1658.4
Jule Niemeier,151,25.5,1632.6,,158,1573.8,111,1611.2,96,1582.1,,1848.5,2022-06,,120,0.23,
Martina Trevisan,152,30.9,1630.0,,153,1580.4,109,1614.0,288,1388.3,,1795.2,2023-11,,137,0.10,
Oceane Dodin,153,28.1,1626.7,,128,1616.8,168,1521.4,150,1509.1,,1802.4,2016-11,,198,-0.26,
Destanee Aiava,154,24.7,1626.3,,139,1605.2,196,1485.8,205,1451.3,,1637.5,2025-02,,148,0.04,1740.7
Anna Karolina Schmiedlova,155,30.4,1625.8,,167,1555.5,99,1633.2,215,1440.0,,1931.8,2015-09,,138,0.12,1451.5
Dominika Salkova,156,20.5,1621.1,,148,1591.2,166,1524.0,194,1457.7,,1634.2,2024-12,,152,0.03,1579.0
Kamilla Rakhimova,157,23.4,1621.0,,155,1575.9,132,1574.9,184,1465.3,,1698.6,2023-02,,75,0.74,
Nao Hibino,158,30.2,1614.1,,154,1580.3,175,1512.2,166,1489.2,,1737.5,2015-09,,172,-0.08,1513.2
Alexandra Eala,159,19.7,1612.4,,156,1575.5,232,1439.6,139,1523.4,,1658.8,2024-12,,140,0.13,1585.2
Maria Lourdes Carle,160,25.0,1609.8,,186,1533.2,113,1605.2,212,1445.2,,1751.2,2024-05,,103,0.44,1502.2
Sachia Vickery,161,29.7,1609.7,,160,1571.6,138,1567.2,171,1481.4,,1741.8,2018-04,,256,-0.46,1601.0
Priscilla Hon,162,26.7,1608.7,,145,1596.4,212,1460.4,189,1461.3,,1665.0,2019-10,,159,0.02,1674.6
Sinja Kraus,163,22.8,1608.4,,164,1564.3,167,1523.4,120,1541.8,,1608.4,2025-02,,191,-0.16,1691.4
Daria Snigur,164,22.9,1604.2,,166,1556.9,215,1457.9,102,1570.5,,1715.1,2024-07,,128,0.25,1564.6
Simona Waltert,165,24.1,1600.5,,152,1581.0,180,1508.3,163,1491.4,,1697.9,2022-08,,162,0.02,1639.7
Anna Lena Friedsam,166,31.0,1599.8,,170,1547.1,153,1544.0,193,1458.9,,1831.3,2016-05,,345,-0.73,1673.3
Anastasia Zakharova,167,23.1,1597.8,,161,1566.3,245,1429.3,242,1422.0,,1685.9,2024-10,,130,0.25,1540.1
Saisai Zheng,168,31.0,1597.1,,165,1556.9,158,1534.9,164,1490.6,,1830.8,2020-03,,582,-1.24,
Varvara Lepchenko,169,38.7,1594.8,,157,1575.3,161,1530.2,162,1495.4,,1884.6,2015-01,,124,0.31,1524.3
Rebeka Masarova,170,25.5,1592.1,,177,1538.7,134,1571.5,160,1498.3,,1806.0,2023-04,,154,0.10,
Solana Sierra,171,20.6,1591.6,,172,1544.6,142,1559.6,226,1432.1,,1673.5,2024-12,,144,0.17,1545.2
Heather Watson,172,32.7,1589.9,,162,1566.2,214,1459.0,130,1528.4,,1922.2,2014-06,,209,-0.19,
Anna Bondar,173,27.7,1588.8,,196,1516.0,105,1621.4,254,1409.5,,1742.0,2022-05,,97,0.58,1533.3
Maddison Inglis,174,27.1,1588.1,,159,1572.6,225,1443.8,187,1461.9,,1605.6,2025-02,,136,0.25,1637.2
Hanne Vandewinkel,175,20.7,1581.9,,179,1537.9,176,1510.2,183,1466.0,,1620.9,2025-02,,202,-0.14,1610.7
Polona Hercog,176,33.9,1581.6,,178,1537.9,139,1566.8,147,1512.3,,1888.8,2009-07,,421,-0.87,
Jana Fett,177,28.1,1576.9,,192,1520.1,144,1557.5,165,1490.1,,1740.0,2017-10,,133,0.29,1601.6
Victoria Jimenez Kasintseva,178,19.5,1576.7,,215,1488.6,127,1583.5,201,1454.4,,1628.3,2024-12,,150,0.17,1530.3
Panna Udvardy,179,26.3,1575.5,,200,1513.7,150,1546.8,157,1503.5,,1693.4,2023-01,,143,0.22,1593.0
Aleksandra Krunic,180,31.9,1571.9,,199,1513.7,130,1580.2,134,1525.8,,1811.1,2017-09,,279,-0.44,1500.8
Iva Jovic,181,17.1,1571.1,,173,1543.1,195,1486.6,190,1460.6,,1692.2,2024-10,,157,0.14,
Clervie Ngounoue,182,18.5,1570.0,,168,1554.1,224,1446.8,223,1433.2,,1570.0,2025-02,,259,-0.35,1652.7
Elsa Jacquemot,183,21.8,1566.7,,171,1545.2,179,1508.8,169,1485.1,,1646.6,2024-01,,141,0.26,1550.2
Veronika Erjavec,184,25.1,1565.2,,221,1478.0,155,1541.8,219,1437.2,,1624.4,2024-05,,153,0.18,1560.3
Sara Saito,185,18.3,1564.9,,194,1517.8,146,1555.8,195,1457.5,,1651.8,2024-07,,184,0.01,1535.3
Xinyu Gao,186,27.2,1564.7,,180,1537.3,203,1473.1,225,1433.0,,1607.3,2025-02,,127,0.38,1575.5
Maria Timofeeva,187,21.2,1563.3,,182,1537.0,202,1474.6,291,1387.7,,1635.0,2024-03,,212,-0.13,1538.1
Petra Marcinko,188,19.1,1563.3,,188,1528.5,148,1549.2,246,1414.2,,1644.4,2023-10,,243,-0.26,1504.1
Tamara Zidansek,189,27.1,1562.4,,204,1510.8,126,1586.6,191,1459.6,,1852.1,2019-06,,168,0.12,1478.1
Tyra Caterina Grant,190,16.8,1561.7,,175,1539.9,292,1384.3,197,1455.8,,1618.9,2025-01,,415,-0.78,1586.9
Lucrezia Stefanini,191,26.7,1561.5,,189,1524.4,221,1450.7,161,1496.6,,1649.3,2024-12,,145,0.28,1463.8
Mary Stoiana,192,21.5,1561.3,,183,1536.8,281,1395.7,199,1455.7,,1635.8,2024-10,,275,-0.36,
Ana Konjuh,193,27.1,1560.2,,174,1540.8,178,1509.1,113,1552.6,,1895.9,2017-02,,520,-0.99,
Mirjam Bjorklund,194,26.4,1558.1,,193,1519.1,171,1518.5,137,1524.8,,1716.7,2023-06,,632,-1.18,
Dalma Galfi,195,26.5,1555.7,,216,1488.4,191,1488.9,94,1585.6,,1712.0,2022-07,,165,0.17,
Emerson Jones,196,16.5,1555.5,,185,1533.5,283,1392.8,203,1452.8,,1605.3,2025-01,,268,-0.31,1563.3
Gabriela Andrea Knutson,197,27.8,1554.5,,176,1538.9,348,1339.3,198,1455.8,,1594.8,2024-07,,195,0.01,1680.0
Victoria Mboko,198,18.4,1547.6,,169,1549.5,267,1410.9,207,1448.8,,1612.7,2024-05,,188,0.05,1616.5
Emina Bektas,199,31.9,1547.6,,209,1498.2,376,1317.0,151,1508.4,,1687.8,2023-10,,177,0.12,1530.6
Linda Klimovicova,200,20.6,1547.4,,187,1529.3,331,1352.5,208,1448.7,,1572.1,2025-01,,194,0.03,1569.8
Fiona Ferro,201,27.9,1547.2,,184,1535.2,183,1503.8,236,1426.4,,1840.6,2021-03,,360,-0.58,
Tereza Martincova,202,29.7,1544.2,,181,1537.2,211,1463.4,152,1508.2,,1825.2,2021-09,,447,-0.79,
Talia Gibson,203,20.6,1540.5,,197,1515.5,317,1366.2,179,1470.6,,1648.8,2024-10,,139,0.38,
Patricia Maria Tig,204,30.5,1538.6,,224,1471.0,140,1566.6,343,1358.4,,1737.4,2020-09,,238,-0.15,
Elena Pridankina,205,19.4,1537.9,,207,1502.6,159,1534.2,213,1444.0,,1593.6,2024-08,,178,0.14,1547.4
Jessika Ponchet,206,28.4,1537.5,,211,1492.4,186,1494.5,182,1466.3,,1615.9,2024-06,,147,0.34,
Astra Sharma,207,29.4,1536.9,,198,1515.0,201,1476.0,196,1457.0,,1696.9,2019-04,,192,0.08,1582.0
Kateryna Baindl,208,30.5,1536.6,,191,1520.5,170,1519.2,276,1394.8,,1811.4,2016-02,,437,-0.74,
Arina Rodionova,209,35.1,1536.5,,203,1511.5,323,1358.3,173,1476.8,,1628.4,2017-07,,187,0.11,1568.4
Kristina Dmitruk,210,21.2,1536.0,,201,1513.4,182,1504.5,238,1425.2,,1578.6,2024-10,,263,-0.23,
Mariam Bolkvadze,211,27.1,1535.9,,195,1517.5,340,1344.3,328,1367.3,,1617.4,2021-09,,217,-0.03,1508.4
Lanlana Tararudee,212,20.5,1533.7,,206,1508.7,181,1504.6,172,1479.9,,1607.0,2024-05,,166,0.24,1586.2
