Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Pablo Carreno Busta,47,33.4,1802.4,,44,1767.9,25,1787.9,76,1619.5,,2001.9,2021-08,,184,-1.36,
Jacob Fearnley,48,23.4,1800.8,,50,1761.6,193,1510.4,41,1693.0,,1900.4,2024-10,,86,-0.58,1630.5
Brandon Nakashima,49,23.4,1799.6,,55,1750.1,54,1725.3,42,1692.2,,1897.5,2021-11,,37,0.28,
Matteo Arnaldi,50,23.8,1798.6,,53,1754.8,31,1771.4,70,1638.6,,1886.8,2024-06,,38,0.27,
Andy Murray,51,37.0,1796.8,,56,1747.4,43,1742.8,20,1759.7,,2347.3,2017-01,,,,
David Goffin,52,34.0,1795.4,,54,1750.8,49,1731.8,31,1726.6,,2038.8,2017-05,,53,-0.02,
Alejandro Davidovich Fokina,53,25.5,1786.9,,57,1744.8,44,1741.6,74,1622.0,,1928.3,2021-05,,68,-0.25,
Yibing Wu,54,24.9,1785.4,,41,1771.0,105,1635.7,104,1578.2,,1874.7,2023-03,,408,-2.02,
Benjamin Bonzi,55,28.5,1784.8,,51,1761.1,108,1623.4,53,1668.6,,1816.2,2022-06,,70,-0.24,
Cameron Norrie,56,29.3,1783.8,,52,1756.6,30,1771.5,43,1692.2,,2018.1,2022-08,,48,0.15,
Nuno Borges,57,27.8,1782.6,,60,1735.2,42,1747.8,110,1573.5,,1830.8,2024-08,,36,0.46,
Marton Fucsovics,58,32.8,1780.4,,66,1718.1,47,1735.0,32,1726.6,,1924.6,2021-03,,100,-0.54,
Emil Ruusuvuori,59,25.3,1779.2,,49,1762.9,91,1661.5,56,1661.2,,1880.8,2023-06,,131,-0.80,
Alexander Bublik,60,27.3,1776.4,,62,1727.8,77,1683.2,27,1738.4,,1880.3,2024-03,,33,0.60,
Tomas Martin Etcheverry,61,25.4,1775.7,,65,1718.7,38,1753.0,135,1547.8,,1845.3,2023-05,,39,0.45,
Zizou Bergs,62,25.5,1775.2,,68,1716.1,59,1714.2,54,1664.6,,1806.7,2024-10,,66,-0.06,
Alejandro Tabilo,63,27.5,1772.9,,76,1702.8,50,1731.2,45,1688.4,,1881.5,2024-07,,23,1.01,
Nicolas Jarry,64,29.2,1771.0,,77,1701.6,35,1761.3,62,1646.9,,1892.7,2023-10,,34,0.63,
Kei Nishikori,65,35.0,1770.3,,59,1736.4,101,1648.7,78,1618.1,,2210.8,2016-08,,74,-0.13,1717.3
Gabriel Diallo,66,23.2,1770.3,,61,1729.8,116,1613.6,112,1567.7,,1800.8,2024-10,,87,-0.28,1661.1
Fabian Marozsan,67,25.2,1768.7,,58,1741.1,78,1682.4,102,1583.1,,1854.4,2024-03,,57,0.16,
Christopher Oconnell,68,30.5,1765.1,,64,1720.8,88,1665.6,59,1652.2,,1820.5,2024-09,,64,0.06,
Alexandre Muller,69,27.9,1759.1,,80,1695.3,62,1711.3,114,1564.7,,1759.1,2024-12,,56,0.21,1851.0
Botic Van De Zandschulp,70,29.1,1758.3,,67,1716.7,70,1697.3,77,1618.5,,1928.6,2022-09,,82,-0.16,
Quentin Halys,71,28.0,1755.7,,75,1703.6,82,1679.3,40,1695.0,,1796.2,2023-04,,71,0,
Zhizhen Zhang,72,28.1,1755.6,,93,1670.0,48,1734.2,73,1627.3,,1828.8,2024-09,,47,0.43,
Nishesh Basavareddy,73,19.6,1755.2,,63,1723.5,214,1487.6,105,1577.6,,1770.1,2024-12,,133,-0.60,
Aleksandar Vukic,74,28.7,1755.2,,72,1709.9,111,1621.8,55,1664.3,,1766.1,2024-10,,67,0.10,
Sebastian Baez,75,23.8,1754.7,,111,1640.6,24,1789.1,136,1546.3,,1934.5,2022-07,,28,0.99,
Lorenzo Sonego,76,29.6,1754.2,,73,1706.9,69,1697.8,63,1645.5,,1887.9,2021-05,,54,0.34,
Miomir Kecmanovic,77,25.3,1752.7,,83,1685.9,52,1726.5,64,1643.1,,1895.2,2022-04,,55,0.34,
Lucas Pouille,78,30.8,1751.6,,70,1711.8,90,1663.0,49,1680.6,,1977.4,2017-06,,104,-0.29,
Kamil Majchrzak,79,28.7,1745.9,,74,1704.0,56,1717.4,57,1659.8,,1795.3,2024-06,,117,-0.39,
Roberto Carballes Baena,80,31.7,1743.1,,103,1652.9,53,1725.8,113,1565.8,,1775.5,2024-10,,59,0.30,
Stan Wawrinka,81,39.6,1742.9,,69,1714.5,76,1684.6,75,1621.6,,2144.5,2016-01,,158,-0.67,
Dominik Koepfer,82,30.6,1738.1,,78,1698.3,58,1714.6,95,1595.0,,1812.8,2024-03,,123,-0.41,
Aslan Karatsev,83,31.3,1736.0,,84,1685.0,66,1701.8,131,1554.8,,1958.7,2021-05,,229,-1.01,1726.9
Thiago Seyboth Wild,84,24.6,1734.6,,71,1710.1,84,1676.9,92,1595.9,,1782.1,2024-05,,76,0.10,
Learner Tien,85,19.0,1728.0,,79,1697.9,256,1441.0,116,1564.0,,1772.4,2024-10,,120,-0.34,
Bu Yunchaokete,86,22.9,1727.7,,82,1690.2,165,1553.9,138,1545.3,,1821.9,2024-09,,65,0.28,
Jaume Munar,87,27.6,1724.7,,118,1622.5,68,1699.4,146,1531.3,,1807.5,2022-08,,61,0.36,1717.7
Marin Cilic,88,36.1,1722.9,,95,1667.0,85,1674.6,44,1690.6,,2094.7,2010-02,,182,-0.73,
Arthur Rinderknech,89,29.4,1717.5,,87,1679.0,83,1677.5,120,1561.0,,1861.6,2022-10,,60,0.39,
Hamad Medjedovic,90,21.3,1717.4,,100,1661.1,72,1692.4,89,1602.5,,1820.9,2024-05,,112,-0.22,
Lloyd Harris,91,27.3,1715.5,,96,1665.2,136,1594.4,50,1677.7,,1890.0,2021-10,,137,-0.41,
Borna Gojo,92,26.8,1714.1,,85,1683.4,104,1638.3,177,1504.5,,1790.3,2023-10,,446,-1.58,
Dusan Lajovic,93,34.5,1713.8,,114,1632.3,63,1710.5,198,1490.5,,1845.7,2018-10,,75,0.22,
Laslo Djere,94,29.5,1713.4,,94,1667.5,71,1696.5,126,1557.0,,1836.0,2023-09,,114,-0.19,
Rinky Hijikata,95,23.8,1710.9,,86,1681.0,273,1426.9,100,1585.2,,1721.4,2024-10,,79,0.18,
Mackenzie Mcdonald,96,29.7,1710.3,,81,1690.7,161,1558.3,82,1615.1,,1832.3,2023-03,,130,-0.30,
Fabio Fognini,97,37.4,1706.8,,120,1615.0,64,1710.4,61,1648.3,,2008.0,2014-04,,89,0.09,
Soon Woo Kwon,98,26.7,1705.4,,92,1671.1,124,1604.9,108,1576.0,,1822.0,2023-01,,347,-1.26,
Arthur Cazaux,99,22.3,1704.7,,90,1675.2,172,1545.8,121,1560.6,,1801.3,2024-02,,80,0.21,
Borna Coric,100,28.1,1703.2,,91,1672.9,79,1682.1,85,1611.8,,1999.2,2019-01,,88,0.13,
Adrian Mannarino,101,36.5,1702.6,,88,1677.2,176,1537.6,60,1651.1,,1884.7,2018-01,,73,0.32,
Mattia Bellucci,102,23.5,1700.9,,104,1649.0,168,1549.9,72,1630.8,,1802.0,2024-10,,101,0.01,
Max Purcell,103,26.3,1700.5,,112,1638.1,178,1535.9,66,1640.6,,1783.1,2023-08,,102,0.01,
Sebastian Ofner,104,28.2,1699.4,,105,1648.0,89,1665.5,83,1614.9,,1814.3,2024-01,,110,-0.06,
Martin Landaluce,105,18.9,1698.0,,97,1664.7,146,1579.2,133,1549.0,,1728.9,2024-11,,143,-0.31,
Corentin Moutet,106,25.5,1697.6,,115,1627.2,80,1681.6,96,1592.7,,1819.9,2023-01,,69,0.43,
Alexander Blockx,107,19.5,1696.4,,98,1663.5,167,1551.1,134,1548.2,,1696.4,2024-11,,205,-0.65,
Daniel Evans,108,34.3,1695.1,,89,1676.1,120,1608.9,71,1635.8,,1887.5,2021-04,,160,-0.39,
Pedro Martinez,109,27.6,1690.5,,133,1598.7,65,1703.2,230,1461.9,,1821.9,2022-04,,43,0.93,
Leandro Riedi,110,22.5,1689.4,,101,1655.0,132,1597.3,80,1617.0,,1809.6,2023-01,,138,-0.23,
Yosuke Watanuki,111,26.7,1689.3,,102,1654.1,133,1597.3,86,1611.7,,1779.8,2023-04,,345,-1.13,
Francisco Comesana,112,24.1,1681.9,,119,1620.7,109,1623.3,99,1587.5,,1713.2,2024-09,,85,0.28,
Otto Virtanen,113,23.3,1680.5,,107,1645.5,188,1516.1,91,1597.1,,1752.3,2024-03,,92,0.21,
Luciano Darderi,114,22.8,1679.8,,222,1479.1,60,1712.2,155,1521.1,,1841.5,2024-06,,44,0.95,
Tristan Boyer,115,23.5,1678.5,,131,1600.8,98,1652.8,158,1519.0,,1678.5,2024-11,,134,-0.15,
Pavel Kotov,116,26.1,1676.4,,125,1609.5,94,1660.1,128,1556.2,,1781.4,2024-05,,99,0.16,
Christopher Eubanks,117,28.6,1675.4,,108,1644.5,227,1468.0,67,1640.6,,1847.8,2023-07,,103,0.13,
Raphael Collignon,118,22.9,1673.8,,135,1597.2,103,1638.8,139,1541.6,,1740.4,2024-11,,119,-0.01,
Alexander Shevchenko,119,24.0,1673.6,,109,1642.5,118,1609.5,180,1502.5,,1795.8,2024-02,,72,0.50,
Camilo Ugo Carabelli,120,25.4,1671.9,,172,1535.4,95,1660.1,174,1505.6,,1707.3,2024-03,,95,0.23,
Diego Schwartzman,121,32.0,1671.8,,106,1648.0,92,1660.5,119,1561.1,,1973.1,2020-11,,385,-1.16,
Valentin Vacherot,122,26.1,1671.3,,110,1641.9,117,1609.9,166,1513.1,,1719.2,2024-05,,162,-0.28,
Facundo Bagnis,123,34.4,1668.8,,168,1539.0,93,1660.5,278,1422.8,,1719.0,2021-07,,142,-0.14,
Hugo Gaston,124,24.2,1666.1,,145,1576.1,74,1687.8,109,1574.4,,1783.8,2021-11,,81,0.43,
Yannick Hanfmann,125,33.1,1664.5,,136,1595.9,96,1655.3,132,1550.5,,1829.7,2023-06,,98,0.24,
Michael Mmoh,126,26.2,1661.7,,127,1606.9,142,1584.0,137,1545.5,,1749.2,2017-02,,332,-0.97,
Filip Krajinovic,127,32.4,1660.4,,116,1625.7,102,1641.7,88,1603.3,,1939.3,2020-09,,635,-1.61,
Thiago Monteiro,128,30.5,1659.5,,154,1561.7,86,1669.3,150,1527.0,,1734.0,2024-05,,106,0.19,
Nicolas Moreno De Alboran,129,27.3,1659.4,,117,1625.2,123,1606.5,156,1520.3,,1677.7,2024-11,,107,0.19,
Dominic Thiem,130,31.1,1658.2,,99,1661.4,119,1609.2,141,1539.2,,2123.6,2016-06,,577,-1.49,
Jerome Kym,131,21.8,1657.0,,137,1595.2,112,1620.5,149,1528.5,,1712.5,2024-10,,135,-0.03,
James Duckworth,132,32.9,1654.2,,126,1607.6,204,1501.3,87,1608.8,,1771.4,2021-11,,94,0.34,
Mariano Navone,133,23.8,1652.7,,259,1455.6,67,1701.5,232,1459.9,,1860.2,2024-04,,46,1.06,
Taro Daniel,134,31.9,1650.0,,113,1632.4,148,1571.5,167,1512.0,,1746.6,2023-04,,84,0.47,
Lukas Klein,135,26.7,1649.7,,121,1614.9,134,1596.9,111,1571.0,,1770.5,2024-03,,145,-0.07,
Jesper De Jong,136,24.5,1648.2,,152,1562.7,99,1650.7,157,1519.4,,1707.9,2024-10,,111,0.20,
Harold Mayot,137,22.9,1647.8,,122,1611.5,153,1566.7,90,1597.3,,1696.2,2024-06,,116,0.17,
Luca Nardi,138,21.2,1646.0,,124,1609.7,137,1591.5,217,1470.1,,1716.6,2024-04,,90,0.43,
Daniel Altmaier,139,26.2,1644.8,,139,1591.9,115,1618.7,159,1518.2,,1779.4,2021-08,,93,0.40,
Marc Andrea Huesler,140,28.5,1643.6,,129,1604.5,143,1583.9,118,1561.4,,1805.9,2023-02,,167,-0.18,
Facundo Diaz Acosta,141,24.0,1641.1,,243,1463.6,75,1686.8,226,1465.1,,1799.9,2024-02,,78,0.59,
Gregoire Barrere,142,30.8,1640.2,,141,1587.2,126,1603.0,107,1576.8,,1795.6,2023-02,,144,-0.01,1638.5
Radu Albot,143,34.8,1639.7,,132,1599.2,145,1581.7,101,1583.7,,1808.5,2019-05,,159,-0.11,
Richard Gasquet,144,38.5,1637.2,,128,1606.8,138,1589.9,97,1592.3,,2052.2,2013-04,,132,0.09,
Giulio Zeppieri,145,22.5,1636.7,,138,1593.8,129,1599.7,165,1514.7,,1699.0,2022-07,,245,-0.52,
Hugo Dellien,146,31.4,1635.4,,246,1460.7,110,1623.3,202,1482.6,,1768.5,2023-03,,122,0.18,
Dominic Stricker,147,22.3,1635.0,,123,1610.2,160,1558.8,115,1564.6,,1792.2,2021-06,,298,-0.71,
Francesco Passaro,148,23.9,1633.9,,183,1518.6,113,1620.1,203,1482.0,,1760.8,2022-08,,105,0.34,
Cristian Garin,149,28.5,1633.7,,151,1565.3,106,1631.8,84,1613.2,,1888.2,2021-07,,151,-0.01,
Vit Kopriva,150,27.5,1633.0,,153,1561.9,130,1598.2,106,1577.3,,1671.6,2022-06,,125,0.18,
Andrea Vavassori,151,29.4,1629.0,,149,1572.0,114,1620.0,176,1504.9,,1710.0,2023-04,,288,-0.65,
Nikoloz Basilashvili,152,32.7,1628.2,,142,1586.4,122,1606.6,98,1588.6,,1877.8,2018-10,,210,-0.32,
Alex Molcan,153,26.7,1626.1,,130,1602.1,125,1603.1,130,1554.9,,1848.6,2022-07,,473,-1.13,
Mikhail Kukushkin,154,37.0,1624.2,,140,1588.8,164,1555.6,93,1595.2,,1849.8,2010-10,,109,0.35,
Damir Dzumhur,155,32.6,1623.0,,167,1539.7,107,1629.6,103,1582.7,,1888.0,2018-02,,83,0.62,
Ethan Quinn,156,20.8,1618.0,,134,1597.8,319,1381.9,142,1535.8,,1626.1,2024-12,,169,-0.08,1682.7
Benjamin Hassan,157,29.9,1613.1,,144,1578.5,150,1570.4,190,1497.7,,1680.1,2023-10,,222,-0.35,
Jozef Kovalik,158,32.0,1610.1,,194,1507.5,128,1600.1,277,1423.5,,1707.0,2018-07,,128,0.21,
Juan Manuel Cerundolo,159,23.1,1606.7,,213,1492.0,127,1601.2,247,1447.2,,1783.6,2023-01,,140,0.13,
Duje Ajdukovic,160,23.8,1606.5,,157,1552.9,140,1588.1,237,1452.4,,1662.8,2024-08,,139,0.14,
Maximilian Marterer,161,29.3,1605.8,,156,1554.6,139,1588.5,125,1557.1,,1804.9,2018-06,,187,-0.15,
James Trotter,162,25.4,1605.2,,143,1580.9,325,1379.3,213,1475.4,,1639.2,2024-11,,188,-0.15,
Alexander Ritschard,163,30.6,1604.6,,226,1477.3,97,1653.7,171,1506.5,,1684.8,2024-07,,121,0.30,
Jaime Faria,164,21.4,1603.2,,234,1467.3,121,1608.7,221,1468.0,,1694.0,2024-05,,124,0.28,
Kyrian Jacquet,165,23.5,1602.2,,148,1573.8,169,1549.6,212,1475.9,,1628.4,2024-11,,270,-0.49,
Dino Prizmic,166,19.2,1600.5,,146,1575.9,175,1538.6,193,1495.7,,1697.4,2024-02,,304,-0.61,
Eliot Spizzirri,167,22.8,1600.0,,150,1566.4,288,1410.0,173,1506.0,,1622.5,2024-09,,231,-0.32,
Daniel Elahi Galan,168,28.5,1599.9,,165,1543.8,147,1571.8,117,1562.8,,1746.4,2022-09,,127,0.28,
Constant Lestienne,169,32.6,1599.5,,147,1574.4,246,1446.6,207,1479.7,,1775.8,2023-01,,177,-0.05,1553.0
Federico Coria,170,32.7,1597.9,,220,1481.4,141,1584.7,323,1400.4,,1741.7,2021-07,,97,0.56,
Felipe Meligeni Alves,171,26.7,1596.8,,205,1497.1,144,1583.7,123,1558.2,,1694.8,2023-10,,150,0.13,
Sumit Nagal,172,27.3,1589.7,,182,1519.2,135,1596.4,241,1449.9,,1719.0,2024-06,,96,0.58,
Timofey Skatov,173,23.9,1587.8,,180,1520.0,156,1564.0,188,1499.1,,1662.1,2024-09,,196,-0.12,
Roman Andres Burruchaga,174,22.9,1587.7,,202,1501.9,157,1560.1,151,1526.4,,1661.1,2024-02,,152,0.14,
Pablo Llamas Ruiz,175,21.6,1583.9,,191,1512.5,154,1564.9,181,1502.5,,1717.4,2023-09,,285,-0.49,
Li Tu,176,28.5,1583.3,,161,1546.5,215,1487.5,124,1557.9,,1623.3,2022-10,,179,-0.02,
Federico Agustin Gomez,177,28.0,1580.2,,171,1536.7,159,1559.3,199,1490.1,,1667.7,2024-09,,136,0.26,
Luca Van Assche,178,20.6,1580.1,,162,1546.2,155,1564.1,179,1503.4,,1779.9,2023-04,,129,0.32,
Tomas Barrios Vera,179,26.9,1576.2,,232,1470.2,152,1567.7,148,1528.9,,1694.9,2023-07,,153,0.16,
Sho Shimabukuro,180,27.3,1575.0,,173,1534.9,203,1502.4,129,1556.1,,1692.6,2023-07,,194,-0.07,
Seong Chan Hong,181,27.2,1574.6,,163,1546.1,248,1445.8,301,1412.7,,1612.4,2024-08,,161,0.12,
Adam Walton,182,25.7,1574.4,,160,1547.9,355,1353.7,194,1495.5,,1705.6,2024-05,,91,0.69,
Kyle Edmund,183,29.8,1574.1,,155,1555.8,151,1568.3,182,1501.4,,1944.0,2019-03,,357,-0.67,
Pierre Hugues Herbert,184,33.6,1574.0,,158,1549.7,185,1524.2,140,1539.6,,1845.0,2019-02,,149,0.21,
Albert Ramos,185,36.8,1572.3,,176,1532.5,170,1549.5,287,1418.9,,1872.7,2017-04,,163,0.13,
Mark Lajal,186,21.5,1570.5,,169,1538.3,264,1433.2,94,1595.2,,1675.5,2023-06,,234,-0.23,
Terence Atmane,187,22.9,1570.5,,175,1534.4,198,1505.4,210,1477.2,,1696.8,2023-10,,156,0.18,
Aleksandar Kovacevic,188,26.3,1567.5,,166,1543.8,278,1422.0,222,1467.9,,1754.2,2024-04,,108,0.55,
Jurij Rodionov,189,25.6,1567.2,,159,1549.5,219,1480.4,187,1499.4,,1692.0,2018-07,,166,0.13,1553.8
Gustavo Heide,190,22.7,1566.7,,263,1450.9,166,1552.6,236,1452.8,,1653.7,2024-07,,175,0.08,
J J Wolf,191,25.7,1566.2,,174,1534.6,183,1528.3,162,1517.5,,1845.0,2023-02,,263,-0.32,
Alibek Kachmazov,192,22.2,1565.4,,164,1545.0,257,1440.8,143,1532.7,,1598.4,2024-10,,197,-0.03,
Ricardas Berankis,193,34.3,1565.4,,190,1513.0,162,1556.9,160,1518.1,,1809.0,2010-08,,312,-0.48,
Elmer Moller,194,21.4,1563.6,,217,1484.6,158,1559.8,145,1531.8,,1724.9,2024-10,,157,0.21,
Hugo Grenier,195,28.7,1563.5,,177,1531.0,253,1443.7,163,1515.4,,1731.3,2022-09,,154,0.24,
Gijs Brouwer,196,28.7,1562.9,,195,1507.5,210,1492.2,153,1521.8,,1644.4,2022-09,,192,0.02,
Marco Trungelliti,197,34.9,1561.1,,214,1485.1,149,1571.3,266,1433.8,,1693.8,2022-08,,141,0.33,
Yasutaka Uchiyama,198,32.2,1560.6,,178,1527.3,304,1400.3,205,1481.2,,1724.0,2019-10,,147,0.30,
Calvin Hemery,199,29.7,1559.2,,198,1505.4,182,1528.7,234,1455.8,,1643.3,2015-06,,202,-0.01,
Joris De Loore,200,31.3,1557.9,,170,1537.5,212,1489.9,208,1478.8,,1650.1,2016-10,,328,-0.49,
Jan Choinski,201,28.4,1557.0,,230,1470.8,174,1540.1,375,1373.5,,1616.1,2023-08,,181,0.10,
Lukas Neumayer,202,22.3,1557.0,,323,1375.7,177,1537.4,248,1445.3,,1579.0,2024-12,,216,-0.07,
Zachary Svajda,203,21.9,1556.5,,181,1519.3,236,1459.0,154,1521.5,,1744.8,2023-10,,165,0.21,
Matteo Gigante,204,22.8,1555.9,,193,1507.8,187,1516.3,191,1497.7,,1635.7,2024-05,,146,0.33,
Stefano Napolitano,205,29.4,1554.0,,196,1507.4,190,1515.2,164,1515.1,,1636.6,2024-05,,168,0.20,
Thiago Agustin Tirante,206,23.6,1551.7,,211,1492.8,186,1523.2,197,1491.2,,1663.6,2021-09,,115,0.58,
Liam Broady,207,30.6,1551.2,,179,1522.7,244,1449.5,200,1486.1,,1741.6,2022-03,,788,-1.34,
Shintaro Mochizuki,208,21.5,1546.8,,186,1514.9,196,1507.4,223,1466.9,,1583.8,2024-06,,170,0.20,1650.6
Yuta Shimizu,209,25.4,1543.7,,189,1513.5,385,1321.1,178,1504.3,,1567.0,2024-11,,195,0.07,
Alex Bolt,210,31.9,1543.2,,219,1482.6,377,1332.6,127,1557.0,,1668.8,2019-03,,155,0.30,
Enzo Couacaud,211,29.8,1543.1,,200,1502.6,184,1525.8,185,1500.1,,1625.1,2023-01,,237,-0.12,
Brandon Holt,212,26.6,1542.6,,197,1507.2,286,1411.2,227,1464.4,,1625.9,2023-02,,204,0.04,
Maxime Cressy,213,27.3,1542.1,,184,1518.4,270,1429.3,170,1509.0,,1835.5,2023-02,,249,-0.16,
Rei Sakamoto,214,18.5,1537.4,,185,1518.0,326,1378.7,218,1468.7,,1565.6,2024-12,,365,-0.53,
Tennys Sandgren,215,32.7,1537.4,,204,1499.4,208,1496.1,147,1530.8,,1778.7,2020-09,,507,-0.86,
Billy Harris,216,29.9,1536.0,,229,1473.5,307,1399.2,122,1559.8,,1675.6,2024-06,,126,0.54,
Valentin Royer,217,23.5,1535.3,,236,1466.9,181,1529.4,243,1449.1,,1596.2,2024-05,,203,0.07,
Henri Squire,218,24.2,1535.3,,270,1443.2,173,1545.1,336,1393.8,,1653.9,2024-06,,178,0.20,
Titouan Droguet,219,23.5,1534.4,,235,1467.2,163,1556.6,175,1505.5,,1670.2,2024-09,,185,0.17,
Colton Smith,220,21.6,1533.6,,187,1514.6,329,1376.8,224,1466.8,,1604.5,2024-10,,369,-0.52,
Kimmer Coppejans,221,30.8,1533.1,,250,1458.7,207,1496.5,245,1447.3,,1686.8,2015-04,,361,-0.49,1590.6
