Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Filip Misolic,49,23.9,1802.2,,94,1651.9,38,1771.4,74,1638.8,,1829.4,2025-07,,95,-0.66,1849.6
Mariano Navone,50,24.3,1797.7,,139,1600.3,33,1780.2,124,1563.7,,1875.9,2024-04,,77,-0.43,1823.2
Alex Michelsen,51,20.9,1796.2,,44,1765.6,105,1647.9,43,1695.7,,1904.8,2025-01,,34,0.41,1746.6
Fabian Marozsan,52,25.7,1793.4,,59,1733.0,47,1736.7,103,1597.9,,1867.2,2024-04,,56,-0.07,1779.8
Nuno Borges,53,28.3,1792.7,,46,1759.5,44,1747.5,78,1630.7,,1843.6,2025-03,,42,0.23,1765.7
Roberto Bautista Agut,54,37.2,1792.2,,63,1723.3,52,1731.4,31,1730.1,,2033.8,2016-02,,53,0.02,1754.5
Borna Coric,55,28.5,1790.3,,56,1742.0,42,1751.1,58,1658.2,,2011.6,2019-01,,92,-0.51,1847.2
Marton Fucsovics,56,33.4,1783.9,,60,1731.7,61,1721.7,35,1723.7,,1924.2,2021-03,,91,-0.49,1764.4
Kei Nishikori,57,35.3,1782.1,,53,1746.5,101,1655.0,81,1625.2,,2194.2,2016-08,,67,-0.16,1771.2
Juncheng Shang,58,19.9,1781.5,,58,1733.3,99,1658.1,55,1668.6,,1895.7,2024-09,,109,-0.63,1648.0
Jaume Munar,59,28.2,1781.5,,70,1703.3,58,1725.6,80,1625.6,,1819.0,2021-04,,51,0.15,1819.9
Laslo Djere,60,30.1,1775.9,,78,1687.4,36,1772.5,94,1610.5,,1854.6,2023-09,,70,-0.15,1763.1
Yibing Wu,61,25.7,1773.6,,51,1752.6,114,1631.7,116,1573.4,,1882.9,2023-03,,186,-1.11,1791.0
Arthur Cazaux,62,22.9,1772.3,,75,1694.3,74,1692.5,65,1648.4,,1806.5,2024-02,,75,-0.19,1822.0
Hamad Medjedovic,63,21.9,1771.3,,50,1752.6,60,1722.2,88,1618.4,,1844.3,2025-04,,73,-0.15,1740.9
Ethan Quinn,64,21.3,1768.1,,69,1709.7,85,1680.5,76,1632.1,,1804.0,2025-05,,86,-0.30,1779.6
Reilly Opelka,65,27.8,1767.0,,54,1744.0,77,1690.6,68,1643.6,,1927.5,2022-04,,74,-0.13,1747.7
Learner Tien,66,19.6,1766.7,,49,1754.5,181,1535.7,79,1625.7,,1888.2,2025-02,,61,0.08,1754.4
Lorenzo Sonego,67,30.1,1763.8,,62,1724.9,81,1683.9,53,1672.8,,1895.3,2021-05,,38,0.57,1741.7
Zizou Bergs,68,26.1,1762.7,,55,1742.7,91,1672.1,66,1644.7,,1859.2,2025-03,,52,0.27,1696.0
Lucas Pouille,69,30.9,1758.9,,68,1711.4,84,1680.8,49,1683.7,,1987.7,2017-06,,177,-0.94,1651.6
Alexandre Muller,70,28.4,1758.7,,80,1684.3,50,1735.2,125,1563.4,,1801.7,2025-05,,40,0.56,1749.4
Giovanni Mpetshi Perricard,71,22.0,1757.8,,64,1723.1,80,1684.4,56,1661.2,,1862.8,2024-12,,43,0.50,1697.6
Miomir Kecmanovic,72,25.8,1757.0,,67,1715.9,70,1699.6,73,1640.2,,1900.6,2022-04,,50,0.36,1700.9
David Goffin,73,34.6,1756.2,,65,1721.0,66,1708.9,44,1694.9,,2048.7,2017-04,,65,0.12,1630.6
Alejandro Tabilo,74,27.9,1755.6,,76,1692.2,62,1717.3,51,1676.2,,1895.7,2024-07,,104,-0.34,1695.0
Nicolas Jarry,75,29.7,1753.9,,73,1695.6,69,1703.0,48,1688.0,,1903.0,2023-10,,100,-0.29,1757.1
Sebastian Ofner,76,29.1,1752.4,,84,1673.6,63,1714.7,59,1654.8,,1812.7,2024-01,,141,-0.62,1774.8
Camilo Ugo Carabelli,77,26.0,1749.1,,112,1626.7,48,1736.7,196,1491.2,,1771.9,2025-05,,47,0.49,1761.1
Dino Prizmic,78,19.9,1748.4,,100,1643.8,59,1724.3,118,1570.3,,1764.5,2025-07,,127,-0.49,1785.5
Juan Manuel Cerundolo,79,23.6,1746.9,,165,1560.6,57,1727.9,198,1490.8,,1774.8,2021-10,,83,-0.05,1815.5
Yoshihito Nishioka,80,29.8,1746.0,,57,1734.9,106,1646.9,119,1568.5,,1884.7,2023-01,,131,-0.49,1644.7
Jason Kubler,81,32.0,1742.6,,72,1696.2,109,1642.3,41,1708.4,,1790.0,2022-07,,198,-0.89,1754.9
Jan Lennard Struff,82,35.2,1740.8,,90,1660.0,68,1706.8,67,1643.7,,1935.1,2024-07,,138,-0.52,1684.7
Arthur Rinderknech,83,29.9,1738.3,,88,1665.7,87,1679.0,63,1649.4,,1869.2,2022-10,,64,0.26,1754.8
Botic Van De Zandschulp,84,29.7,1735.1,,71,1702.9,78,1685.0,110,1588.5,,1938.0,2022-09,,87,-0.04,1726.6
Kamil Majchrzak,85,29.5,1728.1,,77,1689.9,71,1699.3,62,1649.7,,1810.1,2025-04,,81,0.05,1683.7
Roman Safiullin,86,27.8,1728.0,,66,1719.9,92,1667.6,102,1599.2,,1911.3,2024-01,,82,0.05,1591.3
Zhizhen Zhang,87,28.3,1727.2,,95,1650.9,56,1728.4,91,1614.6,,1830.9,2024-09,,165,-0.64,1598.0
Daniel Altmaier,88,26.8,1727.2,,99,1644.6,65,1709.8,132,1556.3,,1789.1,2021-08,,58,0.42,1730.7
Pablo Carreno Busta,89,33.9,1726.6,,61,1726.7,72,1699.0,129,1561.0,,2005.1,2021-08,,93,-0.04,1623.1
Dominik Koepfer,90,30.7,1719.9,,85,1669.9,64,1712.3,92,1613.0,,1822.7,2024-03,,452,-1.61,1561.7
Quentin Halys,91,28.7,1718.2,,79,1684.4,93,1665.8,72,1640.5,,1811.4,2023-04,,69,0.28,1627.6
Jesper De Jong,92,25.1,1711.7,,117,1622.3,67,1708.0,147,1536.8,,1727.5,2025-07,,79,0.15,1734.0
Roberto Carballes Baena,93,32.3,1710.2,,92,1657.9,79,1684.7,141,1544.9,,1788.1,2024-07,,89,0.04,1605.0
Lukas Klein,94,27.3,1709.5,,107,1635.3,88,1678.1,93,1611.4,,1777.5,2024-03,,119,-0.24,1781.8
Otto Virtanen,95,23.9,1708.3,,114,1625.1,172,1550.2,46,1691.7,,1768.8,2024-03,,117,-0.21,1769.2
Vit Kopriva,96,28.0,1707.1,,111,1628.0,89,1677.6,111,1587.1,,1760.5,2025-05,,80,0.18,1705.0
Titouan Droguet,97,24.0,1705.9,,149,1583.2,75,1692.1,105,1596.1,,1722.4,2025-07,,153,-0.46,1747.2
Mackenzie Mcdonald,98,30.2,1705.7,,74,1694.9,173,1549.1,95,1609.3,,1847.6,2023-03,,96,0.02,1675.4
Benjamin Bonzi,99,29.1,1703.7,,81,1676.6,142,1589.6,84,1621.0,,1835.8,2022-06,,66,0.41,1608.1
Damir Dzumhur,100,33.1,1703.1,,106,1635.5,76,1691.4,122,1564.9,,1895.8,2017-09,,54,0.62,1731.6
Francisco Comesana,101,24.7,1699.2,,141,1594.8,83,1681.9,126,1562.5,,1741.0,2025-05,,71,0.35,1704.9
Tomas Martin Etcheverry,102,26.0,1698.6,,89,1660.5,86,1680.0,158,1528.7,,1871.7,2023-05,,60,0.53,1615.6
Cristian Garin,103,29.1,1695.3,,108,1633.0,90,1675.9,77,1631.5,,1889.6,2019-04,,115,-0.11,1684.2
Sebastian Baez,104,24.5,1693.0,,154,1574.0,73,1694.5,173,1513.0,,1941.4,2022-07,,45,0.84,1609.8
Lloyd Harris,105,28.3,1691.0,,104,1638.1,152,1578.8,70,1642.4,,1896.0,2021-10,,376,-1.28,1658.9
Yannick Hanfmann,106,33.6,1689.5,,126,1612.5,97,1661.8,104,1597.0,,1843.4,2023-06,,150,-0.35,1710.8
Borna Gojo,107,27.3,1689.4,,87,1666.9,102,1653.6,224,1471.4,,1800.2,2023-10,,218,-0.71,1616.0
Stan Wawrinka,108,40.3,1686.6,,86,1667.4,111,1638.2,108,1594.1,,2145.5,2016-01,,152,-0.34,1570.2
Elmer Moller,109,22.0,1685.5,,192,1528.2,94,1664.5,117,1571.8,,1741.1,2025-04,,105,0.04,1693.0
Valentin Royer,110,24.1,1682.6,,159,1569.8,110,1641.5,89,1617.0,,1715.0,2025-04,,111,-0.01,1692.5
Liam Draxl,111,23.6,1677.6,,91,1658.7,155,1574.5,185,1499.6,,1699.6,2025-07,,113,-0.02,1696.3
Carlos Taberner,112,27.9,1676.5,,229,1487.2,95,1663.5,230,1466.5,,1725.0,2021-10,,84,0.29,1744.0
Dusan Lajovic,113,35.0,1676.2,,145,1590.4,96,1662.3,171,1515.6,,1854.6,2018-10,,145,-0.25,1640.1
Pedro Martinez,114,28.2,1675.5,,134,1605.9,100,1656.6,186,1499.2,,1844.3,2022-04,,68,0.52,1624.2
Tristan Schoolkate,115,24.3,1674.7,,105,1637.1,321,1400.4,82,1623.2,,1683.8,2025-07,,103,0.11,1696.7
Ignacio Buse,116,21.3,1672.3,,288,1425.0,98,1659.4,177,1509.6,,1708.8,2025-07,,135,-0.15,1695.1
Aleksandar Vukic,117,29.2,1672.1,,109,1629.9,161,1564.6,109,1593.9,,1773.3,2025-01,,99,0.17,1645.6
Daniel Evans,118,35.1,1670.8,,103,1641.4,164,1557.7,75,1633.2,,1902.5,2021-04,,129,-0.09,1729.0
Colton Smith,119,22.3,1670.0,,96,1650.2,188,1526.9,98,1603.9,,1837.6,2025-06,,136,-0.13,1661.7
Francesco Passaro,120,24.5,1669.9,,152,1578.9,103,1649.0,195,1491.3,,1779.0,2022-08,,118,0.02,1658.1
Bu Yunchaokete,121,23.5,1668.6,,93,1653.3,135,1601.0,216,1476.5,,1834.9,2024-09,,76,0.47,1622.1
Emil Ruusuvuori,122,26.0,1667.3,,102,1641.8,131,1604.4,96,1607.1,,1893.2,2023-06,,575,-1.55,1460.1
Mark Lajal,123,22.1,1667.3,,116,1624.6,186,1528.9,83,1621.2,,1668.0,2023-06,,147,-0.18,1703.9
Aleksandar Kovacevic,124,26.8,1666.3,,82,1675.6,199,1514.2,179,1509.1,,1758.8,2024-04,,62,0.69,1671.1
Alexander Shevchenko,125,24.6,1666.0,,133,1606.1,112,1637.4,219,1475.8,,1792.0,2024-02,,101,0.21,1685.0
Nikoloz Basilashvili,126,33.4,1665.7,,119,1621.2,126,1606.9,85,1620.5,,1889.8,2019-01,,112,0.12,1677.4
Zachary Svajda,127,22.6,1664.7,,162,1566.2,217,1493.9,52,1674.5,,1769.0,2023-10,,148,-0.15,1750.2
Raphael Collignon,128,23.5,1663.1,,97,1648.7,121,1619.2,155,1529.1,,1777.6,2025-04,,90,0.35,1630.3
Adam Walton,129,26.2,1663.0,,101,1643.6,225,1483.7,183,1501.0,,1747.1,2025-04,,88,0.38,1652.9
Richard Gasquet,130,38.9,1659.2,,124,1617.4,123,1617.5,100,1600.5,,2059.5,2016-05,,182,-0.34,1653.2
Christopher Oconnell,131,31.1,1659.1,,83,1673.9,132,1604.1,150,1533.6,,1814.1,2025-03,,78,0.52,1504.2
Aslan Karatsev,132,31.6,1657.3,,123,1618.5,107,1643.8,178,1509.4,,1964.6,2021-05,,247,-0.63,1544.4
Yosuke Watanuki,133,27.2,1656.8,,122,1618.7,129,1605.3,106,1595.3,,1798.2,2023-05,,158,-0.17,1614.7
Pablo Llamas Ruiz,134,22.7,1656.4,,191,1529.8,108,1643.1,165,1519.4,,1733.1,2023-08,,362,-0.99,1690.2
Andrea Vavassori,135,30.2,1656.0,,121,1619.2,119,1624.7,162,1522.0,,1734.8,2023-04,,308,-0.82,1606.4
Hugo Dellien,136,32.0,1653.9,,208,1513.2,118,1625.4,203,1487.7,,1779.8,2022-05,,98,0.33,1660.6
Rinky Hijikata,137,24.4,1651.0,,110,1629.3,226,1483.1,112,1585.8,,1744.9,2025-01,,85,0.48,1608.2
Matteo Gigante,138,23.5,1650.7,,147,1587.2,117,1627.4,204,1486.5,,1709.5,2025-05,,125,0.10,1666.6
Mattia Bellucci,139,24.0,1650.4,,125,1612.9,178,1538.3,101,1599.4,,1814.3,2024-10,,72,0.66,1622.4
Chris Rodesch,140,23.9,1648.9,,194,1528.0,136,1596.6,107,1594.2,,1648.9,2025-06,,159,-0.13,1672.5
Nicolas Moreno De Alboran,141,27.8,1648.5,,115,1624.8,150,1581.2,159,1527.6,,1687.7,2024-11,,197,-0.33,1580.8
Brandon Holt,142,27.2,1646.8,,113,1626.3,310,1408.7,127,1562.0,,1725.5,2025-02,,108,0.27,1637.9
Emilio Nava,143,23.6,1646.5,,174,1547.8,124,1615.3,137,1547.0,,1713.5,2025-04,,114,0.23,1663.9
Zsombor Piros,144,25.7,1643.4,,163,1564.9,113,1632.0,142,1543.7,,1731.0,2023-04,,162,-0.12,1679.2
Alexander Blockx,145,20.2,1642.8,,118,1621.9,163,1557.8,121,1566.4,,1743.2,2025-01,,121,0.18,1634.3
Shintaro Mochizuki,146,22.1,1641.7,,169,1552.7,174,1547.3,64,1648.7,,1663.4,2025-06,,122,0.18,1688.1
Nicolai Budkov Kjaer,147,18.8,1639.8,,143,1592.2,122,1619.2,164,1519.7,,1639.8,2025-07,,187,-0.24,1648.7
Thiago Agustin Tirante,148,24.2,1638.8,,150,1582.5,125,1612.9,180,1507.9,,1672.2,2021-09,,130,0.13,1672.0
Luca Nardi,149,21.9,1637.6,,130,1607.8,140,1591.0,246,1455.0,,1724.6,2024-04,,97,0.43,1609.1
Adrian Mannarino,150,37.0,1635.9,,140,1599.3,220,1488.2,71,1641.9,,1896.3,2018-01,,94,0.47,1631.7
Terence Atmane,151,23.5,1632.9,,120,1620.3,153,1578.5,181,1506.3,,1707.1,2023-10,,132,0.13,1631.8
Michael Mmoh,152,27.3,1632.5,,132,1607.1,189,1526.2,152,1533.1,,1762.3,2017-02,,323,-0.75,1564.7
Guy Den Ouden,153,23.2,1631.0,,372,1359.0,115,1630.9,218,1475.9,,1661.9,2025-07,,173,-0.12,1673.8
Facundo Diaz Acosta,154,24.5,1629.4,,186,1532.0,116,1630.9,253,1450.7,,1791.9,2024-02,,252,-0.49,1588.9
Hugo Gaston,155,24.8,1628.1,,137,1604.4,134,1601.1,145,1538.2,,1795.1,2021-11,,126,0.21,1559.0
Andrea Pellegrino,156,28.3,1627.2,,291,1421.3,128,1605.9,274,1435.5,,1644.1,2025-06,,128,0.20,1685.0
Jack Pinnington Jones,157,22.2,1623.6,,242,1475.3,294,1421.8,86,1619.2,,1623.6,2025-07,,196,-0.22,1680.8
Giulio Zeppieri,158,23.6,1623.5,,144,1591.6,157,1571.1,114,1579.7,,1691.2,2022-07,,276,-0.56,1626.5
Fabio Fognini,159,38.1,1622.9,,160,1568.7,120,1620.0,134,1554.3,,2003.8,2014-04,,,,1394.4
Nishesh Basavareddy,160,20.2,1622.5,,98,1645.6,262,1443.8,191,1494.6,,1856.6,2025-01,,110,0.37,1557.1
Alex Molcan,161,27.6,1622.4,,135,1605.7,138,1595.6,133,1555.8,,1872.5,2022-07,,378,-0.85,1546.0
James Duckworth,162,33.4,1621.0,,146,1587.6,195,1517.6,131,1557.4,,1785.9,2021-11,,106,0.42,1604.0
August Holmgren,163,27.2,1620.7,,171,1549.2,249,1455.7,60,1650.6,,1677.9,2021-09,,144,0.12,1672.3
Valentin Vacherot,164,26.6,1620.6,,157,1572.3,127,1606.1,232,1464.3,,1740.8,2024-03,,253,-0.43,1579.4
Pierre Hugues Herbert,165,34.3,1617.6,,131,1607.5,180,1537.1,130,1558.8,,1867.9,2019-06,,142,0.15,1577.5
George Loffhagen,166,24.2,1616.7,,136,1604.6,297,1418.3,199,1490.6,,1616.7,2025-07,,235,-0.35,1673.9
Leandro Riedi,167,23.4,1613.5,,153,1576.6,185,1529.2,97,1604.6,,1823.3,2023-01,,487,-1.07,1520.8
Tomas Barrios Vera,168,27.6,1613.4,,226,1490.4,143,1588.1,115,1574.9,,1710.3,2023-07,,143,0.16,1602.8
Thiago Seyboth Wild,169,25.3,1611.7,,142,1594.1,144,1583.2,169,1517.9,,1793.4,2024-05,,133,0.24,1556.0
Jan Choinski,170,29.0,1611.4,,215,1502.2,130,1604.8,297,1421.6,,1632.0,2023-08,,151,0.12,1682.5
Luka Pavlovic,171,25.2,1611.1,,348,1374.9,141,1589.9,151,1533.4,,1635.0,2025-07,,190,-0.11,1620.4
Jaime Faria,172,21.9,1610.0,,195,1527.9,168,1554.3,120,1567.0,,1692.5,2024-05,,116,0.39,1597.4
Roman Andres Burruchaga,173,23.4,1609.4,,223,1494.2,149,1581.4,163,1520.4,,1669.3,2024-05,,139,0.22,1605.4
Chun Hsin Tseng,174,23.9,1608.8,,200,1520.0,133,1602.4,281,1432.6,,1715.6,2022-04,,107,0.49,1613.6
Martin Landaluce,175,19.5,1607.7,,151,1581.0,201,1512.2,99,1602.2,,1741.8,2024-10,,137,0.24,1593.3
Marc Andrea Huesler,176,29.0,1607.1,,129,1609.2,171,1550.3,168,1518.1,,1817.0,2023-02,,174,0.01,1544.4
Dalibor Svrcina,177,22.7,1603.5,,128,1610.2,167,1554.7,225,1470.7,,1712.9,2025-04,,120,0.39,1574.9
Facundo Bagnis,178,35.3,1603.4,,210,1510.0,137,1596.1,401,1369.6,,1737.0,2021-07,,689,-1.35,1468.4
Vilius Gaubas,179,20.5,1602.5,,246,1472.7,151,1580.2,144,1540.0,,1718.5,2025-05,,149,0.18,1609.8
Kyle Edmund,180,30.4,1602.2,,155,1573.5,148,1581.8,128,1561.1,,1952.7,2019-03,,413,-0.83,1609.3
Billy Harris,181,30.4,1601.6,,158,1571.9,256,1449.1,135,1553.2,,1711.4,2024-06,,146,0.21,1610.1
Hyeon Chung,182,29.1,1601.0,,148,1584.9,147,1582.0,242,1456.4,,1991.8,2018-03,,364,-0.69,1440.5
Eliot Spizzirri,183,23.5,1600.1,,127,1611.8,218,1491.0,153,1532.1,,1714.6,2025-04,,124,0.39,1598.3
Marco Trungelliti,184,35.4,1599.3,,212,1508.7,139,1591.8,229,1467.5,,1693.1,2018-07,,180,0.02,1618.5
Federico Coria,185,33.3,1598.6,,238,1479.9,154,1577.9,340,1400.9,,1754.4,2021-07,,154,0.18,1558.8
Jerome Kym,186,22.4,1597.7,,168,1553.8,160,1567.5,217,1476.5,,1738.0,2024-10,,191,-0.03,1564.9
Harold Mayot,187,23.4,1596.8,,166,1556.3,145,1582.5,174,1512.6,,1701.9,2024-06,,157,0.17,1588.3
Rei Sakamoto,188,19.0,1595.0,,161,1566.5,269,1438.8,188,1497.5,,1656.2,2025-07,,205,-0.09,1600.5
Daniel Merida Aguilar,189,20.8,1594.9,,233,1483.1,179,1537.7,189,1497.4,,1622.3,2025-07,,171,0.10,1648.3
Alex Bolt,190,32.5,1594.0,,189,1530.6,362,1362.0,113,1582.4,,1688.9,2019-03,,226,-0.17,1609.3
Maximilian Marterer,191,30.0,1589.2,,183,1532.9,146,1582.2,172,1515.3,,1815.1,2018-06,,348,-0.60,1504.1
Kyrian Jacquet,192,24.1,1588.2,,138,1603.1,194,1517.8,170,1516.9,,1735.1,2025-02,,163,0.16,1548.8
J J Wolf,193,26.1,1586.4,,170,1551.2,176,1546.3,157,1528.8,,1847.7,2023-02,,459,-0.87,1546.8
Luca Van Assche,194,21.1,1586.0,,156,1572.7,170,1551.1,187,1497.9,,1801.5,2023-04,,183,0.06,1556.3
Daniel Elahi Galan,195,29.0,1584.9,,190,1529.9,162,1563.3,166,1519.4,,1757.5,2022-09,,134,0.38,1533.8
Arthur Fery,196,23.0,1584.3,,167,1555.0,318,1402.1,254,1450.6,,1663.0,2023-10,,318,-0.48,1628.1
Gustavo Heide,197,22.9,1581.7,,264,1454.0,156,1571.6,236,1460.3,,1661.1,2024-07,,299,-0.42,1584.2
Elias Ymer,198,29.2,1579.5,,201,1519.5,169,1553.0,161,1523.6,,1751.8,2015-06,,232,-0.16,1586.5
Pavel Kotov,199,26.6,1576.6,,172,1548.9,175,1547.1,193,1492.3,,1797.1,2024-05,,245,-0.21,1446.6
Felipe Meligeni Alves,200,27.3,1574.0,,249,1470.2,159,1569.8,140,1545.5,,1695.3,2023-10,,160,0.22,1532.1
Seong Chan Hong,201,27.2,1573.0,,178,1543.3,260,1444.7,346,1397.6,,1613.7,2024-04,,396,-0.68,
Federico Cina,202,18.3,1572.1,,180,1542.8,200,1513.4,205,1486.0,,1644.2,2025-06,,223,-0.10,1592.3
Francesco Maestrelli,203,22.5,1570.9,,243,1473.8,166,1554.8,282,1431.0,,1711.4,2022-07,,178,0.13,1612.4
Thiago Monteiro,204,31.1,1569.9,,179,1543.0,165,1556.5,223,1471.8,,1748.2,2024-05,,170,0.18,1447.0
Andres Martin,205,24.0,1569.4,,175,1546.7,213,1501.0,148,1534.7,,1603.6,2022-07,,275,-0.29,1597.5
Christopher Eubanks,206,29.2,1566.2,,176,1543.9,273,1436.1,139,1545.6,,1864.8,2023-07,,155,0.28,1443.3
Dominic Stricker,207,22.9,1566.0,,197,1526.3,192,1522.1,138,1546.5,,1798.6,2021-06,,202,0.02,1525.4
Beibit Zhukayev,208,24.7,1565.0,,199,1520.2,342,1385.7,123,1564.6,,1640.2,2023-11,,203,0.02,1597.3
