Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Emil Ruusuvuori,94,25.9,1709.2,,86,1680.3,111,1631.0,74,1628.0,,1893.2,2023-06,,222,-0.86,1510.8
Soon Woo Kwon,95,27.1,1707.6,,90,1672.8,122,1606.9,108,1577.8,,1830.7,2023-01,,439,-1.53,
Adam Walton,96,25.9,1707.2,,94,1667.5,293,1424.4,120,1562.3,,1722.8,2024-05,,85,0.12,1745.2
Rinky Hijikata,97,24.0,1703.7,,97,1664.5,290,1425.6,94,1597.8,,1744.9,2025-01,,82,0.17,1658.1
Max Purcell,98,26.3,1702.6,,106,1638.9,175,1539.3,63,1645.3,,1789.1,2023-08,,132,-0.30,
Hugo Gaston,99,24.4,1702.0,,104,1641.3,78,1689.3,97,1594.6,,1795.1,2021-11,,84,0.16,1704.9
Mariano Navone,100,24.0,1701.5,,172,1552.2,60,1726.9,210,1487.1,,1875.9,2024-04,,61,0.49,1685.3
Borna Gojo,101,27.0,1701.1,,89,1672.8,112,1629.9,193,1498.2,,1800.2,2023-10,,414,-1.41,
Aleksandar Vukic,102,28.9,1697.7,,102,1645.2,131,1598.2,69,1637.0,,1773.3,2025-01,,76,0.29,1517.5
Pedro Martinez,103,27.8,1696.4,,124,1616.3,69,1703.9,212,1484.1,,1844.3,2022-04,,47,0.78,1608.2
Raphael Collignon,104,23.1,1695.9,,96,1665.1,107,1635.3,128,1552.5,,1753.1,2024-11,,92,0.12,1656.8
Damir Dzumhur,105,32.8,1695.5,,115,1631.7,86,1674.0,95,1596.0,,1895.8,2017-09,,65,0.48,1802.8
Arthur Cazaux,106,22.5,1691.5,,98,1653.9,173,1540.0,109,1574.2,,1806.5,2024-02,,119,-0.12,1600.2
Eliot Spizzirri,107,23.2,1690.4,,99,1652.0,249,1455.2,127,1553.1,,1710.2,2025-03,,129,-0.19,1702.2
Andrea Vavassori,108,29.8,1688.4,,101,1647.2,95,1652.8,144,1538.3,,1734.8,2023-04,,297,-1.01,1699.4
Valentin Royer,109,23.8,1688.0,,161,1572.6,77,1689.8,157,1525.7,,1703.0,2025-03,,116,-0.06,1744.7
Lloyd Harris,110,28.0,1686.4,,111,1635.8,148,1569.9,55,1665.5,,1896.0,2021-10,,142,-0.26,
Vit Kopriva,111,27.7,1685.3,,123,1617.1,94,1653.0,91,1601.7,,1688.8,2025-02,,106,0.05,1717.7
Arthur Rinderknech,112,29.6,1684.6,,107,1638.8,92,1657.4,136,1548.5,,1869.2,2022-10,,74,0.41,
Aslan Karatsev,113,31.4,1684.4,,114,1632.1,83,1681.2,162,1523.0,,1964.6,2021-05,,190,-0.52,1590.6
Brandon Holt,114,26.9,1680.8,,110,1637.4,228,1470.7,145,1534.9,,1725.5,2025-02,,115,-0.01,1705.9
Sebastian Ofner,115,28.8,1680.6,,109,1637.7,100,1647.9,88,1605.7,,1812.7,2024-01,,134,-0.15,
Fabio Fognini,116,37.8,1675.6,,142,1595.1,85,1680.1,70,1636.9,,2003.8,2014-04,,99,0.16,
Daniel Altmaier,117,26.5,1673.3,,117,1624.8,105,1637.2,158,1524.9,,1789.1,2021-08,,83,0.34,1660.3
Mattia Bellucci,118,23.7,1673.0,,119,1624.2,181,1532.2,81,1617.7,,1814.3,2024-10,,71,0.51,1575.2
Francesco Passaro,119,24.1,1672.2,,154,1580.1,96,1652.7,192,1501.5,,1779.0,2022-08,,97,0.20,1662.5
Dusan Lajovic,120,34.7,1671.6,,146,1588.1,76,1690.0,205,1491.3,,1854.6,2018-10,,109,0.10,1574.3
Luciano Darderi,121,23.0,1671.0,,234,1482.1,70,1701.9,166,1521.8,,1857.0,2024-06,,57,0.75,1637.0
Nicolas Moreno De Alboran,122,27.3,1669.4,,112,1635.3,117,1615.1,154,1527.2,,1687.7,2024-11,,127,-0.04,
Diego Schwartzman,123,32.4,1668.6,,103,1643.9,90,1659.4,121,1561.5,,1979.6,2020-11,,399,-1.18,
Michael Mmoh,124,27.1,1666.8,,118,1624.3,163,1556.4,134,1550.2,,1762.3,2017-02,,282,-0.82,1643.1
Arthur Bouquier,125,24.1,1666.5,,108,1638.2,262,1443.3,146,1533.3,,1732.0,2025-03,,189,-0.41,1724.4
Dominic Thiem,126,31.1,1665.9,,95,1667.0,114,1619.9,140,1544.8,,2129.1,2016-06,,675,-1.68,
Jesper De Jong,127,24.7,1665.5,,140,1599.2,93,1655.1,153,1527.3,,1721.9,2024-10,,98,0.26,1640.7
Luca Nardi,128,21.6,1664.8,,120,1621.4,121,1607.0,214,1482.2,,1724.6,2024-04,,93,0.32,1645.3
Thiago Monteiro,129,30.7,1664.7,,144,1590.4,88,1663.4,147,1532.2,,1748.2,2024-05,,94,0.32,1628.0
Yannick Hanfmann,130,33.3,1663.8,,139,1599.6,89,1660.4,133,1550.6,,1843.4,2023-06,,123,0.06,1578.8
Leandro Riedi,131,22.5,1661.3,,125,1616.3,144,1572.9,89,1604.5,,1823.3,2023-01,,295,-0.81,
Francisco Comesana,132,24.4,1661.2,,159,1575.8,106,1635.4,107,1579.6,,1717.9,2023-09,,64,0.72,1668.1
Kyrian Jacquet,133,23.8,1661.0,,105,1639.5,142,1576.6,187,1505.4,,1735.1,2025-02,,151,-0.13,1664.9
Alexander Blockx,134,19.9,1659.8,,121,1620.6,178,1535.8,149,1529.9,,1743.2,2025-01,,150,-0.11,1619.2
Cristian Garin,135,28.7,1659.0,,126,1614.8,108,1634.1,73,1628.5,,1889.6,2019-04,,133,0.01,1632.8
Tristan Boyer,136,23.9,1656.0,,135,1605.5,109,1633.7,186,1508.1,,1753.1,2025-01,,121,0.12,1569.6
Marc Andrea Huesler,137,28.7,1653.2,,128,1612.2,134,1593.0,114,1568.6,,1817.0,2023-02,,168,-0.20,1627.9
Jaime Faria,138,21.5,1653.1,,175,1549.4,103,1643.6,202,1493.1,,1692.5,2024-05,,95,0.37,1649.1
Dalibor Svrcina,139,22.4,1650.0,,113,1633.5,156,1561.7,207,1489.3,,1664.2,2025-03,,154,-0.10,1707.1
Facundo Bagnis,140,34.4,1649.2,,188,1533.0,104,1642.5,338,1400.1,,1737.0,2021-07,,400,-1.05,
Nikoloz Basilashvili,141,33.0,1648.6,,127,1612.6,128,1601.8,93,1598.6,,1889.8,2019-01,,159,-0.12,1648.8
Pavel Kotov,142,26.3,1647.3,,149,1584.3,99,1650.4,142,1541.3,,1797.1,2024-05,,107,0.28,1561.9
Thiago Seyboth Wild,143,25.0,1645.0,,129,1610.7,115,1616.7,130,1551.6,,1793.4,2024-05,,113,0.24,1447.2
Adrian Mannarino,144,36.7,1644.9,,131,1608.7,192,1514.2,75,1627.5,,1896.3,2018-01,,144,0,
Pierre Hugues Herbert,145,33.9,1642.9,,122,1620.2,153,1565.0,112,1572.0,,1867.9,2019-06,,169,-0.15,1729.3
Lukas Klein,146,26.9,1642.5,,137,1601.8,132,1597.9,113,1569.1,,1777.5,2024-03,,176,-0.19,1554.6
Richard Gasquet,147,38.6,1642.3,,130,1608.9,133,1597.4,98,1592.1,,2059.5,2016-05,,148,-0.01,1521.8
Murphy Cassone,148,22.5,1638.2,,136,1602.7,284,1429.1,170,1519.1,,1684.9,2025-02,,219,-0.39,1652.4
Christopher Eubanks,149,28.8,1637.8,,138,1599.9,251,1452.9,76,1626.4,,1864.8,2023-07,,117,0.24,1542.3
Hugo Dellien,150,31.7,1637.4,,214,1505.0,113,1627.0,213,1483.9,,1779.8,2022-05,,102,0.39,1612.1
Thiago Agustin Tirante,151,23.9,1633.6,,141,1597.1,139,1580.5,160,1523.6,,1672.2,2021-09,,111,0.31,1712.7
Facundo Diaz Acosta,152,24.1,1632.7,,186,1533.7,102,1646.1,240,1459.5,,1791.9,2024-02,,143,0.06,1545.4
Emilio Nava,153,23.2,1632.3,,202,1519.5,97,1652.4,195,1497.1,,1661.0,2024-03,,164,-0.07,1738.8
James Duckworth,154,33.1,1628.7,,151,1582.1,203,1498.7,92,1599.4,,1785.9,2021-11,,89,0.55,1532.0
Tristan Schoolkate,155,24.0,1628.1,,143,1591.7,324,1390.1,148,1531.3,,1636.3,2024-06,,120,0.26,1684.5
Valentin Vacherot,156,26.3,1628.1,,157,1576.1,116,1615.3,201,1493.3,,1740.8,2024-03,,259,-0.51,1563.1
Jerome Kym,157,21.9,1627.9,,163,1568.9,120,1608.1,177,1513.9,,1738.0,2024-10,,131,0.18,
Alex Molcan,158,26.7,1627.7,,133,1608.3,127,1602.6,123,1558.5,,1872.5,2022-07,,646,-1.41,
Billy Harris,159,30.1,1625.6,,150,1583.1,238,1466.3,86,1612.7,,1711.4,2024-06,,103,0.43,1643.8
Daniel Evans,160,34.8,1625.3,,134,1608.2,154,1563.6,96,1595.0,,1902.5,2021-04,,204,-0.24,
Luca Van Assche,161,20.8,1619.9,,145,1589.7,136,1586.0,161,1523.2,,1801.5,2023-04,,185,-0.14,1618.5
Juan Manuel Cerundolo,162,23.3,1618.3,,222,1496.3,119,1610.4,251,1452.1,,1774.8,2021-10,,128,0.24,1611.5
Constant Lestienne,163,32.8,1618.0,,152,1581.0,239,1463.4,194,1497.9,,1781.3,2023-01,,186,-0.13,1594.5
Liam Draxl,164,23.2,1617.9,,147,1586.4,248,1455.3,184,1509.0,,1653.0,2025-03,,178,-0.08,1640.5
Daniel Elahi Galan,165,28.7,1617.8,,177,1546.3,125,1604.1,110,1573.9,,1757.5,2022-09,,114,0.37,1614.3
Mark Lajal,166,21.8,1614.5,,153,1580.2,263,1443.2,80,1618.0,,1668.0,2023-06,,199,-0.18,1615.4
Harold Mayot,167,23.1,1614.1,,166,1565.0,151,1567.7,104,1580.9,,1701.9,2024-06,,136,0.21,1572.3
Otto Virtanen,168,23.7,1613.2,,156,1577.5,225,1474.1,118,1565.3,,1768.8,2024-03,,135,0.22,1467.5
Dino Prizmic,169,19.6,1612.1,,160,1575.6,150,1569.5,190,1502.2,,1719.0,2023-09,,349,-0.73,1574.6
Giulio Zeppieri,170,23.2,1611.1,,148,1585.5,159,1559.5,188,1504.1,,1691.2,2022-07,,329,-0.66,1543.0
Federico Coria,171,33.0,1609.5,,232,1485.4,130,1598.7,327,1406.4,,1754.4,2021-07,,126,0.31,1579.2
Gregoire Barrere,172,31.0,1608.5,,168,1560.0,137,1583.6,119,1563.6,,1804.5,2020-02,,158,0.08,1495.0
Felipe Meligeni Alves,173,27.0,1608.5,,220,1498.4,126,1603.2,117,1566.4,,1695.3,2023-10,,152,0.13,1618.9
Matteo Gigante,174,23.1,1608.2,,165,1566.0,172,1542.7,159,1524.2,,1632.4,2024-04,,194,-0.11,1651.6
Alexander Shevchenko,175,24.2,1605.7,,158,1575.9,147,1570.5,229,1469.9,,1792.0,2024-02,,105,0.51,1495.5
Martin Landaluce,176,19.1,1605.4,,155,1579.8,188,1523.4,189,1502.7,,1741.8,2024-10,,153,0.14,1454.5
Elmer Moller,177,21.6,1604.9,,228,1487.9,118,1614.0,129,1552.4,,1736.7,2024-10,,139,0.24,1598.6
James Trotter,178,25.6,1601.5,,164,1568.5,337,1380.6,224,1473.5,,1658.1,2025-01,,173,0.03,1564.4
Taro Daniel,179,32.1,1600.4,,162,1571.4,166,1552.8,204,1491.6,,1766.8,2023-04,,124,0.37,1356.0
Marat Sharipov,180,22.3,1592.3,,170,1558.3,312,1406.2,199,1496.2,,1613.9,2025-02,,254,-0.34,1659.2
Maximilian Marterer,181,29.6,1590.7,,187,1533.7,140,1580.4,131,1551.5,,1815.1,2018-06,,212,-0.16,
Duje Ajdukovic,182,24.1,1590.1,,169,1559.4,155,1563.1,256,1445.1,,1687.6,2024-09,,166,0.09,1490.7
Coleman Wong,183,20.7,1589.3,,171,1556.8,229,1470.2,234,1463.3,,1666.1,2024-09,,170,0.07,1618.1
J J Wolf,184,26.1,1586.4,,173,1551.2,170,1546.3,151,1528.8,,1847.7,2023-02,,255,-0.33,1546.8
Radu Albot,185,35.3,1584.9,,182,1537.5,158,1561.5,122,1561.3,,1823.4,2019-05,,223,-0.19,
Alexis Galarneau,186,26.0,1583.4,,180,1541.1,217,1482.3,197,1496.4,,1631.5,2024-04,,162,0.14,1586.3
Alexander Ritschard,187,30.9,1583.2,,235,1481.2,101,1647.0,196,1497.0,,1695.9,2024-07,,125,0.40,1465.7
Hugo Grenier,188,28.9,1583.1,,176,1546.5,245,1457.1,155,1527.1,,1734.0,2022-09,,182,0.03,1570.0
Kyle Edmund,189,29.8,1582.6,,167,1563.7,145,1572.0,185,1508.4,,1952.7,2019-03,,486,-0.94,
Gustavo Heide,190,22.9,1581.7,,260,1454.0,146,1571.6,238,1460.3,,1661.1,2024-07,,184,0.03,1584.2
Jurij Rodionov,191,25.8,1577.8,,174,1550.7,205,1497.5,180,1512.2,,1702.1,2023-06,,195,-0.02,1567.6
Li Tu,192,28.7,1575.2,,183,1536.0,216,1484.7,125,1555.4,,1633.5,2022-10,,171,0.12,1531.4
Alejandro Moro Canas,193,24.2,1575.2,,190,1528.7,182,1531.9,135,1549.2,,1673.5,2024-07,,156,0.21,1582.9
Sumit Nagal,194,27.5,1574.8,,196,1522.6,143,1574.5,261,1442.3,,1745.2,2019-09,,137,0.35,1496.4
Chun Hsin Tseng,195,23.6,1574.7,,215,1503.0,141,1578.7,284,1428.5,,1715.6,2022-04,,101,0.66,1632.3
Mikhail Kukushkin,196,37.2,1574.5,,184,1535.2,180,1534.0,124,1558.3,,1864.2,2010-10,,160,0.20,1477.0
Seong Chan Hong,197,27.2,1573.0,,178,1543.3,260,1444.7,344,1397.6,,1613.7,2024-04,,233,-0.17,
Benjamin Hassan,198,30.1,1572.5,,201,1520.4,164,1554.3,221,1478.0,,1680.2,2023-10,,209,-0.05,1553.6
Pablo Llamas Ruiz,199,22.4,1571.1,,230,1487.2,149,1569.6,200,1496.1,,1733.1,2023-08,,413,-0.73,1506.4
Carlos Taberner,200,27.6,1570.9,,277,1434.4,152,1567.5,275,1434.1,,1725.0,2021-10,,145,0.32,1626.8
Liam Broady,201,30.6,1566.1,,185,1535.1,242,1458.7,198,1496.4,,1757.4,2022-03,,726,-1.28,
Shintaro Mochizuki,202,21.7,1565.2,,193,1524.8,168,1551.8,222,1477.9,,1625.3,2024-06,,149,0.30,1576.2
Albert Ramos,203,37.1,1564.3,,189,1532.5,174,1540.0,287,1427.4,,1889.0,2017-04,,234,-0.14,
Timofey Skatov,204,24.1,1562.4,,216,1503.0,160,1558.1,209,1487.2,,1672.0,2024-07,,174,0.16,1510.9
Alex Bolt,205,32.1,1561.8,,211,1506.6,378,1347.9,111,1572.3,,1688.9,2019-03,,225,-0.09,1517.5
Rei Sakamoto,206,18.7,1561.6,,192,1526.7,323,1390.8,216,1480.8,,1612.5,2024-12,,279,-0.30,1563.7
Ricardas Berankis,207,34.6,1560.8,,208,1510.6,162,1556.7,156,1526.3,,1842.4,2011-02,,305,-0.39,1485.8
Juan Pablo Ficovich,208,28.1,1559.9,,264,1452.6,157,1561.7,239,1460.0,,1597.4,2020-10,,155,0.29,1594.1
Dominic Stricker,209,22.5,1557.0,,199,1521.8,185,1528.2,150,1528.9,,1798.6,2021-06,,268,-0.25,
James Mccabe,210,21.7,1556.8,,206,1517.0,367,1357.0,178,1513.1,,1584.1,2025-03,,181,0.15,1574.7
