Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Nicolas Jarry,66,29.0,1760.3,,85,1689.2,39,1755.9,66,1641.5,,1892.7,2023-10,,36,0.61,1665.6
Miomir Kecmanovic,67,25.1,1756.7,,82,1694.6,53,1728.5,64,1645.1,,1895.2,2022-04,,54,0.22,1748.1
Sebastian Baez,68,23.8,1755.8,,109,1641.6,26,1789.7,136,1546.9,,1934.5,2022-07,,27,0.92,1704.0
Quentin Halys,69,28.0,1755.7,,75,1703.6,82,1679.3,42,1695.0,,1796.2,2023-04,,72,-0.04,1800.8
Dominik Koepfer,70,30.4,1754.2,,65,1716.0,54,1722.7,88,1603.1,,1812.8,2024-03,,98,-0.34,1732.6
Zhizhen Zhang,71,28.0,1754.1,,94,1667.3,50,1733.4,76,1626.6,,1828.8,2024-09,,45,0.46,1726.7
Lucas Pouille,72,30.6,1753.4,,67,1715.0,91,1663.9,49,1681.5,,1977.4,2017-06,,97,-0.30,1815.0
Lorenzo Sonego,73,29.4,1751.7,,76,1703.2,66,1696.6,65,1644.3,,1887.9,2021-05,,53,0.32,1745.8
Roberto Carballes Baena,74,31.6,1751.7,,98,1663.0,52,1730.2,112,1570.2,,1775.5,2024-10,,57,0.26,1752.2
Kei Nishikori,75,34.8,1747.0,,69,1712.3,105,1637.0,86,1606.4,,2210.8,2016-08,,105,-0.34,1877.1
Kamil Majchrzak,76,28.7,1745.9,,74,1704.0,56,1717.4,58,1659.8,,1795.3,2024-06,,120,-0.46,1719.9
Aleksandar Vukic,77,28.5,1745.6,,78,1699.6,118,1617.0,59,1659.6,,1766.1,2024-10,,69,0.11,1777.2
Bu Yunchaokete,78,22.8,1743.4,,73,1706.8,160,1561.8,129,1553.2,,1821.9,2024-09,,66,0.17,1750.2
Stan Wawrinka,79,39.6,1742.9,,68,1714.5,75,1684.6,77,1621.6,,2144.5,2016-01,,163,-0.72,1684.9
Reilly Opelka,80,27.1,1742.5,,72,1709.6,60,1710.7,84,1609.4,,1936.4,2022-04,,297,-1.31,1572.7
Fabian Marozsan,81,25.0,1740.9,,70,1711.4,88,1668.5,114,1569.2,,1854.4,2024-03,,58,0.33,1727.1
Raphael Collignon,82,22.8,1740.4,,92,1669.0,86,1672.2,107,1574.9,,1740.4,2024-11,,122,-0.40,1778.4
Botic Van De Zandschulp,83,29.0,1738.8,,77,1700.0,72,1687.5,85,1608.7,,1928.6,2022-09,,80,0.04,1729.0
Thiago Seyboth Wild,84,24.6,1734.6,,71,1710.1,84,1676.9,92,1595.9,,1782.1,2024-05,,75,0.11,1739.6
Borna Gojo,85,26.6,1727.5,,80,1697.5,101,1644.9,171,1511.2,,1790.3,2023-10,,443,-1.65,1662.4
Arthur Rinderknech,86,29.2,1727.1,,84,1689.4,78,1682.3,119,1565.8,,1861.6,2022-10,,59,0.38,1729.7
Laslo Djere,87,29.4,1726.7,,86,1684.3,63,1703.1,120,1563.7,,1836.0,2023-09,,115,-0.28,1707.1
Dusan Lajovic,88,34.3,1723.2,,110,1639.3,59,1715.2,192,1495.2,,1845.7,2018-10,,81,0.08,1657.9
Marin Cilic,89,36.1,1722.9,,95,1667.0,85,1674.6,45,1690.6,,2094.7,2010-02,,181,-0.71,1647.9
Arthur Cazaux,90,22.2,1721.3,,81,1696.0,167,1554.1,115,1568.8,,1801.3,2024-02,,64,0.34,1735.3
Mackenzie Mcdonald,91,29.5,1718.4,,79,1699.5,159,1562.4,79,1619.2,,1832.3,2023-03,,132,-0.37,1703.4
Adrian Mannarino,92,36.3,1717.4,,83,1693.2,175,1545.0,60,1658.4,,1884.7,2018-01,,67,0.32,1642.1
Hamad Medjedovic,93,21.3,1717.4,,101,1661.1,70,1692.4,89,1602.5,,1820.9,2024-05,,113,-0.19,1712.9
Lloyd Harris,94,27.3,1715.5,,96,1665.2,136,1594.4,50,1677.7,,1890.0,2021-10,,133,-0.35,1762.7
Rinky Hijikata,95,23.6,1712.6,,87,1683.0,274,1427.7,97,1586.1,,1721.4,2024-10,,73,0.26,1731.0
Nishesh Basavareddy,96,19.5,1710.8,,88,1680.5,234,1465.4,127,1555.4,,1747.4,2024-11,,152,-0.46,1716.7
Aslan Karatsev,97,31.1,1706.6,,104,1651.7,74,1687.1,140,1540.1,,1958.7,2021-05,,289,-1.09,1647.4
Soon Woo Kwon,98,26.7,1705.4,,91,1671.1,125,1604.9,106,1576.0,,1822.0,2023-01,,343,-1.25,1649.0
Max Purcell,99,26.3,1700.5,,111,1638.1,178,1535.9,67,1640.6,,1783.1,2023-08,,103,-0.04,1734.0
Borna Coric,100,27.9,1699.8,,90,1671.3,81,1680.4,83,1610.0,,1999.2,2019-01,,92,0.08,1617.5
Sebastian Ofner,101,28.2,1699.4,,105,1648.0,90,1665.5,82,1614.9,,1814.3,2024-01,,87,0.15,1654.3
Martin Landaluce,102,18.8,1698.0,,99,1662.9,147,1579.2,131,1549.0,,1727.6,2024-10,,156,-0.42,1719.6
Corentin Moutet,103,25.5,1697.6,,117,1627.2,79,1681.6,95,1592.7,,1819.9,2023-01,,71,0.37,1681.1
Alexander Blockx,104,19.5,1696.4,,97,1663.5,173,1551.1,133,1548.2,,1696.4,2024-11,,205,-0.68,1703.3
Daniel Evans,105,34.3,1695.1,,89,1676.1,122,1608.9,72,1635.8,,1887.5,2021-04,,166,-0.46,1671.0
Learner Tien,106,18.9,1695.0,,93,1668.2,279,1424.5,134,1547.5,,1772.4,2024-10,,117,-0.10,1706.4
Alexandre Muller,107,27.7,1694.0,,124,1614.7,83,1678.7,146,1532.2,,1740.9,2024-06,,68,0.45,1680.1
Jaume Munar,108,27.4,1692.4,,147,1572.9,77,1683.2,164,1515.2,,1807.5,2022-08,,63,0.54,1702.6
Luciano Darderi,109,22.7,1691.8,,217,1489.0,55,1718.2,150,1527.1,,1841.5,2024-06,,44,0.91,1650.8
Fabio Fognini,110,37.4,1689.8,,127,1606.5,69,1693.7,68,1639.7,,2008.0,2014-04,,84,0.27,1631.0
Leandro Riedi,111,22.5,1689.4,,103,1655.0,134,1597.3,80,1617.0,,1809.6,2023-01,,134,-0.19,1694.4
Pedro Martinez,112,27.5,1688.8,,132,1595.5,64,1702.3,233,1461.0,,1821.9,2022-04,,41,1.00,1667.2
Valentin Vacherot,113,25.7,1688.3,,102,1660.5,116,1618.3,155,1521.6,,1719.2,2024-05,,131,-0.15,1709.2
Jerome Kym,114,21.7,1686.2,,118,1626.1,107,1635.1,139,1543.1,,1712.5,2024-10,,135,-0.17,1697.6
Pavel Kotov,115,25.9,1682.9,,123,1615.4,93,1663.3,124,1559.5,,1781.4,2024-05,,85,0.30,1624.9
Thiago Monteiro,116,30.4,1682.1,,137,1588.4,80,1680.6,143,1538.3,,1734.0,2024-05,,108,0.07,1642.5
Otto Virtanen,117,23.3,1680.5,,108,1645.5,189,1516.1,91,1597.1,,1752.3,2024-03,,91,0.25,1681.7
Hugo Gaston,118,24.1,1679.4,,136,1588.7,68,1694.4,101,1581.0,,1783.8,2021-11,,74,0.47,1680.5
Tristan Boyer,119,23.5,1678.5,,130,1600.8,99,1652.8,159,1519.0,,1678.5,2024-11,,145,-0.20,1693.8
Joao Fonseca,120,18.2,1678.4,,116,1629.8,117,1617.8,158,1519.3,,1739.1,2024-10,,144,-0.18,1681.2
Jesper De Jong,121,24.4,1673.6,,134,1593.1,92,1663.4,147,1532.1,,1707.9,2024-10,,111,0.09,1682.4
Diego Schwartzman,122,32.0,1671.8,,106,1648.0,96,1660.5,122,1561.1,,1973.1,2020-11,,370,-1.11,1586.0
Facundo Bagnis,123,34.4,1668.8,,172,1539.0,97,1660.5,280,1422.8,,1719.0,2021-07,,146,-0.17,1721.0
James Duckworth,124,32.8,1667.9,,122,1621.8,200,1508.2,81,1615.7,,1771.4,2021-11,,82,0.41,1639.0
Camilo Ugo Carabelli,125,25.4,1667.9,,214,1492.8,98,1658.1,178,1503.5,,1707.3,2024-03,,104,0.18,1692.3
Christopher Eubanks,126,28.5,1667.3,,112,1636.1,235,1463.9,71,1636.5,,1847.8,2023-07,,107,0.16,1650.3
Lukas Klein,127,26.6,1666.8,,113,1635.3,124,1605.4,102,1579.5,,1770.5,2024-03,,136,-0.07,1663.2
Yosuke Watanuki,128,26.5,1665.2,,114,1633.1,142,1585.3,90,1599.6,,1779.8,2023-04,,251,-0.67,1585.3
Mariano Navone,129,23.6,1664.8,,242,1465.9,62,1707.6,226,1465.9,,1860.2,2024-04,,48,0.99,1628.7
Taro Daniel,130,31.7,1662.5,,107,1647.0,148,1577.7,160,1518.2,,1746.6,2023-04,,83,0.45,1661.9
Alexander Shevchenko,131,23.9,1662.5,,115,1632.2,126,1604.0,191,1496.9,,1795.8,2024-02,,78,0.52,1636.0
Michael Mmoh,132,26.2,1661.7,,126,1606.9,143,1584.0,138,1545.5,,1749.2,2017-02,,229,-0.55,1581.8
Filip Krajinovic,133,32.4,1660.4,,119,1625.7,102,1641.7,87,1603.3,,1939.3,2020-09,,636,-1.56,1462.2
Nicolas Moreno De Alboran,134,27.3,1659.4,,120,1625.2,123,1606.5,157,1520.3,,1677.7,2024-11,,109,0.21,1678.0
Facundo Diaz Acosta,135,23.8,1659.2,,229,1480.3,67,1695.8,216,1474.2,,1799.9,2024-02,,79,0.54,1607.3
Dominic Thiem,136,31.1,1658.2,,100,1661.4,121,1609.2,141,1539.2,,2123.6,2016-06,,518,-1.34,1441.8
Yannick Hanfmann,137,32.9,1655.6,,143,1581.4,100,1650.8,137,1546.1,,1829.7,2023-06,,95,0.37,1605.7
Daniel Altmaier,138,26.1,1655.0,,128,1602.6,111,1623.8,154,1523.3,,1779.4,2021-08,,88,0.45,1655.6
Cristian Garin,139,28.3,1648.4,,140,1583.4,103,1639.2,78,1620.5,,1888.2,2021-07,,148,-0.06,1569.8
Elmer Moller,140,21.3,1648.4,,155,1561.1,109,1623.9,109,1574.2,,1724.9,2024-10,,153,-0.09,1653.0
Dominic Stricker,141,22.1,1647.4,,121,1623.7,155,1565.0,110,1570.8,,1792.2,2021-06,,302,-0.76,1627.8
Francesco Passaro,142,23.7,1644.2,,198,1506.5,108,1634.7,197,1487.2,,1760.8,2022-08,,114,0.22,1670.8
Richard Gasquet,143,38.3,1643.2,,125,1614.6,137,1592.9,93,1595.3,,2052.2,2013-04,,129,0.10,1608.1
Radu Albot,144,34.8,1639.7,,131,1599.2,146,1581.7,100,1583.7,,1808.5,2019-05,,165,-0.14,1647.9
Giulio Zeppieri,145,22.5,1636.7,,133,1593.8,132,1599.7,167,1514.7,,1699.0,2022-07,,234,-0.48,1639.5
Hugo Dellien,146,31.4,1635.4,,247,1460.7,112,1623.3,205,1482.6,,1768.5,2023-03,,124,0.16,1647.0
Francisco Comesana,147,24.0,1633.8,,171,1539.3,133,1599.3,121,1563.5,,1713.2,2024-09,,102,0.37,1628.1
Juan Manuel Cerundolo,148,22.9,1629.5,,180,1526.1,120,1612.5,234,1458.6,,1783.6,2023-01,,141,0.05,1651.9
Jaime Faria,149,21.2,1629.3,,206,1496.9,114,1621.8,207,1481.1,,1694.0,2024-05,,121,0.21,1637.4
Andrea Vavassori,150,29.4,1629.0,,148,1572.0,115,1620.0,177,1504.9,,1710.0,2023-04,,256,-0.53,1608.9
Vit Kopriva,151,27.4,1627.0,,160,1548.5,135,1595.2,108,1574.3,,1671.6,2022-06,,130,0.15,1646.7
Alex Molcan,152,26.7,1626.1,,129,1602.1,129,1603.1,128,1554.9,,1848.6,2022-07,,462,-1.11,1567.0
Marc Andrea Huesler,153,28.3,1624.9,,138,1586.5,151,1574.5,130,1552.0,,1805.9,2023-02,,160,-0.04,1632.6
Sumit Nagal,154,27.2,1622.1,,167,1544.3,110,1623.9,225,1466.1,,1719.0,2024-06,,93,0.50,1586.8
Nikoloz Basilashvili,155,32.6,1622.0,,145,1579.1,127,1603.5,98,1585.5,,1877.8,2018-10,,215,-0.33,1647.3
Alexander Ritschard,156,30.6,1622.0,,210,1494.2,94,1662.4,165,1515.2,,1684.8,2024-07,,118,0.28,1615.9
Harold Mayot,157,22.7,1621.6,,141,1583.4,170,1553.6,99,1584.2,,1696.2,2024-06,,116,0.30,1610.7
Gregoire Barrere,158,30.7,1620.1,,154,1562.3,138,1592.9,116,1566.7,,1795.6,2023-02,,164,-0.04,1586.6
Sho Shimabukuro,159,27.2,1619.4,,144,1579.8,186,1524.6,103,1578.3,,1692.6,2023-07,,193,-0.19,1633.3
Mikhail Kukushkin,160,36.8,1616.8,,142,1583.0,172,1551.9,96,1591.5,,1849.8,2010-10,,112,0.36,1587.8
Kyrian Jacquet,161,23.5,1610.4,,139,1584.7,169,1553.7,208,1480.0,,1628.4,2024-11,,270,-0.52,1622.2
Jozef Kovalik,162,32.0,1610.1,,195,1507.5,130,1600.1,279,1423.5,,1707.0,2018-07,,125,0.26,1600.4
Timofey Skatov,163,23.7,1609.4,,162,1547.5,150,1574.8,172,1509.9,,1662.1,2024-09,,192,-0.16,1616.3
Aleksandar Kovacevic,164,26.1,1605.9,,135,1591.4,258,1441.2,199,1487.1,,1754.2,2024-04,,96,0.54,1568.8
Maximilian Marterer,165,29.3,1605.8,,157,1554.6,139,1588.5,125,1557.1,,1804.9,2018-06,,187,-0.13,1544.9
Federico Coria,166,32.6,1600.3,,222,1482.5,140,1586.9,328,1401.5,,1741.7,2021-07,,99,0.52,1576.6
Eliot Spizzirri,167,22.8,1600.0,,151,1566.4,291,1410.0,175,1506.0,,1622.5,2024-09,,223,-0.29,1617.3
Damir Dzumhur,168,32.4,1598.3,,179,1526.6,128,1603.2,111,1570.3,,1888.0,2018-02,,106,0.46,1539.1
Constant Lestienne,169,32.4,1597.3,,146,1574.1,254,1445.5,210,1478.6,,1775.8,2023-01,,196,-0.15,1571.9
Duje Ajdukovic,170,23.7,1595.7,,165,1545.9,144,1582.7,245,1447.0,,1662.8,2024-08,,143,0.17,1588.8
Daniel Elahi Galan,171,28.3,1595.7,,173,1538.3,152,1569.7,123,1560.7,,1746.4,2022-09,,127,0.30,1555.6
Dino Prizmic,172,19.2,1595.6,,149,1567.8,177,1536.2,193,1493.3,,1697.4,2024-02,,319,-0.62,1594.4
Luca Nardi,173,21.2,1594.9,,161,1548.0,154,1566.0,251,1444.5,,1716.6,2024-04,,110,0.45,1564.1
Felipe Meligeni Alves,174,26.7,1593.7,,224,1482.0,145,1582.1,126,1556.7,,1694.8,2023-10,,157,0.10,1584.7
Benjamin Hassan,175,29.7,1590.3,,163,1546.5,164,1559.0,201,1486.3,,1680.1,2023-10,,245,-0.34,1594.7
Pierre Hugues Herbert,176,33.6,1589.3,,152,1565.9,180,1531.8,135,1547.3,,1845.0,2019-02,,147,0.18,1567.4
Terence Atmane,177,22.8,1589.2,,159,1554.4,192,1514.8,200,1486.6,,1696.8,2023-10,,159,0.11,1579.7
James Trotter,178,25.2,1587.7,,150,1567.0,337,1370.6,224,1466.7,,1639.2,2024-11,,182,-0.02,1608.0
Pablo Llamas Ruiz,179,21.6,1583.9,,191,1512.5,156,1564.9,180,1502.5,,1717.4,2023-09,,286,-0.47,1581.3
Roman Andres Burruchaga,180,22.8,1582.0,,216,1492.3,165,1557.2,153,1523.6,,1661.1,2024-02,,139,0.26,1569.2
Adam Walton,181,25.5,1580.4,,158,1554.5,350,1356.7,187,1498.5,,1705.6,2024-05,,90,0.70,1575.3
Federico Agustin Gomez,182,27.9,1579.8,,168,1543.3,163,1559.1,195,1489.9,,1667.7,2024-09,,137,0.28,1581.6
Jurij Rodionov,183,25.4,1579.0,,153,1564.6,216,1486.3,176,1505.3,,1692.0,2018-07,,177,0.03,1608.4
Gijs Brouwer,184,28.5,1577.2,,183,1521.1,207,1499.3,149,1528.9,,1644.4,2022-09,,179,0.03,1601.0
Luca Van Assche,185,20.4,1575.4,,169,1541.0,161,1561.7,183,1501.1,,1779.9,2023-04,,128,0.37,1551.3
Seong Chan Hong,186,27.2,1574.6,,164,1546.1,253,1445.8,304,1412.7,,1612.4,2024-08,,150,0.22,1582.7
Kyle Edmund,187,29.8,1574.1,,156,1555.8,153,1568.3,181,1501.4,,1944.0,2019-03,,352,-0.63,1435.8
Albert Ramos,188,36.7,1573.4,,177,1533.0,174,1549.5,291,1419.4,,1872.7,2017-04,,151,0.22,1518.2
Marco Trungelliti,189,34.7,1573.1,,205,1497.5,149,1577.3,257,1439.8,,1693.8,2022-08,,138,0.31,1536.7
Yasutaka Uchiyama,190,32.2,1572.9,,170,1540.8,299,1406.5,196,1487.4,,1724.0,2019-10,,140,0.31,1587.9
Mark Lajal,191,21.5,1570.5,,174,1538.3,267,1433.2,94,1595.2,,1675.5,2023-06,,226,-0.17,1579.4
Tomas Barrios Vera,192,26.9,1569.6,,265,1434.3,158,1564.4,151,1525.6,,1694.9,2023-07,,162,0.17,1578.3
Gustavo Heide,193,22.7,1567.4,,272,1427.3,171,1552.9,240,1453.2,,1653.7,2024-07,,173,0.11,1563.6
J J Wolf,194,25.7,1566.2,,176,1534.6,184,1528.3,163,1517.5,,1845.0,2023-02,,262,-0.30,1488.8
Alibek Kachmazov,195,22.2,1565.4,,166,1545.0,259,1440.8,144,1532.7,,1598.4,2024-10,,194,0.01,1579.6
Ricardas Berankis,196,34.3,1565.4,,189,1513.0,166,1556.9,161,1518.1,,1809.0,2010-08,,322,-0.50,1528.4
Henri Squire,197,24.1,1564.2,,233,1476.9,162,1559.5,319,1408.2,,1653.9,2024-06,,176,0.11,1565.1
Alex Bolt,198,31.8,1562.2,,202,1501.3,372,1342.1,117,1566.5,,1668.8,2019-03,,158,0.23,1603.6
Calvin Hemery,199,29.7,1559.2,,200,1505.4,183,1528.7,237,1455.8,,1643.3,2015-06,,201,-0.01,1586.0
Joris De Loore,200,31.3,1557.9,,175,1537.5,213,1489.9,209,1478.8,,1650.1,2016-10,,328,-0.49,1540.2
Jan Choinski,201,28.4,1557.0,,238,1470.8,176,1540.1,371,1373.5,,1616.1,2023-08,,175,0.14,1576.4
Zachary Svajda,202,21.9,1556.5,,184,1519.3,239,1459.0,156,1521.5,,1744.8,2023-10,,169,0.18,1540.9
Hugo Grenier,203,28.6,1556.3,,181,1523.6,260,1440.1,170,1511.8,,1731.3,2022-09,,155,0.27,1537.3
Matteo Gigante,204,22.8,1555.9,,194,1507.8,188,1516.3,189,1497.7,,1635.7,2024-05,,142,0.36,1540.3
Stefano Napolitano,205,29.4,1554.0,,196,1507.4,191,1515.2,166,1515.1,,1636.6,2024-05,,170,0.19,1505.2
Liam Broady,206,30.6,1551.2,,182,1522.7,248,1449.5,202,1486.1,,1741.6,2022-03,,541,-0.97,1407.3
Titouan Droguet,207,23.4,1550.4,,220,1483.4,157,1564.6,169,1513.5,,1670.2,2024-09,,184,0.12,1526.9
Billy Harris,208,29.7,1549.4,,218,1488.1,303,1405.9,118,1566.5,,1675.6,2024-06,,126,0.50,1527.7
