Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Frances Tiafoe,41,27.0,1829.4,,38,1785.6,42,1746.7,24,1747.1,,1959.8,2023-06,,18,0.82,1626.7
Flavio Cobolli,42,22.7,1825.3,,39,1783.2,45,1743.9,77,1615.9,,1881.7,2024-12,,36,0.15,
Nishesh Basavareddy,43,19.7,1825.2,,37,1788.5,186,1522.6,83,1612.6,,1847.9,2025-01,,105,-0.89,1834.4
Juncheng Shang,44,19.9,1823.4,,43,1778.1,80,1679.5,44,1686.9,,1902.7,2024-09,,54,-0.20,1717.4
Francisco Cerundolo,45,26.4,1822.4,,51,1752.0,22,1819.8,53,1668.4,,1938.1,2023-07,,28,0.47,
Zizou Bergs,46,25.6,1820.9,,48,1765.9,47,1737.0,42,1687.5,,1836.0,2025-01,,62,-0.30,1808.3
Learner Tien,47,19.1,1812.3,,46,1771.0,215,1483.1,88,1606.1,,1812.3,2025-01,,82,-0.56,1776.2
Reilly Opelka,48,27.4,1811.6,,41,1780.6,43,1745.3,66,1644.0,,1936.4,2022-04,,121,-0.92,1848.8
Nuno Borges,49,27.9,1810.7,,44,1771.1,38,1751.3,97,1587.6,,1832.3,2025-01,,39,0.23,1766.5
Alejandro Davidovich Fokina,50,25.6,1808.8,,47,1766.9,37,1752.6,71,1633.0,,1928.3,2021-05,,60,-0.18,1707.6
Andy Murray,51,37.0,1796.8,,56,1747.4,46,1742.8,20,1759.7,,2347.3,2017-01,,,,
Matteo Arnaldi,52,23.9,1796.2,,55,1747.4,31,1770.2,69,1637.4,,1886.8,2024-06,,38,0.31,1661.0
Roberto Bautista Agut,53,36.8,1790.6,,61,1733.2,48,1736.7,27,1737.1,,2014.6,2016-02,,51,0.04,
Lorenzo Sonego,54,29.7,1790.4,,52,1750.8,56,1715.9,57,1663.6,,1887.9,2021-05,,35,0.43,1799.1
Pablo Carreno Busta,55,33.5,1790.2,,50,1752.5,26,1781.8,81,1613.4,,2001.9,2021-08,,133,-0.88,1706.0
Miomir Kecmanovic,56,25.4,1787.4,,63,1726.4,44,1743.9,58,1660.4,,1895.2,2022-04,,56,0,1770.2
Yibing Wu,57,24.9,1785.4,,45,1771.0,107,1635.7,102,1578.2,,1874.7,2023-03,,407,-1.97,
Roman Safiullin,58,27.4,1784.1,,59,1735.1,60,1712.5,43,1687.2,,1894.2,2024-01,,70,-0.19,
Fabian Marozsan,59,25.3,1782.4,,54,1748.8,73,1689.2,96,1589.9,,1854.4,2024-03,,55,0.07,1752.0
Benjamin Bonzi,60,28.6,1775.9,,57,1745.5,114,1618.9,56,1664.1,,1816.2,2022-06,,64,-0.06,1676.5
Tomas Martin Etcheverry,61,25.5,1772.3,,66,1718.2,39,1751.3,129,1546.2,,1845.3,2023-05,,44,0.33,1649.8
Brandon Nakashima,62,23.5,1772.1,,64,1722.0,62,1711.6,49,1678.5,,1897.5,2021-11,,43,0.37,
Marton Fucsovics,63,32.9,1771.2,,71,1710.9,51,1730.5,34,1722.1,,1924.6,2021-03,,97,-0.43,1599.5
Nicolas Jarry,64,29.2,1770.1,,74,1700.7,34,1760.9,64,1646.4,,1892.7,2023-10,,40,0.47,
Cameron Norrie,65,29.4,1767.3,,60,1733.8,33,1763.3,47,1683.9,,2018.1,2022-08,,61,0.06,1628.9
Kei Nishikori,66,35.0,1764.8,,62,1727.7,101,1646.0,78,1615.3,,2210.8,2016-08,,71,-0.07,1713.0
Lucas Pouille,67,30.9,1760.7,,65,1721.6,86,1667.5,45,1685.1,,1977.4,2017-06,,93,-0.33,1704.6
David Goffin,68,34.1,1760.5,,68,1713.5,57,1714.3,36,1709.1,,2038.8,2017-05,,57,0.18,
Aleksandar Vukic,69,28.8,1759.3,,69,1713.0,111,1623.8,54,1666.4,,1770.1,2025-01,,67,0.03,1682.4
Roberto Carballes Baena,70,31.8,1758.1,,81,1682.6,50,1733.3,107,1573.3,,1775.5,2024-10,,50,0.34,1693.6
Gabriel Diallo,71,23.3,1757.6,,67,1715.8,118,1607.2,117,1561.3,,1800.8,2024-10,,86,-0.19,1687.8
Emil Ruusuvuori,72,25.8,1757.4,,58,1738.8,98,1650.6,61,1650.3,,1880.8,2023-06,,147,-0.71,
Christopher Oconnell,73,30.6,1757.3,,70,1711.2,91,1661.7,62,1648.3,,1820.5,2024-09,,79,-0.08,
Quentin Halys,74,28.2,1754.9,,72,1703.1,81,1678.9,40,1694.5,,1796.2,2023-04,,74,0,
Jaume Munar,75,27.7,1752.9,,87,1667.4,58,1713.4,130,1545.4,,1807.5,2022-08,,53,0.35,1824.8
Alejandro Tabilo,76,27.6,1749.6,,86,1674.9,53,1719.6,51,1676.8,,1881.5,2024-07,,27,1.03,
Alexander Bublik,77,27.6,1745.3,,75,1694.2,85,1667.7,33,1722.9,,1880.3,2024-03,,48,0.47,
Kamil Majchrzak,78,29.0,1744.2,,73,1700.9,55,1716.5,59,1658.9,,1795.3,2024-06,,111,-0.35,1637.4
Zhizhen Zhang,79,28.3,1737.1,,95,1656.3,52,1724.9,75,1618.1,,1828.8,2024-09,,52,0.42,
Alexandre Muller,80,28.0,1732.3,,85,1675.5,74,1688.2,124,1551.3,,1759.1,2024-12,,58,0.32,1724.6
Hamad Medjedovic,81,21.5,1732.0,,82,1682.6,71,1699.6,87,1609.7,,1820.9,2024-05,,96,-0.17,1664.1
Mattia Bellucci,82,23.6,1731.1,,77,1686.8,151,1565.0,65,1645.9,,1802.0,2024-10,,68,0.19,1713.4
Sebastian Baez,83,24.1,1729.6,,128,1604.8,29,1773.1,146,1533.8,,1934.5,2022-07,,31,0.98,1583.5
Botic Van De Zandschulp,84,29.3,1729.0,,80,1683.2,78,1682.7,90,1603.9,,1928.6,2022-09,,85,-0.01,
Stan Wawrinka,85,39.8,1724.7,,76,1693.1,83,1675.5,84,1612.5,,2144.5,2016-01,,158,-0.62,
Alexander Blockx,86,19.8,1723.5,,78,1686.5,152,1564.7,116,1561.8,,1754.0,2025-01,,154,-0.58,1689.0
Marin Cilic,87,36.1,1722.9,,88,1667.0,84,1674.6,41,1690.6,,2094.7,2010-02,,195,-0.81,
Pedro Martinez,88,27.7,1722.1,,105,1646.5,54,1719.0,214,1477.7,,1821.9,2022-04,,41,0.76,1743.0
Arthur Cazaux,89,22.4,1721.9,,79,1686.4,161,1554.4,111,1569.2,,1801.3,2024-02,,101,-0.13,1642.0
Borna Gojo,90,26.8,1711.4,,84,1677.8,106,1636.9,182,1503.2,,1790.3,2023-10,,414,-1.53,
Camilo Ugo Carabelli,91,25.6,1711.3,,163,1549.7,67,1705.3,154,1525.2,,1711.3,2025-02,,87,0.04,1736.2
Corentin Moutet,92,25.7,1710.5,,106,1644.9,75,1688.0,93,1599.1,,1819.9,2023-01,,66,0.33,
Dominik Koepfer,93,30.7,1709.7,,90,1665.5,70,1700.5,100,1580.8,,1812.8,2024-03,,118,-0.24,1544.1
Fabio Fognini,94,37.4,1706.8,,124,1615.0,63,1710.4,63,1648.3,,2008.0,2014-04,,94,0,
Aslan Karatsev,95,31.4,1706.7,,98,1652.7,76,1687.1,140,1540.2,,1958.7,2021-05,,219,-0.84,1615.6
Tristan Boyer,96,23.7,1705.6,,112,1637.3,87,1666.4,149,1532.6,,1729.1,2025-01,,113,-0.16,1659.6
Soon Woo Kwon,97,27.1,1701.2,,89,1666.5,125,1602.7,106,1573.9,,1822.0,2023-01,,367,-1.33,
Mackenzie Mcdonald,98,29.7,1700.9,,83,1678.0,163,1553.6,86,1610.4,,1832.3,2023-03,,123,-0.23,1597.3
Lloyd Harris,99,27.9,1700.6,,100,1650.5,137,1586.9,52,1670.2,,1890.0,2021-10,,144,-0.37,
Max Purcell,100,26.3,1700.5,,109,1638.1,176,1535.9,67,1640.6,,1783.1,2023-08,,120,-0.18,
Laslo Djere,101,29.6,1700.3,,102,1648.6,72,1689.9,125,1550.5,,1836.0,2023-09,,112,-0.10,1525.5
Sebastian Ofner,102,28.2,1699.4,,103,1648.0,88,1665.5,79,1614.9,,1814.3,2024-01,,114,-0.11,
Thiago Seyboth Wild,103,24.8,1695.7,,97,1654.3,94,1657.4,103,1576.4,,1782.1,2024-05,,77,0.29,
Dusan Lajovic,104,34.5,1694.9,,126,1612.2,69,1701.1,211,1481.0,,1845.7,2018-10,,81,0.25,
Bu Yunchaokete,105,23.0,1693.0,,104,1647.4,174,1536.6,151,1528.0,,1821.9,2024-09,,69,0.42,
Arthur Rinderknech,106,29.5,1691.4,,101,1649.8,89,1664.4,127,1547.9,,1861.6,2022-10,,65,0.49,
Rinky Hijikata,107,23.9,1690.4,,94,1656.7,282,1416.6,105,1574.9,,1729.2,2025-01,,72,0.40,1573.7
Leandro Riedi,108,22.5,1689.4,,96,1655.0,126,1597.3,76,1617.0,,1809.6,2023-01,,235,-0.78,
Aleksandar Kovacevic,109,26.4,1687.2,,93,1657.6,218,1481.9,152,1527.8,,1754.2,2024-04,,76,0.36,1775.0
Colton Smith,110,21.9,1685.2,,92,1660.8,246,1452.6,135,1542.6,,1685.2,2025-01,,262,-0.87,1732.4
Facundo Diaz Acosta,111,24.0,1684.4,,157,1560.9,64,1708.4,206,1486.8,,1799.9,2024-02,,75,0.39,1668.7
Valentin Vacherot,112,26.1,1684.0,,121,1623.5,99,1648.6,162,1519.5,,1719.2,2024-05,,205,-0.60,1623.0
Martin Landaluce,113,19.0,1681.0,,107,1644.0,149,1570.7,139,1540.5,,1728.9,2024-11,,135,-0.18,1588.5
Michael Mmoh,114,27.0,1679.3,,119,1625.7,133,1592.9,122,1554.3,,1749.2,2017-02,,328,-1.06,1655.7
Cristian Garin,115,28.6,1677.6,,122,1622.2,95,1653.8,70,1635.1,,1888.2,2021-07,,132,-0.14,1706.2
Thiago Monteiro,116,30.6,1676.3,,137,1590.9,82,1677.7,145,1535.4,,1734.0,2024-05,,100,0.15,1635.3
Yosuke Watanuki,117,26.7,1675.9,,111,1637.7,134,1590.6,89,1605.0,,1779.8,2023-04,,342,-1.07,1604.6
Nikoloz Basilashvili,118,32.9,1675.0,,110,1637.8,109,1630.0,85,1612.0,,1877.8,2018-10,,148,-0.23,1754.7
Kyrian Jacquet,119,23.7,1673.8,,99,1651.0,139,1585.4,172,1511.7,,1673.8,2025-02,,204,-0.54,1722.0
Yannick Hanfmann,120,33.2,1672.1,,127,1607.6,93,1659.1,123,1554.3,,1829.7,2023-06,,102,0.16,1643.0
Christopher Eubanks,121,28.7,1669.4,,114,1636.0,233,1465.0,68,1637.6,,1847.8,2023-07,,104,0.15,1626.1
Luciano Darderi,122,22.8,1669.3,,234,1471.1,65,1707.0,166,1515.8,,1841.5,2024-06,,59,0.73,
Facundo Bagnis,123,34.4,1668.8,,171,1539.0,92,1660.5,279,1422.8,,1719.0,2021-07,,292,-0.86,
Alexander Shevchenko,124,24.1,1664.9,,113,1636.6,121,1605.2,188,1498.2,,1795.8,2024-02,,88,0.34,
Borna Coric,125,28.2,1664.1,,117,1628.3,90,1662.6,94,1592.2,,1999.2,2019-01,,145,-0.15,
Diego Schwartzman,126,32.4,1662.8,,108,1643.5,97,1650.7,119,1556.6,,1973.1,2020-11,,386,-1.12,
Adrian Mannarino,127,36.5,1662.3,,116,1629.8,190,1517.5,72,1630.9,,1884.7,2018-01,,130,-0.02,
Filip Krajinovic,128,32.4,1660.4,,118,1625.7,104,1641.7,91,1603.3,,1939.3,2020-09,,703,-1.70,
Nicolas Moreno De Alboran,129,27.3,1659.4,,120,1625.2,119,1606.5,160,1520.3,,1677.7,2024-11,,109,0.17,
Mariano Navone,130,23.9,1658.3,,207,1505.8,68,1704.4,229,1462.7,,1860.2,2024-04,,47,1.02,
Dominic Thiem,131,31.1,1658.2,,91,1661.4,116,1609.2,142,1539.2,,2123.6,2016-06,,631,-1.57,
Hugo Gaston,132,24.2,1657.6,,150,1570.1,77,1683.5,110,1570.1,,1783.8,2021-11,,91,0.37,
Daniel Evans,133,34.7,1652.4,,115,1630.2,136,1587.6,80,1614.4,,1887.5,2021-04,,174,-0.27,
Daniel Altmaier,134,26.3,1651.9,,131,1602.4,112,1622.3,158,1521.8,,1779.4,2021-08,,80,0.52,1610.2
Adam Walton,135,25.8,1651.0,,123,1620.3,310,1392.0,147,1533.8,,1705.6,2024-05,,89,0.42,1706.1
Hugo Dellien,136,31.6,1649.8,,215,1500.4,105,1637.3,200,1489.9,,1768.5,2023-03,,108,0.23,1653.2
Jesper De Jong,137,24.6,1648.9,,148,1572.9,96,1651.0,161,1519.8,,1707.9,2024-10,,107,0.25,
Pavel Kotov,138,26.1,1647.9,,145,1575.7,102,1645.8,136,1541.9,,1781.4,2024-05,,103,0.29,
Francisco Comesana,139,24.3,1645.2,,153,1568.5,117,1607.7,112,1569.2,,1713.2,2024-09,,84,0.50,1517.7
Francesco Passaro,140,24.0,1644.6,,170,1539.4,108,1634.4,205,1487.4,,1760.8,2022-08,,92,0.42,1628.3
James Duckworth,141,33.0,1643.1,,136,1596.2,208,1495.8,92,1603.3,,1771.4,2021-11,,95,0.39,1505.4
Vit Kopriva,142,27.5,1642.5,,143,1584.2,124,1603.0,99,1582.0,,1671.6,2022-06,,127,0.11,1618.2
Lukas Klein,143,26.8,1642.1,,129,1603.6,132,1593.1,114,1567.2,,1770.5,2024-03,,156,-0.09,1524.3
Ethan Quinn,144,20.8,1637.3,,125,1612.8,311,1391.6,131,1545.4,,1642.2,2025-02,,150,-0.04,1688.2
Andrea Vavassori,145,29.7,1637.1,,142,1584.9,110,1624.0,176,1509.0,,1710.0,2023-04,,240,-0.50,
Richard Gasquet,146,38.6,1634.3,,130,1602.6,135,1588.5,95,1590.8,,2052.2,2013-04,,128,0.13,
Marc Andrea Huesler,147,28.5,1633.3,,138,1590.8,143,1578.7,120,1556.2,,1805.9,2023-02,,172,-0.16,1588.9
Luca Nardi,148,21.4,1631.8,,139,1590.7,141,1584.4,228,1463.0,,1716.6,2024-04,,83,0.58,1548.5
Giulio Zeppieri,149,23.1,1629.6,,144,1579.2,127,1596.1,173,1511.1,,1699.0,2022-07,,316,-0.75,1548.2
Constant Lestienne,150,32.7,1629.4,,133,1601.2,236,1461.5,195,1494.6,,1775.8,2023-01,,161,-0.07,1671.0
Otto Virtanen,151,23.6,1628.5,,134,1600.3,217,1482.7,108,1571.1,,1752.3,2024-03,,98,0.43,
Alex Molcan,152,26.7,1626.1,,132,1602.1,123,1603.1,121,1554.9,,1848.6,2022-07,,525,-1.24,
Jaime Faria,153,21.4,1624.4,,167,1544.2,122,1604.2,213,1478.6,,1694.0,2024-05,,106,0.37,1567.9
Brandon Holt,154,26.8,1622.1,,141,1585.3,249,1450.9,181,1504.2,,1630.4,2025-02,,166,-0.08,1692.9
Gregoire Barrere,155,30.9,1621.9,,151,1568.9,130,1593.8,113,1567.6,,1795.6,2023-02,,151,0.03,1568.4
Mark Lajal,156,21.7,1621.8,,140,1589.6,239,1458.9,74,1620.9,,1675.5,2023-06,,207,-0.28,1655.9
Taro Daniel,157,32.0,1620.6,,135,1597.1,159,1556.8,192,1497.3,,1746.6,2023-04,,119,0.28,
Raphael Collignon,158,23.0,1616.2,,174,1537.9,115,1610.1,170,1512.8,,1740.4,2024-11,,122,0.26,
Harold Mayot,159,22.9,1613.4,,146,1573.6,164,1549.5,101,1580.1,,1696.2,2024-06,,136,0.16,1557.8
Damir Dzumhur,160,32.7,1609.5,,181,1531.7,113,1619.5,104,1575.9,,1888.0,2018-02,,90,0.58,1522.1
Eliot Spizzirri,161,23.1,1609.1,,147,1573.3,283,1414.6,174,1510.6,,1673.6,2025-01,,197,-0.20,1579.6
Mikhail Kukushkin,162,37.1,1607.4,,152,1568.8,166,1547.2,98,1586.8,,1849.8,2010-10,,110,0.39,1522.0
Jerome Kym,163,21.9,1604.3,,168,1543.0,128,1594.2,184,1502.2,,1712.5,2024-10,,134,0.20,
Duje Ajdukovic,164,23.9,1601.6,,164,1549.2,138,1585.6,241,1449.9,,1662.8,2024-08,,162,0.01,1562.5
Liam Draxl,165,23.1,1599.4,,149,1572.0,256,1443.2,186,1499.7,,1613.1,2025-01,,187,-0.13,1663.3
Daniel Elahi Galan,166,28.6,1598.3,,179,1533.1,142,1582.6,115,1562.0,,1746.4,2022-09,,117,0.35,1569.2
Jozef Kovalik,167,32.2,1597.7,,210,1503.7,129,1593.9,288,1417.3,,1707.0,2018-07,,125,0.29,
Dominic Stricker,168,22.4,1595.6,,156,1562.7,172,1539.1,133,1544.8,,1792.2,2021-06,,289,-0.54,
Alejandro Moro Canas,169,24.1,1594.7,,155,1562.9,184,1524.1,150,1528.5,,1643.1,2024-07,,146,0.15,1678.7
Sumit Nagal,170,27.4,1593.7,,178,1533.4,131,1593.3,239,1451.9,,1719.0,2024-06,,129,0.28,1513.1
Radu Albot,171,35.2,1590.6,,166,1545.3,158,1557.1,118,1559.1,,1808.5,2019-05,,160,0.07,
Tomas Barrios Vera,172,27.1,1589.5,,228,1480.4,140,1584.7,144,1535.6,,1694.9,2023-07,,138,0.22,1582.2
Alexander Ritschard,173,30.8,1587.2,,225,1483.9,103,1645.0,191,1497.8,,1684.8,2024-07,,124,0.33,1500.1
Elmer Moller,174,21.5,1586.4,,191,1519.6,148,1571.2,134,1543.2,,1724.9,2024-10,,152,0.14,1532.5
Dalibor Svrcina,175,22.3,1586.0,,158,1560.4,211,1493.2,234,1458.8,,1599.2,2025-02,,224,-0.25,1639.5
Maximilian Marterer,176,29.6,1585.6,,182,1528.6,144,1578.4,128,1547.0,,1804.9,2018-06,,203,-0.14,
Dino Prizmic,177,19.4,1584.5,,161,1552.0,179,1530.6,203,1487.7,,1697.4,2024-02,,370,-0.74,
Federico Coria,178,32.9,1582.2,,239,1466.7,147,1573.0,337,1392.5,,1741.7,2021-07,,115,0.44,1505.9
James Trotter,179,25.5,1578.9,,160,1553.6,336,1366.2,231,1462.3,,1639.2,2024-11,,182,-0.02,1529.4
Felipe Meligeni Alves,180,26.9,1578.4,,224,1487.9,153,1563.9,126,1549.0,,1694.8,2023-10,,149,0.19,
Pierre Hugues Herbert,181,33.8,1577.9,,162,1550.3,182,1526.1,137,1541.6,,1845.0,2019-02,,192,-0.06,1559.9
Ricardas Berankis,182,34.5,1577.6,,187,1526.7,154,1563.0,156,1524.2,,1809.0,2010-08,,285,-0.45,1593.2
Juan Manuel Cerundolo,183,23.2,1575.6,,236,1469.9,146,1573.1,266,1431.6,,1783.6,2023-01,,139,0.28,
Pablo Llamas Ruiz,184,22.3,1574.7,,208,1504.4,155,1560.3,190,1497.9,,1717.4,2023-09,,359,-0.67,
Seong Chan Hong,185,27.2,1574.6,,165,1546.1,253,1445.8,298,1412.7,,1612.4,2024-08,,191,-0.03,
Kyle Edmund,186,29.8,1574.1,,159,1555.8,150,1568.3,185,1501.4,,1944.0,2019-03,,466,-0.92,
J J Wolf,187,26.1,1573.5,,169,1543.0,178,1531.9,159,1521.2,,1845.0,2023-02,,248,-0.28,1562.9
Yasutaka Uchiyama,188,32.4,1573.4,,172,1538.6,294,1406.7,204,1487.6,,1724.0,2019-10,,157,0.18,1573.4
Hady Habib,189,26.4,1573.0,,154,1566.0,231,1468.1,143,1536.5,,1602.5,2025-01,,168,0.12,1591.0
Luca Van Assche,190,20.7,1572.1,,176,1536.9,156,1560.1,187,1499.4,,1779.9,2023-04,,164,0.15,
Titouan Droguet,191,23.6,1571.8,,195,1515.2,145,1575.2,157,1524.2,,1670.2,2024-09,,179,0.06,1589.3
Timofey Skatov,192,24.0,1571.8,,206,1506.0,160,1556.0,198,1491.1,,1662.1,2024-09,,199,-0.04,
Benjamin Hassan,193,29.9,1571.7,,173,1538.3,171,1540.2,215,1477.0,,1680.1,2023-10,,221,-0.14,1469.4
Roman Andres Burruchaga,194,23.0,1566.7,,235,1471.0,162,1554.2,165,1515.9,,1661.1,2024-02,,141,0.32,1541.1
Ugo Blanchet,195,26.0,1566.0,,183,1528.3,170,1540.5,222,1471.3,,1621.0,2023-10,,165,0.17,1668.1
Albert Ramos,196,36.9,1561.1,,186,1526.9,173,1538.2,294,1413.3,,1872.7,2017-04,,181,0.08,
Tristan Schoolkate,197,23.9,1560.6,,184,1528.2,347,1354.2,193,1497.2,,1595.0,2024-06,,140,0.34,1648.6
Jurij Rodionov,198,25.7,1560.5,,177,1536.3,216,1483.0,194,1496.0,,1692.0,2018-07,,227,-0.14,1536.9
Valentin Royer,199,23.6,1560.3,,212,1501.0,169,1541.9,232,1461.6,,1596.2,2024-05,,193,0.03,1560.1
Coleman Wong,200,20.6,1559.3,,180,1532.5,245,1452.8,245,1447.5,,1627.5,2024-09,,167,0.18,1615.0
Joris De Loore,201,31.3,1557.9,,175,1537.5,213,1489.9,212,1478.8,,1650.1,2016-10,,317,-0.46,
Henrique Rocha,202,20.8,1557.7,,188,1526.7,193,1514.9,219,1473.2,,1628.8,2024-09,,155,0.26,1579.0
Hugo Grenier,203,28.8,1557.7,,190,1522.7,258,1440.8,171,1512.5,,1731.3,2022-09,,202,0,1539.4
Matteo Gigante,204,23.0,1556.9,,205,1506.3,191,1516.8,189,1498.2,,1635.7,2024-05,,153,0.29,1520.6
Billy Harris,205,30.0,1556.8,,213,1501.0,290,1409.6,109,1570.2,,1675.6,2024-06,,116,0.57,1547.6
Alexis Galarneau,206,25.9,1555.5,,192,1519.0,240,1458.4,208,1482.9,,1603.7,2024-04,,178,0.15,1568.4
Gustavo Heide,207,22.9,1554.2,,263,1438.7,165,1548.4,247,1446.6,,1653.7,2024-07,,159,0.26,1514.8
Stefano Napolitano,208,29.4,1554.0,,202,1507.4,192,1515.2,168,1515.1,,1636.6,2024-05,,186,0.11,
Alibek Kachmazov,209,22.4,1553.3,,185,1527.4,264,1434.8,153,1526.7,,1598.4,2024-10,,185,0.12,1512.6
Liam Broady,210,30.6,1551.2,,189,1522.7,250,1449.5,207,1486.1,,1741.6,2022-03,,770,-1.30,
Thiago Agustin Tirante,211,23.8,1550.9,,194,1516.0,197,1509.7,199,1490.7,,1663.6,2021-09,,131,0.48,
Marco Trungelliti,212,35.0,1548.9,,231,1475.8,157,1559.7,273,1427.7,,1693.8,2022-08,,143,0.39,1443.0
Kimmer Coppejans,213,30.9,1548.6,,226,1481.7,202,1504.3,237,1455.0,,1686.8,2015-04,,339,-0.46,1631.5
