Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Alexei Popyrin,41,25.5,1833.2,,43,1779.2,37,1758.9,47,1684.5,,1893.4,2024-08,,27,0.42,
Giovanni Mpetshi Perricard,42,21.5,1833.1,,41,1782.6,62,1712.8,33,1723.6,,1865.0,2024-12,,30,0.34,1715.8
Jacob Fearnley,43,23.5,1830.3,,37,1790.4,182,1525.1,37,1707.7,,1900.4,2024-10,,81,-0.63,1752.7
Frances Tiafoe,44,27.0,1829.4,,39,1785.6,41,1746.7,24,1747.1,,1959.8,2023-06,,18,0.89,1626.7
Zizou Bergs,45,25.6,1828.4,,45,1777.2,47,1740.8,40,1691.3,,1838.2,2025-02,,58,-0.25,1829.9
Flavio Cobolli,46,22.7,1825.3,,40,1783.2,43,1743.9,80,1615.9,,1881.7,2024-12,,40,0.14,
Nishesh Basavareddy,47,19.7,1825.2,,38,1788.5,184,1522.6,83,1612.6,,1847.9,2025-01,,106,-0.81,1834.4
Juncheng Shang,48,19.9,1823.4,,44,1778.1,76,1679.5,44,1686.9,,1902.7,2024-09,,56,-0.15,1717.4
Matteo Arnaldi,49,23.9,1811.8,,50,1766.1,29,1778.0,65,1645.2,,1886.8,2024-06,,34,0.37,1744.6
Nuno Borges,50,27.9,1807.6,,49,1767.1,39,1749.8,99,1586.0,,1832.3,2025-01,,39,0.25,1765.2
Reilly Opelka,51,27.4,1805.3,,46,1773.2,45,1742.2,69,1640.8,,1936.4,2022-04,,112,-0.79,1819.1
Pablo Carreno Busta,52,33.5,1801.3,,51,1765.8,28,1787.3,78,1618.9,,2001.9,2021-08,,111,-0.76,1766.6
Learner Tien,53,19.1,1801.1,,53,1759.9,221,1477.5,90,1600.6,,1824.7,2025-02,,80,-0.41,1761.3
Andy Murray,54,37.0,1796.8,,58,1747.4,44,1742.8,20,1759.7,,2347.3,2017-01,,,,
Hamad Medjedovic,55,21.5,1794.4,,54,1754.8,53,1730.9,68,1641.0,,1820.9,2024-05,,73,-0.28,1826.2
Lorenzo Sonego,56,29.7,1792.2,,56,1753.3,58,1716.8,56,1664.5,,1887.9,2021-05,,36,0.44,1802.7
Roberto Bautista Agut,57,36.8,1790.6,,62,1733.2,49,1736.7,27,1737.1,,2014.6,2016-02,,54,0.05,
Marton Fucsovics,58,33.0,1789.3,,61,1733.5,48,1739.5,29,1731.1,,1924.6,2021-03,,84,-0.37,1729.8
Yibing Wu,59,24.9,1785.4,,47,1771.0,108,1635.7,102,1578.2,,1874.7,2023-03,,408,-1.93,
Roman Safiullin,60,27.4,1784.1,,60,1735.1,63,1712.5,43,1687.2,,1894.2,2024-01,,71,-0.17,
Fabian Marozsan,61,25.3,1782.4,,57,1748.8,74,1689.2,96,1589.9,,1854.4,2024-03,,57,0.07,1752.0
Brandon Nakashima,62,23.5,1781.1,,63,1733.1,59,1716.1,50,1682.9,,1897.5,2021-11,,41,0.41,1616.8
Cameron Norrie,63,29.4,1772.3,,59,1738.8,35,1765.8,45,1686.4,,2018.1,2022-08,,59,0.07,1687.6
Zhizhen Zhang,64,28.3,1769.2,,76,1693.6,46,1741.0,74,1634.1,,1828.8,2024-09,,49,0.27,1714.0
Tomas Martin Etcheverry,65,25.5,1763.3,,69,1713.7,50,1736.7,135,1541.6,,1845.3,2023-05,,43,0.41,1630.3
Lucas Pouille,66,30.9,1760.7,,65,1721.6,85,1667.5,46,1685.1,,1977.4,2017-06,,94,-0.35,1704.6
David Goffin,67,34.1,1760.5,,70,1713.5,60,1714.3,35,1709.1,,2038.8,2017-05,,65,0.03,
Benjamin Bonzi,68,28.6,1758.4,,64,1726.4,115,1610.2,59,1655.4,,1816.2,2022-06,,64,0.06,1623.8
Gabriel Diallo,69,23.3,1757.6,,68,1715.8,118,1607.2,118,1561.3,,1800.8,2024-10,,88,-0.24,1687.8
Christopher Oconnell,70,30.6,1757.3,,71,1711.2,91,1661.7,62,1648.3,,1820.5,2024-09,,82,-0.16,
Nicolas Jarry,71,29.3,1756.5,,75,1693.9,42,1745.8,71,1639.6,,1892.7,2023-10,,47,0.41,
Kei Nishikori,72,35.1,1754.5,,67,1716.9,104,1640.8,85,1610.1,,2210.8,2016-08,,72,0,1669.2
Jaume Munar,73,27.7,1752.9,,89,1667.4,61,1713.4,129,1545.4,,1807.5,2022-08,,55,0.28,1824.8
Aleksandar Vukic,74,28.8,1749.9,,73,1703.3,112,1619.2,57,1661.7,,1770.1,2025-01,,67,0.10,1656.4
Roberto Carballes Baena,75,31.8,1747.5,,84,1677.3,57,1723.1,110,1568.0,,1775.5,2024-10,,53,0.35,1651.4
Alexander Bublik,76,27.6,1746.8,,74,1697.2,84,1668.4,34,1723.6,,1880.3,2024-03,,48,0.46,
Quentin Halys,77,28.2,1744.5,,77,1690.9,82,1673.7,42,1689.4,,1796.2,2023-04,,79,-0.03,
Emil Ruusuvuori,78,25.8,1741.2,,66,1719.0,101,1642.5,67,1642.2,,1880.8,2023-06,,202,-0.95,
Laslo Djere,79,29.6,1738.9,,88,1667.9,55,1726.7,108,1569.8,,1836.0,2023-09,,98,-0.22,1743.1
Alejandro Tabilo,80,27.6,1736.7,,87,1668.5,68,1706.1,53,1670.3,,1881.5,2024-07,,28,1.05,
Pedro Martinez,81,27.7,1731.3,,100,1651.2,54,1729.2,209,1482.3,,1821.9,2022-04,,37,0.78,1766.5
Mattia Bellucci,82,23.6,1731.1,,78,1686.8,152,1565.0,64,1645.9,,1802.0,2024-10,,70,0.16,1713.4
Kyrian Jacquet,83,23.7,1729.5,,72,1710.2,113,1613.2,137,1539.6,,1729.5,2025-02,,156,-0.63,1816.4
Sebastian Baez,84,24.1,1727.6,,133,1603.8,36,1765.8,145,1532.8,,1934.5,2022-07,,31,1.00,1609.1
Kamil Majchrzak,85,29.0,1726.1,,83,1679.7,67,1707.5,60,1649.8,,1795.3,2024-06,,116,-0.31,1577.4
Alexander Blockx,86,19.8,1723.5,,79,1686.5,153,1564.7,116,1561.8,,1754.0,2025-01,,158,-0.61,1689.0
Marin Cilic,87,36.1,1722.9,,90,1667.0,81,1674.6,41,1690.6,,2094.7,2010-02,,192,-0.79,
Arthur Cazaux,88,22.4,1721.9,,80,1686.4,157,1554.4,109,1569.2,,1801.3,2024-02,,100,-0.13,1642.0
Alexandre Muller,89,28.0,1720.1,,86,1669.4,80,1675.9,131,1545.2,,1759.1,2024-12,,60,0.39,1678.3
Botic Van De Zandschulp,90,29.3,1719.0,,85,1672.2,78,1677.6,93,1598.8,,1928.6,2022-09,,87,0.03,
Stan Wawrinka,91,39.8,1718.8,,81,1686.1,83,1672.5,86,1609.5,,2144.5,2016-01,,171,-0.63,
Corentin Moutet,92,25.8,1712.6,,104,1645.9,72,1691.8,91,1600.2,,1819.9,2023-01,,66,0.33,1646.3
Thiago Seyboth Wild,93,24.9,1709.6,,94,1661.2,77,1678.5,101,1583.4,,1782.1,2024-05,,75,0.22,
Fabio Fognini,94,37.4,1706.8,,124,1615.0,64,1710.4,63,1648.3,,2008.0,2014-04,,95,-0.01,
Mackenzie Mcdonald,95,29.8,1705.8,,82,1682.2,156,1556.1,82,1612.9,,1832.3,2023-03,,115,-0.19,1633.1
Bu Yunchaokete,96,23.0,1705.3,,96,1660.5,167,1542.8,142,1534.1,,1821.9,2024-09,,69,0.33,1589.4
Dusan Lajovic,97,34.6,1703.6,,123,1616.6,66,1709.0,207,1485.4,,1845.7,2018-10,,83,0.16,
Michael Mmoh,98,27.0,1702.4,,101,1651.2,120,1604.4,113,1565.9,,1749.2,2017-02,,276,-1.04,1747.1
Soon Woo Kwon,99,27.1,1701.2,,91,1666.5,122,1602.7,105,1573.9,,1822.0,2023-01,,367,-1.31,
Borna Gojo,100,26.9,1701.0,,92,1665.8,109,1631.7,187,1498.0,,1790.3,2023-10,,415,-1.42,
Dominik Koepfer,101,30.7,1700.9,,98,1656.8,70,1696.0,103,1576.4,,1812.8,2024-03,,113,-0.11,1553.9
Lloyd Harris,102,27.9,1700.6,,102,1650.5,136,1586.9,54,1670.2,,1890.0,2021-10,,142,-0.33,
Max Purcell,103,26.3,1700.5,,108,1638.1,174,1535.9,70,1640.6,,1783.1,2023-08,,121,-0.16,
Sebastian Ofner,104,28.2,1699.4,,103,1648.0,86,1665.5,81,1614.9,,1814.3,2024-01,,114,-0.09,
Camilo Ugo Carabelli,105,25.6,1699.0,,171,1543.6,71,1694.6,166,1519.1,,1711.3,2025-02,,91,0.14,1691.9
Aslan Karatsev,106,31.4,1694.1,,109,1638.0,75,1680.8,143,1533.9,,1958.7,2021-05,,213,-0.70,1577.3
Tristan Boyer,107,23.8,1694.0,,113,1628.6,92,1660.5,154,1526.8,,1729.1,2025-01,,109,-0.02,1641.6
Mariano Navone,108,23.9,1692.6,,193,1523.0,56,1725.3,212,1479.9,,1860.2,2024-04,,46,0.85,1677.2
Leandro Riedi,109,22.5,1689.4,,99,1655.0,126,1597.3,79,1617.0,,1809.6,2023-01,,231,-0.75,
Aleksandar Kovacevic,110,26.4,1687.2,,97,1657.6,216,1481.9,151,1527.8,,1754.2,2024-04,,77,0.36,1775.0
Arthur Rinderknech,111,29.5,1686.1,,106,1644.5,90,1661.8,130,1545.3,,1861.6,2022-10,,63,0.57,
Colton Smith,112,21.9,1685.2,,95,1660.8,248,1452.6,134,1542.6,,1685.2,2025-01,,260,-0.84,1732.4
Cristian Garin,113,28.6,1677.6,,119,1622.2,97,1653.8,72,1635.1,,1888.2,2021-07,,131,-0.15,1706.2
Rinky Hijikata,114,23.9,1676.0,,107,1641.2,289,1409.4,111,1567.7,,1729.2,2025-01,,78,0.38,1546.1
Andrea Vavassori,115,29.7,1672.5,,111,1629.6,103,1641.7,155,1526.7,,1710.0,2023-04,,236,-0.72,1694.7
Yannick Hanfmann,116,33.2,1672.1,,131,1607.6,94,1659.1,124,1554.3,,1829.7,2023-06,,101,0.14,1643.0
Facundo Diaz Acosta,117,24.1,1669.8,,161,1553.7,73,1690.4,214,1479.5,,1799.9,2024-02,,119,-0.02,1627.4
Facundo Bagnis,118,34.4,1668.8,,174,1539.0,93,1660.5,282,1422.8,,1719.0,2021-07,,292,-0.91,
Valentin Vacherot,119,26.2,1667.8,,127,1610.7,105,1640.5,172,1511.3,,1719.2,2024-05,,201,-0.52,1598.1
Diego Schwartzman,120,32.4,1666.9,,105,1645.5,95,1655.6,119,1558.7,,1973.1,2020-11,,340,-1.04,
Daniel Altmaier,121,26.4,1665.6,,120,1620.2,110,1629.2,150,1528.6,,1779.4,2021-08,,74,0.49,1661.0
Thiago Monteiro,122,30.6,1664.5,,141,1585.0,87,1664.7,148,1529.5,,1734.0,2024-05,,99,0.21,1581.6
Borna Coric,123,28.2,1664.1,,114,1628.3,89,1662.6,94,1592.2,,1999.2,2019-01,,145,-0.16,
Yosuke Watanuki,124,26.8,1664.1,,118,1622.8,138,1584.7,92,1599.1,,1779.8,2023-04,,336,-1.00,1575.6
Francesco Passaro,125,24.0,1664.1,,167,1549.1,96,1655.0,189,1497.1,,1760.8,2022-08,,89,0.34,1682.4
Christopher Eubanks,126,28.7,1662.5,,112,1628.9,239,1461.5,73,1634.2,,1847.8,2023-07,,104,0.19,1605.9
Adrian Mannarino,127,36.5,1662.3,,110,1629.8,188,1517.5,75,1630.9,,1884.7,2018-01,,128,-0.01,
Luciano Darderi,128,22.9,1660.7,,237,1466.8,69,1696.5,171,1511.5,,1841.5,2024-06,,61,0.74,
Filip Krajinovic,129,32.4,1660.4,,115,1625.7,102,1641.7,88,1603.3,,1939.3,2020-09,,704,-1.70,
Nicolas Moreno De Alboran,130,27.3,1659.4,,116,1625.2,119,1606.5,163,1520.3,,1677.7,2024-11,,118,0.10,
Dominic Thiem,131,31.1,1658.2,,93,1661.4,117,1609.2,138,1539.2,,2123.6,2016-06,,633,-1.58,
Nikoloz Basilashvili,132,32.9,1657.7,,122,1619.2,111,1621.4,87,1603.4,,1877.8,2018-10,,148,-0.11,1678.0
Vit Kopriva,133,27.6,1654.9,,132,1605.5,116,1609.2,98,1588.2,,1671.6,2022-06,,120,0.10,1657.8
Brandon Holt,134,26.8,1652.6,,125,1615.0,234,1466.2,165,1519.4,,1668.6,2025-02,,153,-0.13,1729.6
Alexander Shevchenko,135,24.1,1651.4,,121,1619.7,125,1598.4,193,1491.4,,1795.8,2024-02,,103,0.27,
Hugo Dellien,136,31.6,1649.8,,211,1500.4,107,1637.3,197,1489.9,,1768.5,2023-03,,108,0.23,1653.2
Martin Landaluce,137,19.0,1648.1,,130,1608.0,158,1554.2,159,1524.0,,1728.9,2024-11,,133,0.03,1528.9
Daniel Evans,138,34.7,1646.5,,117,1623.1,139,1584.6,84,1611.5,,1887.5,2021-04,,167,-0.19,
Jesper De Jong,139,24.6,1644.7,,148,1571.5,98,1648.9,168,1517.7,,1707.9,2024-10,,105,0.28,1525.4
Ethan Quinn,140,20.9,1643.9,,126,1612.2,311,1394.9,127,1548.7,,1654.0,2025-02,,144,-0.03,1682.4
James Duckworth,141,33.0,1643.1,,137,1596.2,208,1495.8,89,1603.3,,1771.4,2021-11,,96,0.38,1505.4
Hugo Gaston,142,24.3,1642.0,,153,1562.3,88,1663.6,115,1562.3,,1783.8,2021-11,,93,0.42,
Adam Walton,143,25.8,1641.8,,128,1610.6,320,1387.4,149,1529.2,,1705.6,2024-05,,90,0.46,1679.6
Otto Virtanen,144,23.6,1638.8,,129,1609.5,213,1487.8,104,1576.3,,1752.3,2024-03,,92,0.45,
Lukas Klein,145,26.8,1635.8,,135,1596.8,134,1589.9,114,1564.0,,1770.5,2024-03,,151,-0.04,1528.9
Pavel Kotov,146,26.2,1634.2,,154,1562.0,106,1639.0,141,1535.1,,1781.4,2024-05,,102,0.36,
Marc Andrea Huesler,147,28.5,1633.3,,138,1590.8,141,1578.7,121,1556.2,,1805.9,2023-02,,174,-0.17,1588.9
Francisco Comesana,148,24.3,1630.0,,155,1560.9,128,1595.8,117,1561.6,,1713.2,2024-09,,86,0.54,1490.1
Giulio Zeppieri,149,23.1,1629.6,,143,1579.2,127,1596.1,173,1511.1,,1699.0,2022-07,,335,-0.81,1548.2
Richard Gasquet,150,38.6,1629.2,,136,1596.3,137,1585.9,97,1588.3,,2052.2,2013-04,,141,0.06,
Alex Molcan,151,26.7,1626.1,,134,1602.1,121,1603.1,123,1554.9,,1848.6,2022-07,,526,-1.25,
Gregoire Barrere,152,30.9,1621.9,,149,1568.9,131,1593.8,112,1567.6,,1795.6,2023-02,,150,0.01,1568.4
Mark Lajal,153,21.7,1621.8,,139,1589.6,241,1458.9,77,1620.9,,1675.5,2023-06,,204,-0.29,1655.9
Luca Nardi,154,21.5,1618.3,,145,1575.7,144,1577.7,234,1456.3,,1716.6,2024-04,,85,0.59,1519.2
Constant Lestienne,155,32.7,1617.8,,140,1587.8,247,1455.7,200,1488.8,,1775.8,2023-01,,172,-0.10,1624.9
Taro Daniel,156,32.0,1606.6,,142,1580.6,162,1549.8,195,1490.3,,1746.6,2023-04,,117,0.29,
Duje Ajdukovic,157,24.0,1604.6,,160,1555.4,135,1587.1,239,1451.4,,1662.8,2024-08,,155,0.01,1578.4
Jerome Kym,158,21.9,1604.3,,172,1543.0,130,1594.2,182,1502.2,,1712.5,2024-10,,132,0.18,
Damir Dzumhur,159,32.7,1603.5,,184,1528.6,114,1611.9,106,1572.9,,1888.0,2018-02,,97,0.49,1501.2
Mikhail Kukushkin,160,37.1,1603.2,,151,1564.3,165,1545.1,100,1584.7,,1849.8,2010-10,,143,0.11,1515.6
Pierre Hugues Herbert,161,33.9,1603.0,,144,1575.8,172,1538.6,125,1554.1,,1845.0,2019-02,,163,-0.01,1667.0
Raphael Collignon,162,23.0,1601.4,,192,1523.3,123,1602.7,179,1505.4,,1740.4,2024-11,,122,0.28,
Liam Draxl,163,23.1,1599.4,,146,1572.0,258,1443.2,185,1499.7,,1613.1,2025-01,,184,-0.12,1663.3
Jaime Faria,164,21.5,1599.4,,181,1531.7,142,1578.5,228,1466.1,,1694.0,2024-05,,107,0.43,1525.4
James Trotter,165,25.5,1599.0,,147,1571.6,329,1376.2,221,1472.3,,1639.2,2024-11,,176,-0.06,1578.2
Juan Manuel Cerundolo,166,23.2,1598.4,,227,1481.3,129,1595.5,250,1443.0,,1783.6,2023-01,,127,0.27,1526.1
Harold Mayot,167,23.0,1597.8,,156,1557.3,169,1541.7,107,1572.2,,1696.2,2024-06,,135,0.21,1520.0
Billy Harris,168,30.0,1596.6,,168,1548.6,265,1429.5,95,1590.1,,1675.6,2024-06,,110,0.42,1630.9
Dominic Stricker,169,22.4,1595.6,,152,1562.7,171,1539.1,133,1544.8,,1792.2,2021-06,,289,-0.54,
Sumit Nagal,170,27.4,1594.5,,179,1533.8,132,1593.2,238,1452.3,,1719.0,2024-06,,130,0.27,1532.0
Benjamin Hassan,171,30.0,1592.1,,157,1557.2,161,1550.4,204,1487.2,,1680.1,2023-10,,205,-0.18,1554.1
Jozef Kovalik,172,32.2,1590.3,,212,1495.7,133,1590.2,296,1413.5,,1707.0,2018-07,,123,0.34,
Daniel Elahi Galan,173,28.6,1589.2,,186,1528.5,147,1572.8,120,1557.4,,1746.4,2022-09,,126,0.32,1537.5
Luca Van Assche,174,20.7,1588.0,,158,1556.0,150,1568.0,177,1507.3,,1779.9,2023-04,,152,0.14,
Alejandro Moro Canas,175,24.1,1588.0,,162,1553.4,185,1520.7,156,1525.1,,1643.1,2024-07,,147,0.17,1646.5
Hugo Grenier,176,28.8,1587.6,,166,1550.9,246,1455.7,153,1527.5,,1731.3,2022-09,,169,0.04,1632.9
Alexander Ritschard,177,30.8,1587.2,,225,1483.9,100,1645.0,188,1497.8,,1684.8,2024-07,,124,0.36,1500.1
Maximilian Marterer,178,29.6,1585.6,,185,1528.6,143,1578.4,128,1547.0,,1804.9,2018-06,,200,-0.12,
Tristan Schoolkate,179,23.9,1585.4,,164,1551.5,340,1366.6,174,1509.6,,1603.0,2025-02,,134,0.29,1669.0
Federico Coria,180,32.9,1584.9,,236,1468.0,146,1573.5,341,1393.8,,1741.7,2021-07,,138,0.27,1535.6
Dino Prizmic,181,19.4,1584.5,,163,1552.0,178,1530.6,202,1487.7,,1697.4,2024-02,,370,-0.72,
Radu Albot,182,35.2,1584.1,,176,1537.9,159,1553.9,122,1555.9,,1808.5,2019-05,,183,-0.01,
Roman Andres Burruchaga,183,23.0,1581.8,,229,1478.6,148,1570.4,160,1523.5,,1661.1,2024-02,,137,0.29,1580.8
Felipe Meligeni Alves,184,26.9,1581.5,,217,1489.4,151,1567.8,126,1550.6,,1694.8,2023-10,,149,0.21,
Dalibor Svrcina,185,22.3,1579.8,,165,1551.0,211,1490.1,235,1455.7,,1599.2,2025-02,,219,-0.17,1614.3
Marat Sharipov,186,22.3,1579.2,,170,1545.5,303,1399.6,199,1489.6,,1600.1,2025-02,,270,-0.37,1646.4
Tomas Barrios Vera,187,27.1,1579.1,,234,1470.1,140,1579.5,146,1530.3,,1694.9,2023-07,,139,0.30,1545.6
Ricardas Berankis,188,34.5,1577.6,,189,1526.7,154,1563.0,157,1524.2,,1809.0,2010-08,,295,-0.45,1593.2
Seong Chan Hong,189,27.2,1574.6,,169,1546.1,255,1445.8,302,1412.7,,1612.4,2024-08,,217,-0.14,
Kyle Edmund,190,29.8,1574.1,,159,1555.8,149,1568.3,184,1501.4,,1944.0,2019-03,,478,-0.92,
Filip Misolic,191,23.5,1574.1,,182,1531.6,175,1532.2,245,1446.5,,1695.0,2022-10,,257,-0.30,1637.1
J J Wolf,192,26.1,1573.5,,173,1543.0,176,1531.9,162,1521.2,,1845.0,2023-02,,244,-0.24,1562.9
Eliot Spizzirri,193,23.1,1573.5,,175,1538.6,309,1396.8,191,1492.8,,1673.6,2025-01,,194,-0.01,1522.2
Hady Habib,194,26.4,1573.0,,150,1566.0,232,1468.1,139,1536.5,,1602.5,2025-01,,166,0.16,1591.0
Titouan Droguet,195,23.6,1571.8,,200,1515.2,145,1575.2,158,1524.2,,1670.2,2024-09,,182,0.07,1589.3
Zachary Svajda,196,22.2,1568.8,,180,1532.5,235,1465.2,152,1527.6,,1744.8,2023-10,,189,0.04,1567.8
Ugo Blanchet,197,26.0,1566.0,,187,1528.3,170,1540.5,224,1471.3,,1621.0,2023-10,,164,0.18,1668.1
Alexis Galarneau,198,25.9,1565.2,,183,1529.0,236,1463.2,203,1487.7,,1603.7,2024-04,,170,0.15,1585.8
Albert Ramos,199,36.9,1561.1,,188,1526.9,173,1538.2,299,1413.3,,1872.7,2017-04,,180,0.10,
Elmer Moller,200,21.5,1560.7,,218,1489.4,155,1558.3,147,1530.3,,1724.9,2024-10,,154,0.26,1489.6
Jurij Rodionov,201,25.7,1560.5,,178,1536.3,214,1483.0,190,1496.0,,1692.0,2018-07,,223,-0.10,1536.9
Valentin Royer,202,23.6,1560.3,,209,1501.0,168,1541.9,232,1461.6,,1596.2,2024-05,,188,0.07,1560.1
Terence Atmane,203,23.0,1559.9,,191,1524.2,205,1500.1,223,1471.9,,1696.8,2023-10,,161,0.23,1509.7
Joris De Loore,204,31.3,1557.9,,177,1537.5,212,1489.9,215,1478.8,,1650.1,2016-10,,316,-0.44,
Henrique Rocha,205,20.8,1557.7,,190,1526.7,192,1514.9,219,1473.2,,1628.8,2024-09,,159,0.25,1579.0
Yasutaka Uchiyama,206,32.5,1557.3,,195,1522.6,305,1398.7,213,1479.6,,1724.0,2019-10,,160,0.25,1500.4
Timofey Skatov,207,24.0,1556.9,,219,1488.4,163,1548.6,208,1483.6,,1662.1,2024-09,,186,0.11,1435.2
Murphy Cassone,208,22.4,1556.1,,197,1520.1,319,1388.1,216,1478.1,,1596.3,2025-01,,259,-0.22,1566.0
Stefano Napolitano,209,29.4,1554.0,,205,1507.4,191,1515.2,170,1515.1,,1636.6,2024-05,,250,-0.18,
Elias Ymer,210,28.8,1552.6,,207,1503.4,177,1530.8,167,1517.8,,1729.4,2015-06,,255,-0.19,1627.3
Liam Broady,211,30.6,1551.2,,194,1522.7,252,1449.5,206,1486.1,,1741.6,2022-03,,766,-1.29,
Thiago Agustin Tirante,212,23.8,1550.9,,199,1516.0,196,1509.7,194,1490.7,,1663.6,2021-09,,129,0.50,
