Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,WTA Rank,Log diff,yElo
Caroline Garcia,64,31.8,1781.5,,57,1745.2,48,1739.0,37,1704.1,,2044.8,2017-10,,307,-1.57,1622.1
Francesca Jones,65,24.9,1781.1,,85,1693.3,39,1758.7,124,1540.8,,1798.6,2025-09,,72,-0.10,1804.6
Ashlyn Krueger,66,21.3,1777.8,,51,1761.3,85,1675.0,85,1609.3,,1896.7,2025-02,,45,0.38,1729.0
Yulia Putintseva,67,30.6,1775.6,,63,1731.3,49,1736.9,65,1645.1,,1933.4,2025-01,,63,0.06,1601.4
Irina Camelia Begu,68,34.8,1774.7,,87,1688.9,40,1756.1,84,1612.4,,1931.2,2016-05,,113,-0.51,1769.0
Beatriz Haddad Maia,69,29.2,1774.0,,70,1715.9,50,1736.0,46,1680.4,,1945.0,2022-08,,40,0.55,1719.6
Hailey Baptiste,70,23.8,1768.8,,79,1703.0,68,1706.1,94,1594.1,,1800.9,2025-06,,51,0.32,1772.0
Elisabetta Cocciaretto,71,24.6,1767.2,,83,1694.0,64,1715.0,49,1675.7,,1853.5,2023-07,,91,-0.25,1788.3
Anastasija Sevastova,72,35.3,1764.2,,68,1716.4,60,1717.9,70,1642.4,,1998.3,2018-10,,221,-1.12,1702.3
Laura Siegemund,73,37.5,1761.9,,72,1712.6,89,1668.0,58,1662.4,,1917.6,2016-08,,53,0.32,1788.6
Varvara Gracheva,74,25.1,1761.5,,76,1706.6,84,1677.2,83,1617.1,,1819.8,2019-10,,79,-0.07,1775.5
Ella Seidel,75,20.5,1761.4,,60,1734.9,107,1630.7,88,1602.7,,1769.9,2025-09,,95,-0.24,1804.6
Greet Minnen,76,28.0,1761.1,,77,1703.8,114,1620.3,43,1687.4,,1795.8,2020-02,,106,-0.33,1788.5
Magdalena Frech,77,27.7,1759.4,,71,1714.6,77,1691.5,98,1584.5,,1846.4,2024-10,,46,0.52,1717.2
Viktorija Golubic,78,32.8,1755.2,,64,1726.6,126,1603.4,76,1628.1,,1836.2,2021-07,,70,0.11,1764.7
Rebecca Sramkova,79,28.8,1755.2,,73,1707.0,95,1656.6,89,1602.3,,1821.7,2024-11,,55,0.36,1710.4
Rebeka Masarova,80,26.0,1754.1,,89,1684.3,67,1706.1,71,1634.5,,1817.5,2023-04,,122,-0.42,1754.1
Elena Gabriela Ruse,81,27.8,1751.8,,88,1686.4,72,1695.0,51,1669.1,,1845.7,2022-02,,98,-0.19,1714.0
Oksana Selekhmeteva,82,22.6,1750.2,,102,1667.3,58,1719.6,114,1560.6,,1750.2,2025-09,,125,-0.42,1785.8
Elsa Jacquemot,83,22.3,1750.1,,86,1690.5,96,1655.2,72,1633.9,,1766.8,2025-09,,65,0.24,1802.3
Lesia Tsurenko,84,35.4,1744.4,,75,1706.8,74,1693.0,53,1667.1,,1916.2,2019-01,,370,-1.48,
Suzan Lamens,85,26.1,1744.3,,78,1703.4,121,1614.1,103,1571.2,,1795.2,2025-04,,57,0.40,1745.1
Kaja Juvan,86,24.8,1741.2,,108,1645.7,61,1717.0,44,1686.3,,1825.6,2022-05,,128,-0.40,1728.3
Camila Osorio,87,23.7,1740.7,,84,1693.9,69,1705.2,93,1594.5,,1852.0,2023-06,,83,0.05,1674.4
Ajla Tomljanovic,88,32.3,1740.6,,92,1681.2,82,1681.2,52,1667.7,,1907.7,2022-08,,94,-0.07,1688.3
Antonia Ruzic,89,22.5,1738.6,,67,1717.9,120,1614.9,101,1578.3,,1785.8,2025-03,,80,0.11,1743.2
Sonay Kartal,90,23.8,1734.7,,99,1672.1,179,1532.7,59,1662.0,,1828.1,2024-10,,81,0.11,1708.8
Oleksandra Oliynykova,91,24.6,1729.5,,273,1423.3,56,1720.4,140,1524.0,,1729.5,2025-09,,136,-0.40,1747.5
Veronika Erjavec,92,25.6,1722.2,,164,1572.9,87,1674.4,86,1605.4,,1722.2,2025-09,,99,-0.07,1770.2
Lucia Bronzetti,93,26.7,1721.9,,74,1707.0,115,1618.8,131,1535.4,,1777.9,2025-03,,73,0.24,1710.5
Polina Iatcenko,94,21.7,1721.2,,80,1700.3,219,1475.6,130,1535.6,,1721.2,2025-09,,190,-0.70,1770.2
Anna Bondar,95,28.2,1717.5,,137,1609.7,55,1721.5,174,1489.4,,1786.6,2022-05,,96,-0.01,1740.6
Petra Marcinko,96,19.7,1716.7,,122,1631.4,71,1698.1,199,1458.9,,1753.5,2025-08,,123,-0.25,1754.4
Kamilla Rakhimova,97,24.0,1716.3,,110,1645.2,103,1638.1,80,1626.8,,1753.6,2025-08,,89,0.09,1727.4
Anhelina Kalinina,98,28.3,1715.7,,96,1674.8,80,1687.7,95,1591.1,,1890.8,2022-06,,155,-0.46,1601.8
Elina Avanesyan,99,22.9,1715.6,,82,1694.8,93,1659.5,92,1598.7,,1835.3,2024-08,,103,-0.04,1618.1
Shuai Zhang,100,36.5,1715.4,,81,1697.4,136,1589.7,79,1626.9,,1873.3,2018-01,,112,-0.11,1804.0
Caroline Dolehide,101,26.9,1714.6,,100,1670.1,99,1647.7,160,1506.3,,1757.6,2025-07,,88,0.14,1681.9
Anna Blinkova,102,27.0,1713.2,,95,1677.5,111,1624.9,87,1605.2,,1830.2,2019-10,,71,0.36,1667.3
Dalma Galfi,103,27.0,1708.9,,146,1593.7,83,1680.3,73,1633.1,,1714.7,2022-07,,97,0.06,1757.6
Diane Parry,104,22.9,1706.7,,107,1647.0,108,1630.1,64,1651.1,,1763.9,2024-03,,101,0.03,1708.8
Yafan Wang,105,31.3,1702.6,,97,1674.5,171,1538.1,125,1539.4,,1853.2,2019-03,,337,-1.17,1610.6
Kimberly Birrell,106,27.3,1702.1,,93,1681.0,201,1502.1,97,1586.6,,1804.5,2025-03,,85,0.22,1667.9
Clara Burel,107,23.9,1701.7,,101,1667.9,88,1673.3,141,1522.4,,1845.7,2024-01,,429,-1.39,1624.6
Sara Bejlek,108,19.6,1701.7,,129,1618.0,79,1688.0,194,1461.4,,1815.5,2025-07,,117,-0.08,1681.2
Alina Korneeva,109,18.2,1700.6,,91,1682.5,227,1465.5,153,1510.3,,1802.5,2024-10,,191,-0.56,1703.8
Lulu Sun,110,24.3,1699.9,,98,1673.6,162,1551.9,90,1602.0,,1831.6,2024-08,,146,-0.28,1680.4
Xiyu Wang,111,24.4,1698.2,,94,1678.6,104,1634.2,121,1546.2,,1803.0,2024-02,,152,-0.31,1725.2
Darja Semenistaja,112,22.9,1698.2,,157,1578.4,86,1675.0,106,1569.8,,1732.1,2025-09,,104,0.07,1722.3
Aliaksandra Sasnovich,113,31.4,1697.2,,117,1636.1,100,1647.1,81,1620.5,,1944.3,2019-01,,130,-0.14,1643.6
Robin Montgomery,114,20.8,1690.1,,125,1625.1,125,1607.8,68,1642.6,,1779.9,2024-07,,186,-0.49,1707.5
Viktoriya Tomova,115,30.4,1690.0,,113,1642.4,112,1623.0,107,1569.3,,1752.1,2024-06,,115,0,1671.5
Sara Sorribes Tormo,116,28.5,1687.7,,105,1648.7,98,1649.7,118,1548.9,,1900.8,2021-08,,197,-0.53,1579.2
Aoi Ito,117,21.2,1687.0,,90,1682.8,309,1374.2,190,1467.6,,1786.2,2024-12,,84,0.33,1697.5
Renata Zarazua,118,27.9,1685.4,,112,1642.6,116,1616.6,113,1562.6,,1761.2,2025-01,,74,0.47,1675.6
Victoria Jimenez Kasintseva,119,20.0,1680.1,,128,1619.0,117,1616.1,146,1516.6,,1689.2,2025-09,,109,0.09,1718.2
Cristina Bucsa,120,27.6,1676.0,,114,1642.4,149,1568.0,104,1570.8,,1736.6,2023-04,,67,0.58,1685.2
Bernarda Pera,121,30.7,1675.9,,124,1627.9,91,1662.9,115,1556.1,,1843.1,2022-08,,120,0.01,1584.9
Kaitlin Quevedo,122,19.5,1675.2,,134,1614.0,106,1633.2,151,1512.6,,1697.9,2025-09,,156,-0.25,1693.3
Petra Martic,123,34.5,1672.7,,121,1632.5,105,1633.8,82,1617.9,,1979.2,2019-09,,194,-0.46,1646.6
Emiliana Arango,124,24.7,1672.3,,103,1666.6,137,1586.4,188,1471.1,,1698.2,2025-02,,50,0.91,1708.3
Clervie Ngounoue,125,19.1,1672.1,,106,1647.9,198,1505.6,177,1484.4,,1690.6,2025-08,,173,-0.32,1703.2
Solana Sierra,126,21.2,1671.9,,147,1592.9,113,1622.1,109,1566.6,,1719.7,2025-06,,78,0.48,1671.3
Maja Chwalinska,127,23.9,1671.1,,144,1601.1,92,1661.5,143,1518.9,,1717.6,2024-07,,135,-0.06,1683.8
Lilli Tagger,128,17.5,1667.4,,238,1473.2,130,1597.3,156,1508.7,,1667.4,2025-09,,219,-0.54,1705.2
Priscilla Hon,129,27.2,1666.5,,115,1642.1,176,1533.3,139,1527.1,,1673.8,2019-10,,108,0.18,1716.2
Mayar Sherif,130,29.3,1665.8,,199,1520.7,94,1656.8,175,1488.1,,1863.6,2023-06,,100,0.26,1617.6
Yue Yuan,131,26.9,1665.6,,120,1635.1,141,1583.0,138,1527.2,,1869.7,2024-04,,110,0.17,1607.7
Simona Waltert,132,24.7,1665.2,,133,1615.2,101,1641.3,180,1478.3,,1706.0,2025-05,,116,0.13,1675.1
Ana Bogdan,133,32.6,1662.3,,109,1645.3,122,1613.4,99,1583.8,,1826.3,2023-07,,295,-0.80,1475.7
Tatjana Maria,134,38.1,1661.5,,132,1616.6,165,1547.8,69,1642.5,,1804.5,2009-08,,44,1.11,1664.7
Moyuka Uchijima,135,24.1,1660.3,,130,1617.8,109,1626.2,191,1466.6,,1822.8,2025-04,,92,0.38,1599.8
Lin Zhu,136,31.6,1660.2,,116,1639.8,240,1448.2,136,1528.4,,1808.9,2023-09,,253,-0.62,1587.4
Tatiana Prozorova,137,21.9,1659.6,,104,1659.7,143,1577.7,161,1504.8,,1730.1,2025-02,,185,-0.30,1668.5
Zeynep Sonmez,138,23.3,1659.6,,126,1624.5,145,1576.1,100,1579.7,,1769.8,2024-12,,82,0.52,1617.3
Darja Vidmanova,139,22.6,1658.2,,111,1644.1,212,1485.0,178,1483.9,,1692.3,2025-09,,150,-0.08,1679.0
Katie Volynets,140,23.7,1654.2,,131,1616.8,102,1640.7,133,1532.6,,1828.5,2024-06,,107,0.27,1599.4
Carson Branstine,141,24.9,1652.3,,181,1548.0,131,1596.5,91,1600.6,,1670.9,2025-09,,174,-0.21,1682.9
Jil Teichmann,142,28.1,1650.6,,136,1612.4,118,1615.9,228,1439.1,,1922.9,2022-05,,105,0.30,1647.0
Daria Saville,143,31.4,1648.0,,127,1621.4,138,1586.2,145,1517.6,,1971.3,2017-01,,159,-0.11,1595.6
Anastasia Zakharova,144,23.6,1646.6,,141,1603.8,185,1517.6,96,1588.3,,1706.7,2024-10,,87,0.50,1649.8
Yuliia Starodubtseva,145,25.5,1646.6,,145,1596.2,119,1615.6,127,1537.2,,1834.9,2024-10,,86,0.52,1633.0
Talia Gibson,146,21.2,1645.2,,138,1609.0,238,1449.4,110,1564.5,,1674.7,2025-07,,131,0.11,1656.7
Panna Udvardy,147,26.9,1644.7,,162,1574.4,148,1568.8,117,1552.2,,1704.6,2023-01,,111,0.28,1673.8
Anca Alexia Todoni,148,20.9,1643.2,,178,1550.5,75,1692.2,149,1514.3,,1785.1,2025-01,,119,0.22,1614.8
Linda Fruhvirtova,149,20.3,1642.8,,143,1601.7,190,1511.0,108,1568.5,,1764.1,2023-03,,140,0.06,1674.4
Sara Errani,150,38.0,1642.6,,158,1577.9,124,1611.4,159,1507.3,,2085.5,2013-05,,461,-1.12,1489.3
Anna Karolina Schmiedlova,151,30.4,1642.6,,165,1571.1,97,1650.2,214,1450.9,,1942.1,2015-09,,521,-1.24,1460.1
Alycia Parks,152,24.7,1641.5,,118,1635.6,206,1494.2,129,1536.2,,1824.7,2023-01,,60,0.93,1586.0
Claire Liu,153,25.2,1639.4,,123,1630.6,151,1565.2,150,1512.7,,1814.6,2022-05,,324,-0.75,1604.3
Linda Klimovicova,154,21.1,1636.7,,119,1635.4,226,1465.8,187,1471.2,,1658.3,2025-08,,188,-0.20,1653.2
Leolia Jeanjean,155,30.0,1635.9,,142,1603.5,135,1591.3,166,1492.0,,1684.9,2022-09,,93,0.51,1624.5
Mananchaya Sawangkaew,156,22.8,1633.7,,135,1612.9,183,1519.6,137,1527.5,,1775.4,2025-02,,137,0.13,1585.3
Emerson Jones,157,17.1,1633.0,,149,1590.1,255,1431.5,119,1547.1,,1660.9,2025-08,,177,-0.12,1642.7
Nikola Bartunkova,158,19.5,1632.5,,160,1576.2,140,1584.7,172,1491.3,,1642.1,2025-09,,144,0.09,1681.9
Sinja Kraus,159,23.3,1629.4,,185,1542.6,123,1611.9,158,1508.1,,1711.3,2025-03,,133,0.18,1634.3
Nina Stojanovic,160,28.9,1627.2,,161,1575.9,133,1595.8,112,1562.7,,1752.9,2019-10,,157,0.02,1597.4
Rebecca Marino,161,34.7,1625.6,,148,1590.9,207,1493.4,105,1570.6,,1833.6,2010-11,,118,0.31,1597.9
Alize Cornet,162,35.6,1622.8,,150,1586.8,150,1567.3,102,1577.5,,2012.5,2008-05,,644,-1.38,1492.4
Alina Charaeva,163,23.2,1618.3,,207,1513.9,134,1592.5,168,1491.6,,1623.2,2024-10,,142,0.14,1639.8
Tiantsoa Sarah Rakotomanga Rajaonah,164,19.7,1616.2,,171,1557.8,161,1552.7,179,1483.1,,1643.9,2025-09,,127,0.26,1630.6
Arantxa Rus,165,34.7,1616.1,,154,1583.9,127,1601.9,193,1462.2,,1774.5,2012-07,,126,0.27,1601.9
Oceane Dodin,166,28.1,1615.6,,140,1604.1,192,1510.4,165,1492.6,,1827.7,2016-11,,363,-0.78,
Marina Stakusic,167,20.7,1613.8,,159,1576.9,189,1512.4,120,1546.5,,1794.3,2024-02,,151,0.10,1606.9
Julia Grabher,168,29.1,1612.7,,228,1479.1,128,1599.1,270,1404.0,,1691.9,2022-09,,121,0.33,1607.1
Lucrezia Stefanini,169,27.3,1612.0,,163,1573.9,180,1530.4,128,1536.4,,1650.2,2024-12,,149,0.13,1618.5
Xinyu Gao,170,27.7,1610.4,,174,1553.0,152,1563.1,235,1434.5,,1610.4,2025-09,,187,-0.10,1637.5
Dominika Salkova,171,21.2,1610.0,,139,1604.2,182,1520.2,207,1454.2,,1685.2,2025-07,,143,0.18,1590.3
Nuria Brancaccio,172,25.2,1609.0,,314,1382.6,132,1596.4,242,1430.9,,1621.2,2025-09,,153,0.12,1643.2
Polina Kudermetova,173,22.2,1607.8,,153,1584.5,157,1556.2,167,1492.0,,1770.3,2024-12,,76,0.82,1539.0
Carol Young Suh Lee,174,23.7,1607.2,,152,1585.5,159,1553.6,116,1553.6,,1709.1,2025-06,,230,-0.28,1598.0
Jana Fett,175,28.8,1606.9,,192,1538.5,147,1569.8,154,1510.0,,1755.5,2017-10,,171,0.02,1620.3
Ena Shibahara,176,27.6,1605.6,,151,1586.3,175,1534.1,169,1491.6,,1713.2,2024-11,,163,0.08,1576.0
Anouk Koevermans,177,21.7,1601.2,,204,1515.9,144,1577.4,219,1444.2,,1669.6,2024-08,,167,0.06,1622.7
Maria Timofeeva,178,21.8,1600.2,,166,1570.2,164,1549.1,283,1397.4,,1641.7,2024-03,,161,0.10,1622.3
Tamara Zidansek,179,27.7,1598.8,,203,1516.0,129,1597.9,211,1452.6,,1857.1,2019-06,,172,0.04,1604.6
Heather Watson,180,33.2,1595.8,,168,1564.0,235,1453.1,132,1534.5,,1912.2,2014-06,,203,-0.12,1527.6
Saisai Zheng,181,31.5,1593.1,,176,1550.9,174,1535.3,171,1491.5,,1827.5,2020-03,,662,-1.30,
Hanyu Guo,182,27.3,1592.9,,156,1578.6,222,1471.9,186,1471.5,,1592.9,2025-09,,192,-0.05,1649.5
Anna Lena Friedsam,183,31.6,1590.4,,179,1549.4,168,1541.7,203,1457.2,,1842.9,2016-05,,180,0.02,1569.4
Maddison Inglis,184,27.6,1589.1,,169,1561.4,234,1455.6,181,1476.0,,1636.2,2025-08,,158,0.15,1580.3
Mia Pohankova,185,16.6,1588.7,,155,1579.4,276,1409.4,202,1457.8,,1685.9,2024-11,,456,-0.90,
Tamara Korpatsch,186,30.3,1586.1,,213,1502.0,139,1586.0,251,1417.9,,1717.5,2022-10,,141,0.28,1616.0
Varvara Lepchenko,187,39.3,1585.9,,173,1555.4,160,1553.4,189,1468.5,,1891.7,2015-01,,147,0.24,1525.1
Jessika Ponchet,188,28.9,1582.8,,182,1547.9,173,1535.5,176,1485.0,,1622.0,2024-06,,160,0.16,1601.1
Sachia Vickery,189,30.3,1574.8,,195,1533.7,169,1540.5,201,1458.3,,1736.9,2018-04,,565,-1.10,1552.3
Katarzyna Kawa,190,32.8,1572.6,,255,1440.7,142,1578.4,163,1499.0,,1650.2,2025-07,,124,0.43,1556.5
Lauren Davis,191,31.8,1571.6,,167,1564.8,191,1511.0,155,1509.8,,1924.3,2017-03,,212,-0.10,1341.4
Iryna Shymanovich,192,28.1,1571.4,,218,1494.7,163,1551.4,249,1419.8,,1649.2,2023-08,,166,0.15,1574.7
Nao Hibino,193,30.7,1570.3,,183,1546.2,194,1508.5,209,1453.6,,1751.2,2015-09,,200,-0.04,1532.8
Lanlana Tararudee,194,21.1,1568.1,,172,1556.4,211,1488.3,157,1508.6,,1620.0,2025-07,,164,0.17,1566.4
Fiona Crawley,195,23.5,1567.9,,191,1538.6,316,1370.2,198,1459.0,,1590.4,2025-08,,274,-0.34,1598.0
Daria Snigur,196,23.4,1567.9,,193,1536.9,246,1440.3,147,1515.3,,1708.0,2024-07,,184,0.06,1565.0
Julieta Pareja,197,16.5,1567.6,,240,1470.7,177,1533.2,200,1458.8,,1619.7,2025-03,,351,-0.58,1615.9
Destanee Aiava,198,25.2,1567.3,,170,1561.2,245,1441.5,246,1421.6,,1640.5,2025-02,,179,0.10,1584.7
Martina Trevisan,199,31.8,1567.0,,200,1518.7,146,1570.3,355,1356.1,,1803.7,2022-05,,432,-0.78,1414.4
Renata Jamrichova,200,18.2,1566.4,,206,1514.3,181,1522.0,260,1411.2,,1582.5,2025-09,,218,-0.09,1584.7
Louisa Chirico,201,29.2,1565.4,,221,1491.4,155,1560.8,247,1421.5,,1812.7,2016-10,,154,0.27,1572.7
Mona Barthel,202,35.1,1562.2,,197,1528.7,172,1537.7,261,1410.4,,2000.1,2012-05,,207,-0.02,1586.1
Maria Lourdes Carle,203,25.5,1560.4,,209,1511.9,170,1540.0,269,1404.4,,1768.7,2024-05,,129,0.45,1504.4
Nuria Parrizas Diaz,204,34.1,1560.1,,196,1532.9,167,1544.5,237,1432.8,,1765.0,2022-02,,169,0.19,1487.7
Aleksandra Krunic,205,32.4,1559.6,,211,1506.2,153,1562.7,142,1520.5,,1838.0,2018-01,,442,-0.77,1505.5
Fiona Ferro,206,28.2,1558.5,,187,1542.2,187,1515.8,241,1431.1,,1864.6,2021-03,,400,-0.66,1494.4
Tyra Caterina Grant,207,17.4,1558.4,,212,1505.5,209,1491.2,208,1454.2,,1624.6,2025-06,,213,-0.03,1558.7
Zarina Diyas,208,31.8,1557.0,,180,1549.1,208,1492.6,173,1490.5,,1856.6,2015-02,,232,-0.11,1457.6
Teodora Kostovic,209,18.2,1555.1,,232,1476.1,158,1554.1,212,1452.5,,1669.0,2025-05,,225,-0.07,1567.5
