Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Dominik Koepfer,98,30.7,1700.9,,94,1656.8,69,1696.0,105,1576.4,,1812.8,2024-03,,145,-0.39,1553.9
Max Purcell,99,26.3,1700.5,,109,1638.1,172,1535.9,67,1640.6,,1783.1,2023-08,,124,-0.23,
Sebastian Ofner,100,28.2,1699.4,,99,1648.0,84,1665.5,82,1614.9,,1814.3,2024-01,,127,-0.24,
Luca Nardi,101,21.5,1695.8,,95,1655.1,116,1616.4,195,1495.0,,1716.6,2024-04,,67,0.41,1735.4
Michael Mmoh,102,27.1,1694.5,,105,1644.1,126,1600.5,117,1561.9,,1749.2,2017-02,,298,-1.07,1710.9
Aslan Karatsev,103,31.4,1694.1,,110,1638.0,75,1680.8,146,1533.9,,1958.7,2021-05,,207,-0.70,1577.3
Bu Yunchaokete,104,23.0,1691.2,,100,1648.0,175,1534.0,153,1527.0,,1821.9,2024-09,,71,0.38,1569.8
Mariano Navone,105,23.9,1690.6,,195,1521.9,59,1716.4,217,1478.8,,1860.2,2024-04,,63,0.51,1673.9
Leandro Riedi,106,22.5,1689.4,,96,1655.0,130,1597.3,81,1617.0,,1809.6,2023-01,,288,-1.00,
Dusan Lajovic,107,34.6,1689.4,,130,1609.5,71,1694.7,219,1478.2,,1845.7,2018-10,,108,-0.01,1524.8
Corentin Moutet,108,25.8,1688.2,,115,1633.7,85,1663.9,96,1588.0,,1819.9,2023-01,,79,0.31,1566.9
Lloyd Harris,109,28.0,1687.8,,111,1637.3,142,1580.5,54,1663.8,,1890.0,2021-10,,141,-0.26,
Arthur Rinderknech,110,29.5,1681.2,,108,1638.5,89,1659.4,136,1542.9,,1861.6,2022-10,,73,0.41,
Thiago Seyboth Wild,111,24.9,1681.1,,101,1647.0,97,1648.7,109,1569.2,,1782.1,2024-05,,91,0.20,
Kyrian Jacquet,112,23.7,1680.3,,97,1651.4,135,1588.7,168,1515.0,,1735.2,2025-02,,154,-0.32,1702.1
Francisco Comesana,113,24.3,1679.1,,145,1585.4,95,1650.9,99,1586.1,,1713.2,2024-09,,66,0.54,1656.4
Daniel Altmaier,114,26.4,1678.9,,113,1636.0,110,1635.8,143,1535.3,,1779.4,2021-08,,78,0.38,1702.0
Eliot Spizzirri,115,23.1,1676.2,,103,1644.8,253,1448.1,134,1544.1,,1676.2,2025-02,,144,-0.22,1697.5
Aleksandar Kovacevic,116,26.4,1674.3,,104,1644.5,224,1475.4,158,1521.3,,1754.2,2024-04,,94,0.21,1732.4
Ethan Quinn,117,20.9,1672.7,,106,1641.8,295,1409.3,113,1563.1,,1695.7,2025-02,,137,-0.16,1719.5
Alexander Blockx,118,19.8,1669.3,,116,1631.9,170,1537.5,145,1534.6,,1754.0,2025-01,,156,-0.28,1603.9
Facundo Bagnis,119,34.4,1668.8,,179,1539.0,88,1660.5,280,1422.8,,1719.0,2021-07,,302,-0.93,
Adam Walton,120,25.8,1667.4,,114,1636.0,307,1400.2,138,1542.0,,1705.6,2024-05,,96,0.22,1721.6
Diego Schwartzman,121,32.4,1666.9,,102,1645.5,91,1655.6,120,1558.7,,1973.1,2020-11,,342,-1.04,
Tristan Boyer,122,23.8,1666.1,,139,1596.8,98,1646.6,170,1512.8,,1729.1,2025-01,,117,0.04,1583.4
Rinky Hijikata,123,24.0,1665.0,,117,1629.2,302,1403.9,115,1562.2,,1729.2,2025-01,,83,0.39,1527.9
Hugo Dellien,124,31.6,1664.8,,204,1507.9,94,1653.0,193,1497.4,,1768.5,2023-03,,103,0.19,1706.2
Francesco Passaro,125,24.0,1664.1,,169,1549.1,93,1655.0,194,1497.1,,1760.8,2022-08,,90,0.33,1682.4
Cristian Garin,126,28.7,1663.2,,125,1615.1,105,1639.5,74,1627.9,,1888.2,2021-07,,138,-0.09,1644.4
Yannick Hanfmann,127,33.2,1662.4,,133,1602.7,96,1650.6,128,1549.5,,1829.7,2023-06,,110,0.14,1618.8
Thiago Monteiro,128,30.7,1662.0,,146,1583.7,86,1662.8,150,1528.2,,1734.0,2024-05,,105,0.20,1600.2
Andrea Vavassori,129,29.8,1660.8,,124,1615.4,109,1635.9,160,1520.8,,1710.0,2023-04,,232,-0.59,1655.4
Filip Krajinovic,130,32.4,1660.4,,119,1625.7,103,1641.7,89,1603.3,,1939.3,2020-09,,701,-1.68,
Nicolas Moreno De Alboran,131,27.3,1659.4,,120,1625.2,121,1606.5,161,1520.3,,1677.7,2024-11,,118,0.10,
Dominic Thiem,132,31.1,1658.2,,93,1661.4,118,1609.2,139,1539.2,,2123.6,2016-06,,632,-1.57,
Colton Smith,133,21.9,1655.7,,118,1629.1,262,1437.8,151,1527.8,,1685.2,2025-01,,261,-0.67,1683.7
Adrian Mannarino,134,36.6,1654.0,,121,1620.9,193,1513.3,75,1626.8,,1884.7,2018-01,,126,0.06,
Christopher Eubanks,135,28.8,1653.4,,122,1619.1,242,1457.0,72,1629.6,,1847.8,2023-07,,104,0.26,1580.7
Nikoloz Basilashvili,136,33.0,1651.0,,129,1611.4,115,1618.0,92,1600.0,,1877.8,2018-10,,152,-0.11,1648.3
Lukas Klein,137,26.9,1649.4,,127,1614.1,131,1596.7,108,1570.8,,1770.5,2024-03,,147,-0.07,1597.9
Alexander Shevchenko,138,24.2,1647.8,,123,1617.8,128,1599.9,200,1489.6,,1795.8,2024-02,,98,0.34,1553.9
Jaime Faria,139,21.5,1647.8,,160,1555.9,107,1636.9,198,1490.3,,1694.0,2024-05,,87,0.47,1643.2
Murphy Cassone,140,22.5,1645.5,,131,1609.4,271,1432.8,156,1522.8,,1668.6,2025-02,,219,-0.45,1669.2
Valentin Vacherot,141,26.2,1643.3,,144,1585.9,113,1628.3,189,1499.1,,1719.2,2024-05,,262,-0.62,1570.0
Pavel Kotov,142,26.2,1641.2,,154,1571.9,102,1642.5,140,1538.6,,1781.4,2024-05,,102,0.33,1524.7
Yosuke Watanuki,143,26.8,1640.6,,138,1597.0,148,1573.0,98,1587.3,,1779.8,2023-04,,349,-0.89,1517.5
Facundo Diaz Acosta,144,24.1,1639.6,,180,1538.6,90,1656.5,233,1464.4,,1799.9,2024-02,,139,0.04,1554.5
James Duckworth,145,33.0,1638.4,,141,1591.4,209,1493.4,91,1600.9,,1771.4,2021-11,,97,0.40,1493.8
Luciano Darderi,146,23.0,1637.7,,252,1455.3,82,1669.2,188,1500.0,,1841.5,2024-06,,60,0.89,
Otto Virtanen,147,23.6,1634.6,,134,1602.2,215,1485.7,106,1574.2,,1752.3,2024-03,,115,0.25,1523.3
Vit Kopriva,148,27.6,1634.1,,150,1578.2,129,1598.8,104,1577.8,,1671.6,2022-06,,119,0.22,1595.1
Marc Andrea Huesler,149,28.5,1633.3,,142,1590.8,144,1578.7,124,1556.2,,1805.9,2023-02,,172,-0.14,1588.9
Daniel Evans,150,34.7,1632.9,,132,1608.2,146,1577.8,88,1604.7,,1887.5,2021-04,,178,-0.17,
Dalibor Svrcina,151,22.3,1632.4,,128,1612.6,188,1516.4,212,1482.0,,1632.4,2025-02,,164,-0.08,1719.9
Richard Gasquet,152,38.6,1630.8,,137,1597.8,137,1586.7,95,1589.1,,2052.2,2013-04,,148,0.03,1515.2
Giulio Zeppieri,153,23.1,1629.6,,149,1579.2,132,1596.1,173,1511.1,,1699.0,2022-07,,394,-0.95,1548.2
Hugo Gaston,154,24.4,1627.9,,163,1555.2,101,1643.9,125,1555.3,,1783.8,2021-11,,93,0.50,
Alex Molcan,155,26.7,1626.1,,135,1602.1,123,1603.1,126,1554.9,,1848.6,2022-07,,590,-1.34,
Damir Dzumhur,156,32.7,1625.3,,178,1539.6,106,1637.1,100,1583.8,,1888.0,2018-02,,84,0.62,1625.7
Liam Draxl,157,23.2,1623.7,,140,1593.1,244,1455.3,171,1511.9,,1641.0,2025-02,,171,-0.09,1673.1
Arthur Bouquier,158,24.1,1623.3,,136,1598.8,277,1421.6,172,1511.6,,1668.3,2025-02,,225,-0.35,1725.2
Jesper De Jong,159,24.7,1623.1,,157,1560.6,114,1624.0,179,1506.8,,1707.9,2024-10,,106,0.41,1471.7
Mark Lajal,160,21.7,1621.8,,143,1589.6,240,1458.9,78,1620.9,,1675.5,2023-06,,203,-0.24,1655.9
Martin Landaluce,161,19.1,1621.6,,148,1580.4,167,1541.0,175,1510.8,,1728.9,2024-11,,143,0.12,1489.4
Juan Manuel Cerundolo,162,23.2,1613.9,,218,1489.1,119,1608.8,246,1450.8,,1783.6,2023-01,,129,0.23,1593.5
Dino Prizmic,163,19.5,1613.3,,147,1583.1,165,1545.0,186,1502.1,,1697.4,2024-02,,344,-0.75,1593.0
Gregoire Barrere,164,31.0,1607.5,,166,1551.3,138,1586.6,119,1560.5,,1795.6,2023-02,,159,0.03,1517.7
Valentin Royer,165,23.7,1607.4,,192,1524.5,125,1602.5,206,1485.2,,1607.4,2025-02,,151,0.09,1646.3
Billy Harris,166,30.0,1607.2,,156,1565.1,268,1434.8,93,1595.4,,1675.6,2024-06,,107,0.44,1635.7
Taro Daniel,167,32.0,1604.6,,151,1578.1,160,1548.8,202,1489.2,,1746.6,2023-04,,116,0.36,
Duje Ajdukovic,168,24.0,1604.6,,162,1555.4,136,1587.1,244,1451.4,,1662.8,2024-08,,167,0.01,1578.4
Jerome Kym,169,21.9,1604.3,,175,1543.0,133,1594.2,185,1502.2,,1712.5,2024-10,,131,0.25,
Constant Lestienne,170,32.7,1603.9,,153,1572.2,252,1448.8,213,1481.8,,1775.8,2023-01,,176,-0.03,1577.3
James Trotter,171,25.5,1599.0,,155,1571.6,329,1376.2,226,1472.3,,1639.2,2024-11,,181,-0.06,1578.2
Sumit Nagal,172,27.4,1594.5,,184,1533.8,134,1593.2,242,1452.3,,1719.0,2024-06,,132,0.26,1532.0
Nicolai Budkov Kjaer,173,18.4,1593.9,,152,1576.3,195,1509.8,131,1547.0,,1593.9,2025-02,,299,-0.55,1611.9
Federico Coria,174,32.9,1593.0,,238,1472.1,141,1581.9,340,1397.9,,1741.7,2021-07,,128,0.31,1581.3
Mikhail Kukushkin,175,37.1,1590.2,,167,1549.8,168,1538.6,103,1578.2,,1849.8,2010-10,,166,0.05,1475.3
Daniel Elahi Galan,176,28.6,1589.2,,187,1528.5,149,1572.8,123,1557.4,,1746.4,2022-09,,123,0.36,1537.5
Pierre Hugues Herbert,177,33.9,1588.8,,159,1560.4,178,1531.6,132,1547.0,,1845.0,2019-02,,180,-0.02,1601.6
Alejandro Moro Canas,178,24.1,1588.0,,164,1553.4,184,1520.7,154,1525.1,,1643.1,2024-07,,155,0.14,1646.5
Alexander Ritschard,179,30.8,1587.2,,226,1483.9,100,1645.0,192,1497.8,,1684.8,2024-07,,121,0.39,1500.1
Ugo Blanchet,180,26.1,1585.9,,165,1552.7,159,1550.4,216,1481.2,,1621.0,2023-10,,161,0.11,1675.8
Alexis Galarneau,181,25.9,1585.7,,168,1549.6,225,1473.4,191,1498.0,,1603.7,2024-04,,163,0.10,1623.7
Maximilian Marterer,182,29.6,1585.6,,186,1528.6,145,1578.4,133,1547.0,,1804.9,2018-06,,205,-0.12,
Tomas Barrios Vera,183,27.2,1584.6,,236,1472.9,140,1583.0,148,1533.1,,1694.9,2023-07,,153,0.18,1564.9
Harold Mayot,184,23.0,1583.8,,174,1543.9,174,1534.7,112,1565.3,,1696.2,2024-06,,133,0.32,1495.6
Filip Misolic,185,23.5,1583.1,,182,1537.4,171,1536.7,245,1451.0,,1695.0,2022-10,,246,-0.28,1636.4
Luca Van Assche,186,20.7,1582.2,,170,1546.7,151,1565.1,184,1504.4,,1779.9,2023-04,,157,0.17,1524.3
Marat Sharipov,187,22.3,1579.2,,172,1545.5,308,1399.6,201,1489.6,,1600.1,2025-02,,271,-0.37,1646.4
Tristan Schoolkate,188,23.9,1577.9,,173,1545.3,343,1362.8,181,1505.8,,1603.0,2025-02,,130,0.37,1626.9
Jozef Kovalik,189,32.3,1577.6,,230,1480.3,139,1583.8,318,1407.2,,1707.0,2018-07,,125,0.41,
Felipe Meligeni Alves,190,27.0,1577.3,,221,1487.3,153,1561.9,130,1548.5,,1694.8,2023-10,,179,0.06,1515.0
Seong Chan Hong,191,27.2,1574.6,,171,1546.1,254,1445.8,305,1412.7,,1612.4,2024-08,,211,-0.10,
Kyle Edmund,192,29.8,1574.1,,161,1555.8,150,1568.3,187,1501.4,,1944.0,2019-03,,480,-0.92,
J J Wolf,193,26.1,1573.5,,176,1543.0,177,1531.9,159,1521.2,,1845.0,2023-02,,239,-0.21,1562.9
Titouan Droguet,194,23.6,1571.8,,199,1515.2,147,1575.2,155,1524.2,,1670.2,2024-09,,193,0.01,1589.3
Radu Albot,195,35.2,1570.9,,193,1523.3,163,1547.3,129,1549.3,,1808.5,2019-05,,190,0.03,
Dominic Stricker,196,22.5,1570.7,,183,1534.7,182,1526.6,149,1532.4,,1792.2,2021-06,,284,-0.37,
Ricardas Berankis,197,34.6,1569.5,,196,1518.7,154,1559.0,162,1520.1,,1809.0,2010-08,,291,-0.39,1545.8
Hugo Grenier,198,28.9,1566.6,,185,1529.4,255,1445.3,165,1517.0,,1731.3,2022-09,,189,0.05,1562.1
Gustavo Heide,199,22.9,1565.0,,260,1444.1,156,1554.9,243,1452.0,,1653.7,2024-07,,150,0.28,1561.3
Roman Andres Burruchaga,200,23.0,1564.3,,239,1469.8,158,1554.8,169,1514.7,,1661.1,2024-02,,136,0.39,1540.1
Albert Ramos,201,36.9,1561.1,,190,1526.9,169,1538.2,302,1413.3,,1872.7,2017-04,,224,-0.11,
Shintaro Mochizuki,202,21.7,1560.9,,188,1528.2,192,1514.4,221,1473.9,,1583.8,2024-06,,146,0.32,1605.2
Chun Hsin Tseng,203,23.5,1559.1,,237,1472.8,143,1579.1,284,1420.6,,1701.7,2022-04,,100,0.71,1593.7
Joris De Loore,204,31.3,1557.9,,181,1537.5,214,1489.9,218,1478.8,,1650.1,2016-10,,414,-0.71,
Henrique Rocha,205,20.8,1557.7,,191,1526.7,190,1514.9,222,1473.2,,1628.8,2024-09,,162,0.24,1579.0
Timofey Skatov,206,24.0,1556.9,,219,1488.4,161,1548.6,208,1483.6,,1662.1,2024-09,,182,0.12,1435.2
Hady Habib,207,26.5,1555.6,,177,1540.6,239,1459.4,152,1527.8,,1602.5,2025-01,,170,0.20,1551.9
James Mccabe,208,21.6,1554.8,,198,1516.2,337,1368.6,174,1511.1,,1576.5,2025-01,,196,0.06,1577.9
Stefano Napolitano,209,29.4,1554.0,,206,1507.4,189,1515.2,167,1515.1,,1636.6,2024-05,,249,-0.18,
Calvin Hemery,210,30.0,1553.7,,214,1494.1,173,1535.1,241,1453.1,,1643.3,2015-06,,175,0.18,1538.7
Jurij Rodionov,211,25.7,1553.3,,189,1527.0,222,1479.4,196,1492.4,,1692.0,2018-07,,209,0.01,1517.4
