rank,player,country,birthdate,player_url
222,Mariam Bolkvadze,GEO,1998-01-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariamBolkvadze
223,Irene Burillo Escorihuela,ESP,1997-07-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IreneBurilloEscorihuela
224,Eva Vedder,NED,1999-11-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EvaVedder
225,Teodora Kostovic,SRB,2007-06-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TeodoraKostovic
226,Manon Leonard,FRA,2001-01-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ManonLeonard
227,Ekaterine Gorgodze,GEO,1991-12-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EkaterineGorgodze
228,Susan Bandecchi,SUI,1998-07-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SusanBandecchi
229,Viktoria Hruncakova,SVK,1998-05-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ViktoriaHruncakova
230,Carol Young Suh Lee,POC,2001-12-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarolYoungSuhLee
231,Miriam Bianca Bulgaru,ROU,1998-10-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MiriamBiancaBulgaru
232,Zarina Diyas,KAZ,1993-10-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ZarinaDiyas
233,Elvina Kalieva,USA,2003-07-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElvinaKalieva
234,Ye Xin Ma,CHN,1999-06-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YeXinMa
235,Angela Fita Boluda,ESP,1999-07-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AngelaFitaBoluda
236,Jule Niemeier,GER,1999-08-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JuleNiemeier
237,Amarissa Kiara Toth,HUN,2003-02-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AmarissaKiaraToth
238,Sayaka Ishii,JPN,2005-08-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SayakaIshii
239,Hanna Chang,USA,1998-02-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HannaChang
240,Matilde Jorge,POR,2004-04-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MatildeJorge
241,Julie Belgraver,FRA,2002-07-04,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JulieBelgraver
242,Hina Inoue,USA,2003-06-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HinaInoue
243,Arina Rodionova,AUS,1989-12-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ArinaRodionova
244,Harmony Tan,FRA,1997-09-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HarmonyTan
245,Francisca Jorge,POR,2000-04-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=FranciscaJorge
246,Harriet Dart,GBR,1996-07-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HarrietDart
247,Anna Sinclair Rogers,USA,1998-03-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnnaSinclairRogers
248,Taylah Preston,AUS,2005-10-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TaylahPreston
249,Sada Nahimana,BDI,2001-04-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SadaNahimana
250,Carolina Alves,BRA,1996-04-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarolinaAlves
251,Aliona Bolsova,MDA,1997-11-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlionaBolsova
252,Sara Saito,JPN,2006-10-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SaraSaito
253,Lin Zhu,CHN,1994-01-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LinZhu
254,Kristina Dmitruk,BLR,2003-09-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KristinaDmitruk
255,Ayana Akli,USA,2001-07-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AyanaAkli
256,Nicole Fossa Huergo,ITA,1995-05-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NicoleFossaHuergo
257,Arianne Hartono,NED,1996-04-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ArianneHartono
258,Kayla Cross,CAN,2005-03-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KaylaCross
259,Anastasiya Soboleva,UKR,2004-04-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnastasiyaSoboleva
260,Valentina Ryser,SUI,2001-03-22,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ValentinaRyser
261,Ylena In Albon,SUI,1999-03-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YlenaInAlbon
262,Julia Avdeeva,RUS,2002-07-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JuliaAvdeeva
263,Alice Rame,FRA,1997-11-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AliceRame
264,Elizabeth Mandlik,USA,2001-05-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElizabethMandlik
265,Wakana Sonobe,JPN,2008-01-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=WakanaSonobe
266,Katherine Sebov,CAN,1999-01-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatherineSebov
267,Camilla Rosatello,ITA,1995-05-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CamillaRosatello
268,Mei Yamaguchi,JPN,1999-06-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MeiYamaguchi
269,Caroline Uebelhoer,GER,1996-04-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarolineUebelhoer
270,Mia Ristic,SRB,2006-05-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MiaRistic
271,Nastasja Schunk,GER,2003-08-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NastasjaSchunk
272,Selena Janicijevic,FRA,2002-07-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SelenaJanicijevic
273,Marina Bassols Ribera,ESP,1999-12-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MarinaBassolsRibera
274,Fiona Crawley,USA,2002-02-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=FionaCrawley
275,Luisina Giovannini,ARG,2006-11-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LuisinaGiovannini
276,Leonie Kung,SUI,2000-10-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LeonieKung
277,Patricia Maria Tig,ROU,1994-07-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PatriciaMariaTig
278,Tessah Andrianjafitrimo,FRA,1998-10-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TessahAndrianjafitrimo
279,Carol Zhao,CAN,1995-06-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarolZhao
280,Amarni Banks,GBR,2002-10-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AmarniBanks
281,Tina Nadine Smith,AUS,2002-06-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TinaNadineSmith
282,Haruka Kaji,JPN,1994-09-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HarukaKaji
283,Irina Bara,ROU,1995-03-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IrinaBara
284,Jessica Pieri,ITA,1997-04-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JessicaPieri
285,Gabriela Lee,ROU,1995-08-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GabrielaLee
286,Sakura Hosogi,JPN,2000-03-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SakuraHosogi
287,Jazmin Ortenzi,ARG,2001-11-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JazminOrtenzi
288,Carlota Martinez Cirez,ESP,2001-02-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarlotaMartinezCirez
289,Alisa Oktiabreva,RUS,2008-07-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlisaOktiabreva
290,Xiaodi You,CHN,1996-05-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=XiaodiYou
291,Alana Smith,USA,1999-11-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlanaSmith
292,Kajsa Rinaldo Persson,SWE,1997-11-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KajsaRinaldoPersson
293,Ekaterina Makarova,RUS,1996-02-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EkaterinaMakarova
294,Olivia Gadecki,AUS,2002-04-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OliviaGadecki
295,Ana Bogdan,ROU,1992-11-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnaBogdan
296,Dalila Jakupovic,SLO,1991-03-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DalilaJakupovic
297,Ariana Geerlings,ESP,2005-09-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ArianaGeerlings
298,Katharina Hobgarski,GER,1997-06-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatharinaHobgarski
299,Ayano Shimizu,JPN,1998-04-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AyanoShimizu
300,Yuriko Miyazaki,GBR,1995-11-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YurikoMiyazaki
301,Sohyun Park,KOR,2002-07-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SohyunPark
302,Dayeon Back,KOR,2002-01-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DayeonBack
303,Maria Mateas,USA,1999-07-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaMateas
304,Valeriya Strakhova,UKR,1995-06-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ValeriyaStrakhova
305,Emina Bektas,USA,1993-03-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EminaBektas
306,Anna Siskova,CZE,2001-07-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnnaSiskova
307,Caroline Garcia,FRA,1993-10-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarolineGarcia
308,Margaux Rouvroy,FRA,2001-03-22,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MargauxRouvroy
309,Yeon Woo Ku,KOR,2003-03-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YeonWooKu
310,Wushuang Zheng,CHN,1998-11-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=WushuangZheng
311,Tessa Johanna Brockmann,GER,2005-11-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TessaJohannaBrockmann
312,Han Shi,CHN,2005-05-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HanShi
313,Lia Karatancheva,BUL,2003-09-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LiaKaratancheva
314,Xinxin Yao,CHN,2003-10-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=XinxinYao
315,Mariia Tkacheva,RUS,2001-12-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariiaTkacheva
316,Laura Hietaranta,FIN,2004-02-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LauraHietaranta
317,Cagla Buyukakcay,TUR,1989-09-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CaglaBuyukakcay
318,Mary Stoiana,USA,2003-05-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MaryStoiana
319,Zhibek Kulambayeva,KAZ,2000-03-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ZhibekKulambayeva
320,Laura Samson,CZE,2008-03-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LauraSamson
321,Francesca Curmi,MLT,2002-07-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=FrancescaCurmi
322,Aliona Falei,BLR,2004-03-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlionaFalei
323,Aurora Zantedeschi,ITA,2000-11-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AuroraZantedeschi
324,Claire Liu,USA,2000-05-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ClaireLiu
325,En Shuo Liang,TPE,2000-10-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EnShuoLiang
326,Emeline Dartron,FRA,2000-04-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EmelineDartron
327,Hiromi Abe,JPN,2000-05-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HiromiAbe
328,Amandine Hesse,FRA,1993-01-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AmandineHesse
329,Priska Madelyn Nugroho,INA,2003-05-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PriskaMadelynNugroho
330,Anastasia Tikhonova,RUS,2001-01-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnastasiaTikhonova
331,Tatiana Pieri,ITA,1999-03-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TatianaPieri
332,Lea Boskovic,CRO,1999-09-22,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LeaBoskovic
333,Ekaterina Reyngold,RUS,2001-04-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EkaterinaReyngold
334,Lea Ma,USA,2001-02-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LeaMa
335,Jenny Duerst,SUI,1999-03-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JennyDuerst
336,Georgia Pedone,ITA,2004-08-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GeorgiaPedone
337,Yafan Wang,CHN,1994-04-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YafanWang
338,Alicia Herrero Linana,ESP,1998-12-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AliciaHerreroLinana
339,Lian Tran,NED,2002-07-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LianTran
340,Monika Ekstrand,USA,2007-05-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MonikaEkstrand
341,Robin Anderson,USA,1993-04-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RobinAnderson
342,Kayla Day,USA,1999-09-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KaylaDay
343,Mingge Xu,GBR,2007-10-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MinggeXu
344,Dalila Spiteri,ITA,1997-04-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DalilaSpiteri
345,Ayla Aksu,USA,1996-07-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AylaAksu
346,Isabella Shinikova,BUL,1991-10-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IsabellaShinikova
347,Sahaja Yamalapalli,IND,2000-10-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SahajaYamalapalli
348,Ikumi Yamazaki,JPN,2001-08-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IkumiYamazaki
349,Jia Jing Lu,CHN,1989-11-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JiaJingLu
350,Ipek Oz,TUR,1999-07-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IpekOz
351,Julieta Pareja,USA,2009-02-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JulietaPareja
352,Eva Guerrero Alvarez,ESP,1999-09-04,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EvaGuerreroAlvarez
353,Mayu Crossley,JPN,2006-06-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MayuCrossley
354,Katarina Jokic,BIH,1998-04-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatarinaJokic
355,Eunhye Lee,KOR,2000-05-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EunhyeLee
356,Emily Appleton,GBR,1999-09-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EmilyAppleton
357,Noma Noha Akugue,GER,2003-12-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NomaNohaAkugue
358,Tiphanie Fiquet,FRA,2000-05-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TiphanieFiquet
359,Martyna Kubka,POL,2001-04-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MartynaKubka
360,Samira De Stefano,ITA,2004-05-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SamiraDeStefano
361,Stephanie Judith Visscher,NED,2000-01-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=StephanieJudithVisscher
362,Cristina Diaz Adrover,ESP,2005-12-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CristinaDiazAdrover
363,Oceane Dodin,FRA,1996-10-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OceaneDodin
364,Yasmine Mansouri,FRA,2001-05-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YasmineMansouri
365,Denislava Glushkova,BUL,2004-01-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DenislavaGlushkova
366,Victoria Rodriguez,MEX,1995-04-22,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VictoriaRodriguez
367,Astrid Lew Yan Foon,FRA,2005-08-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AstridLewYanFoon
368,Gabriela Ce,BRA,1993-03-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GabrielaCe
369,Ekaterina Kazionova,RUS,1999-01-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EkaterinaKazionova
370,Lesia Tsurenko,UKR,1989-05-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LesiaTsurenko
371,Georgia Andreea Craciun,ROU,1999-07-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GeorgiaAndreeaCraciun
372,Martina Okalova,SVK,1997-06-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MartinaOkalova
373,Miriana Tona,ITA,1995-01-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MirianaTona
374,Shrivalli Rashmikaa Bhamidipaty,IND,2001-12-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ShrivalliRashmikaaBhamidipaty
375,Yidi Yang,CHN,1999-12-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YidiYang
376,Diletta Cherubini,ITA,2002-05-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DilettaCherubini
377,Karina Miller,USA,2002-03-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KarinaMiller
378,Katie Swan,GBR,1999-03-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatieSwan
379,Saki Imamura,JPN,2002-04-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SakiImamura
380,Anastasia Kulikova,FIN,2000-02-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnastasiaKulikova
381,Miho Kuramochi,JPN,1998-06-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MihoKuramochi
382,Katarina Kuzmova,SVK,2001-08-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatarinaKuzmova
383,Ilinca Dalina Amariei,ROU,2002-07-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IlincaDalinaAmariei
384,Momoko Kobori,JPN,1998-08-22,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MomokoKobori
385,Vivian Wolff,GER,1998-10-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VivianWolff
386,Federica Urgesi,ITA,2005-01-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=FedericaUrgesi
387,Sapfo Sakellaridi,GRE,2003-04-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SapfoSakellaridi
388,Elena Ruxandra Bertea,ROU,2006-05-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElenaRuxandraBertea
389,Anouck Vrancken Peeters,NED,2003-02-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnouckVranckenPeeters
390,Weronika Falkowska,POL,2000-06-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=WeronikaFalkowska
391,Rina Saigo,JPN,2000-10-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RinaSaigo
392,Jaimee Fourlis,AUS,1999-09-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JaimeeFourlis
393,Maria Kozyreva,RUS,1999-05-22,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaKozyreva
394,Haley Giavara,USA,2000-10-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HaleyGiavara
395,Kristina Mladenovic,FRA,1993-05-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KristinaMladenovic
396,Aneta Kladivova,CZE,2000-05-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnetaKladivova
397,Amelia Rajecki,GBR,2002-06-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AmeliaRajecki
398,Victoria Bosio,ARG,1994-10-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VictoriaBosio
399,Lisa Zaar,SWE,2000-04-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LisaZaar
400,Fiona Ferro,FRA,1997-03-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=FionaFerro
401,Elena Micic,AUS,2004-07-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElenaMicic
402,Sofia Shapatava,GEO,1989-01-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SofiaShapatava
403,Ruth Roura Llaverias,ESP,2006-02-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RuthRouraLlaverias
404,Lisa Pigato,ITA,2003-06-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LisaPigato
405,Martha Matoula,GRE,1997-04-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MarthaMatoula
406,Sandra Samir,EGY,1997-11-04,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SandraSamir
407,Anastasia Zolotareva,RUS,2002-01-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnastasiaZolotareva
408,Madison Sieg,USA,2003-06-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MadisonSieg
409,Katarina Zavatska,UKR,2000-02-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatarinaZavatska
410,Valentini Grammatikopoulou,GRE,1997-02-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ValentiniGrammatikopoulou
411,Natalija Senic,SRB,2003-01-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NatalijaSenic
412,Akasha Urhobo,USA,2007-01-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AkashaUrhobo
413,Yasmine Kabbaj,MAR,2004-01-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YasmineKabbaj
414,Antonia Schmidt,GER,2001-06-23,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AntoniaSchmidt
415,Zuzanna Pawlikowska,POL,2005-02-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ZuzannaPawlikowska
416,Ane Mintegi Del Olmo,ESP,2003-10-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AneMintegiDelOlmo
417,Hong Yi Cody Wong,HKG,2002-03-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HongYiCodyWong
418,Petra Hule,AUS,1999-03-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PetraHule
419,Daria Lodikova,RUS,1996-05-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DariaLodikova
420,Victoria Hu,USA,2002-04-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VictoriaHu
421,Amandine Monnot,FRA,2002-02-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AmandineMonnot
422,Meiling Wang,CHN,2000-02-22,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MeilingWang
423,Olivia Lincer,USA,2004-12-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OliviaLincer
424,Mathilde Lollia,FRA,2000-05-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MathildeLollia
425,Ranah Akua Stoiber,GBR,2005-05-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RanahAkuaStoiber
426,Stacey Fung,CAN,1997-02-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=StaceyFung
427,Eryn Cayetano,USA,2001-04-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ErynCayetano
428,Radka Zelnickova,SVK,2003-06-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RadkaZelnickova
429,Clara Burel,FRA,2001-03-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ClaraBurel
430,Malaika Rapolu,USA,2003-04-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MalaikaRapolu
431,Patcharin Cheapchandej,THA,1994-12-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PatcharinCheapchandej
432,Martina Trevisan,ITA,1993-11-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MartinaTrevisan
433,Tena Lukas,CRO,1995-05-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TenaLukas
434,Ayumi Koshiishi,JPN,2000-07-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AyumiKoshiishi
435,Urszula Radwanska,POL,1990-12-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=UrszulaRadwanska
436,Ekaterina Ovcharenko,RUS,2000-12-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EkaterinaOvcharenko
437,Malene Helgo,NOR,1999-08-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MaleneHelgo
438,Vitalia Diatchenko,RUS,1990-08-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VitaliaDiatchenko
439,Ying Zhang,CHN,1996-04-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YingZhang
440,Vendula Valdmannova,CZE,2007-12-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VendulaValdmannova
441,Julie Struplova,CZE,2004-11-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JulieStruplova
442,Aleksandra Krunic,SRB,1993-03-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AleksandraKrunic
