Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Jakub Mensik,37,19.2,1830.7,,34,1786.9,38,1755.3,80,1616.4,,1912.2,2024-10,,48,-0.26,1832.9
Roman Safiullin,38,27.2,1829.6,,35,1783.0,48,1735.3,34,1710.0,,1894.2,2024-01,,60,-0.46,1851.6
Jiri Lehecka,39,22.9,1821.6,,50,1759.1,57,1715.4,54,1664.1,,1908.4,2024-04,,28,0.33,1860.8
Roberto Bautista Agut,40,36.5,1818.1,,45,1763.8,40,1750.5,24,1750.8,,2014.6,2016-02,,51,-0.24,1853.1
Marcos Giron,41,31.2,1815.7,,37,1771.2,87,1666.4,26,1742.8,,1842.9,2021-11,,46,-0.12,1851.3
Brandon Nakashima,42,23.2,1813.8,,44,1765.3,50,1732.5,40,1699.3,,1897.5,2021-11,,38,0.10,1806.9
Giovanni Mpetshi Perricard,43,21.3,1808.3,,52,1753.1,65,1700.5,33,1711.2,,1834.8,2024-07,,31,0.33,1828.3
David Goffin,44,33.8,1805.3,,49,1761.8,47,1736.7,29,1731.5,,2038.8,2017-05,,52,-0.17,1863.7
Joao Fonseca,45,18.3,1804.7,,36,1779.0,78,1680.9,102,1582.4,,1804.7,2024-12,,145,-1.17,1812.8
Alejandro Davidovich Fokina,46,25.3,1802.6,,43,1765.3,43,1749.5,72,1629.9,,1928.3,2021-05,,61,-0.28,1782.4
Pablo Carreno Busta,47,33.3,1802.3,,40,1768.9,25,1787.8,76,1619.5,,2001.9,2021-08,,196,-1.43,1658.0
Matteo Arnaldi,48,23.6,1798.1,,51,1754.1,31,1771.2,67,1638.4,,1886.8,2024-06,,37,0.26,1770.9
Andy Murray,49,37.0,1796.8,,55,1747.4,45,1742.8,19,1759.7,,2347.3,2017-01,,,,1635.7
Marton Fucsovics,50,32.7,1796.3,,58,1735.0,44,1743.0,28,1734.6,,1924.6,2021-03,,104,-0.73,1755.7
Yoshihito Nishioka,51,29.1,1795.4,,47,1762.3,71,1688.5,68,1637.8,,1891.8,2023-01,,69,-0.30,1815.5
Jacob Fearnley,52,23.3,1793.1,,53,1749.6,199,1506.5,44,1689.1,,1900.4,2024-10,,99,-0.64,1805.1
Juncheng Shang,53,19.8,1790.8,,57,1743.4,92,1663.2,50,1670.6,,1902.7,2024-09,,50,0.06,1785.3
Nuno Borges,54,27.7,1788.0,,56,1744.1,41,1750.4,106,1576.2,,1830.8,2024-08,,36,0.41,1784.4
Yibing Wu,55,24.9,1785.4,,38,1771.0,106,1635.7,105,1578.2,,1874.7,2023-03,,408,-2.00,1700.0
Alejandro Tabilo,56,27.4,1784.9,,67,1715.3,46,1737.2,42,1694.4,,1881.5,2024-07,,23,0.89,1767.9
Benjamin Bonzi,57,28.4,1782.0,,48,1762.2,112,1622.0,52,1667.2,,1816.2,2022-06,,75,-0.27,1894.6
Zizou Bergs,58,25.4,1779.8,,62,1720.4,56,1716.5,53,1667.0,,1806.7,2024-10,,71,-0.20,1790.4
Emil Ruusuvuori,59,25.3,1779.2,,46,1762.9,93,1661.5,55,1661.2,,1880.8,2023-06,,95,-0.48,1725.7
Tomas Martin Etcheverry,60,25.3,1777.8,,61,1721.8,39,1754.1,134,1548.9,,1845.3,2023-05,,39,0.43,1772.5
Alexander Bublik,61,27.3,1776.4,,60,1727.8,74,1683.2,27,1738.4,,1880.3,2024-03,,33,0.61,1700.2
Cameron Norrie,62,29.2,1775.5,,54,1748.6,32,1767.4,45,1688.0,,2018.1,2022-08,,49,0.24,1737.9
Christopher Oconnell,63,30.4,1775.0,,59,1730.9,85,1670.5,60,1657.1,,1820.5,2024-09,,64,-0.02,1772.1
Nicolas Jarry,64,29.0,1760.3,,86,1689.2,37,1755.9,64,1641.5,,1892.7,2023-10,,35,0.60,1665.6
Botic Van De Zandschulp,65,29.1,1758.3,,65,1716.7,66,1697.3,78,1618.5,,1928.6,2022-09,,80,-0.21,1765.7
Miomir Kecmanovic,66,25.1,1756.7,,82,1694.6,52,1728.5,62,1645.1,,1895.2,2022-04,,54,0.20,1748.1
Quentin Halys,67,28.0,1755.7,,76,1703.6,79,1679.3,41,1695.0,,1796.2,2023-04,,72,-0.07,1800.8
Sebastian Baez,68,23.8,1754.7,,108,1640.6,24,1789.1,136,1546.3,,1934.5,2022-07,,27,0.92,1702.5
Dominik Koepfer,69,30.4,1754.2,,66,1716.0,53,1722.7,87,1603.1,,1812.8,2024-03,,102,-0.39,1732.6
Zhizhen Zhang,70,28.0,1754.1,,92,1667.3,49,1733.4,73,1626.6,,1828.8,2024-09,,45,0.44,1726.7
Lucas Pouille,71,30.6,1753.4,,68,1715.0,89,1663.9,46,1681.5,,1977.4,2017-06,,101,-0.35,1815.0
Gabriel Diallo,72,23.1,1752.8,,64,1716.8,125,1604.8,123,1558.9,,1800.8,2024-10,,87,-0.19,1768.5
Lorenzo Sonego,73,29.4,1751.7,,77,1703.2,67,1696.6,63,1644.3,,1887.9,2021-05,,53,0.32,1745.8
Roberto Carballes Baena,74,31.6,1751.7,,97,1663.0,51,1730.2,111,1570.2,,1775.5,2024-10,,57,0.26,1752.2
Learner Tien,75,19.0,1749.1,,63,1718.9,243,1451.5,108,1574.5,,1772.4,2024-10,,122,-0.49,1760.1
Kei Nishikori,76,34.8,1747.0,,70,1712.3,105,1637.0,84,1606.4,,2210.8,2016-08,,106,-0.33,1877.1
Kamil Majchrzak,77,28.7,1745.9,,75,1704.0,55,1717.4,56,1659.8,,1795.3,2024-06,,120,-0.44,1719.9
Aleksandar Vukic,78,28.5,1745.6,,78,1699.6,117,1617.0,57,1659.6,,1766.1,2024-10,,68,0.14,1777.2
Bu Yunchaokete,79,22.8,1743.4,,74,1706.8,160,1561.8,130,1553.2,,1821.9,2024-09,,65,0.20,1750.2
Stan Wawrinka,80,39.6,1742.9,,69,1714.5,73,1684.6,74,1621.6,,2144.5,2016-01,,161,-0.70,1684.9
Reilly Opelka,81,27.1,1742.5,,73,1709.6,59,1710.7,83,1609.4,,1936.4,2022-04,,293,-1.29,1572.7
Fabian Marozsan,82,25.0,1740.9,,71,1711.4,86,1668.5,112,1569.2,,1854.4,2024-03,,58,0.35,1727.1
Thiago Seyboth Wild,83,24.6,1734.6,,72,1710.1,81,1676.9,91,1595.9,,1782.1,2024-05,,74,0.11,1739.6
Borna Gojo,84,26.6,1727.5,,80,1697.5,101,1644.9,171,1511.2,,1790.3,2023-10,,447,-1.67,1662.4
Arthur Rinderknech,85,29.2,1727.1,,85,1689.4,76,1682.3,116,1565.8,,1861.6,2022-10,,59,0.37,1729.7
Laslo Djere,86,29.4,1726.7,,87,1684.3,63,1703.1,117,1563.7,,1836.0,2023-09,,115,-0.29,1707.1
Nishesh Basavareddy,87,19.6,1725.1,,83,1693.4,225,1472.6,118,1562.6,,1747.4,2024-11,,138,-0.46,1730.0
Dusan Lajovic,88,34.3,1723.2,,109,1639.3,58,1715.2,194,1495.2,,1845.7,2018-10,,81,0.08,1657.9
Marin Cilic,89,36.1,1722.9,,93,1667.0,83,1674.6,43,1690.6,,2094.7,2010-02,,179,-0.70,1647.9
Arthur Cazaux,90,22.2,1721.3,,81,1696.0,165,1554.1,113,1568.8,,1801.3,2024-02,,63,0.36,1735.3
Mackenzie Mcdonald,91,29.5,1718.4,,79,1699.5,159,1562.4,77,1619.2,,1832.3,2023-03,,131,-0.36,1703.4
Mattia Bellucci,92,23.4,1717.8,,94,1665.9,162,1558.3,66,1639.2,,1802.0,2024-10,,103,-0.11,1717.6
Adrian Mannarino,93,36.3,1717.4,,84,1693.2,173,1545.0,58,1658.4,,1884.7,2018-01,,66,0.34,1642.1
Hamad Medjedovic,94,21.3,1717.4,,99,1661.1,70,1692.4,88,1602.5,,1820.9,2024-05,,114,-0.19,1712.9
Lloyd Harris,95,27.3,1715.5,,95,1665.2,134,1594.4,47,1677.7,,1890.0,2021-10,,132,-0.33,1762.7
Rinky Hijikata,96,23.6,1712.6,,88,1683.0,274,1427.7,98,1586.1,,1721.4,2024-10,,73,0.27,1731.0
Fabio Fognini,97,37.4,1706.8,,124,1615.0,60,1710.4,61,1648.3,,2008.0,2014-04,,91,0.06,1692.9
Aslan Karatsev,98,31.1,1706.6,,103,1651.7,72,1687.1,140,1540.1,,1958.7,2021-05,,287,-1.07,1647.4
Soon Woo Kwon,99,26.7,1705.4,,90,1671.1,124,1604.9,107,1576.0,,1822.0,2023-01,,348,-1.26,1649.0
Raphael Collignon,100,22.8,1702.5,,115,1628.2,98,1653.2,127,1555.9,,1740.4,2024-11,,121,-0.19,1729.1
Max Purcell,101,26.3,1700.5,,110,1638.1,178,1535.9,65,1640.6,,1783.1,2023-08,,105,-0.04,1734.0
Martin Landaluce,102,18.8,1700.4,,91,1667.7,146,1580.4,133,1550.2,,1728.9,2024-11,,151,-0.39,1717.8
Sebastian Ofner,103,28.2,1699.4,,104,1648.0,88,1665.5,82,1614.9,,1814.3,2024-01,,88,0.16,1654.3
Corentin Moutet,104,25.5,1697.6,,116,1627.2,77,1681.6,94,1592.7,,1819.9,2023-01,,70,0.40,1681.1
Alexander Blockx,105,19.5,1696.4,,96,1663.5,170,1551.1,135,1548.2,,1696.4,2024-11,,203,-0.66,1703.3
Daniel Evans,106,34.3,1695.1,,89,1676.1,120,1608.9,70,1635.8,,1887.5,2021-04,,164,-0.44,1671.0
Alexandre Muller,107,27.7,1694.0,,125,1614.7,80,1678.7,145,1532.2,,1740.9,2024-06,,67,0.47,1680.1
Jaume Munar,108,27.4,1692.4,,147,1572.9,75,1683.2,165,1515.2,,1807.5,2022-08,,62,0.55,1702.6
Luciano Darderi,109,22.7,1691.8,,216,1489.0,54,1718.2,151,1527.1,,1841.5,2024-06,,44,0.91,1650.8
Borna Coric,110,28.0,1690.5,,100,1660.5,82,1675.8,85,1605.4,,1999.2,2019-01,,90,0.20,1604.7
Leandro Riedi,111,22.5,1689.4,,102,1655.0,132,1597.3,79,1617.0,,1809.6,2023-01,,135,-0.20,1694.4
Pedro Martinez,112,27.5,1688.8,,133,1595.5,64,1702.3,231,1461.0,,1821.9,2022-04,,43,0.96,1667.2
Valentin Vacherot,113,25.7,1688.3,,101,1660.5,115,1618.3,155,1521.6,,1719.2,2024-05,,140,-0.21,1709.2
Jerome Kym,114,21.7,1686.2,,117,1626.1,107,1635.1,139,1543.1,,1712.5,2024-10,,134,-0.16,1697.6
Pavel Kotov,115,25.9,1682.9,,123,1615.4,91,1663.3,121,1559.5,,1781.4,2024-05,,86,0.29,1624.9
Francisco Comesana,116,24.1,1681.9,,122,1620.7,110,1623.3,97,1587.5,,1713.2,2024-09,,85,0.31,1695.9
Otto Virtanen,117,23.3,1680.5,,107,1645.5,188,1516.1,90,1597.1,,1752.3,2024-03,,94,0.22,1681.7
Hugo Gaston,118,24.1,1679.4,,136,1588.7,69,1694.4,103,1581.0,,1783.8,2021-11,,76,0.44,1680.5
Tristan Boyer,119,23.5,1678.5,,131,1600.8,99,1652.8,158,1519.0,,1678.5,2024-11,,133,-0.11,1693.8
Jesper De Jong,120,24.4,1673.6,,135,1593.1,90,1663.4,146,1532.1,,1707.9,2024-10,,112,0.07,1682.4
Camilo Ugo Carabelli,121,25.4,1671.9,,173,1535.4,96,1660.1,177,1505.6,,1707.3,2024-03,,97,0.22,1693.3
Diego Schwartzman,122,32.0,1671.8,,105,1648.0,94,1660.5,119,1561.1,,1973.1,2020-11,,370,-1.11,1586.0
Facundo Bagnis,123,34.4,1668.8,,168,1539.0,95,1660.5,280,1422.8,,1719.0,2021-07,,144,-0.16,1721.0
Thiago Monteiro,124,30.4,1668.1,,148,1572.9,84,1673.6,147,1531.3,,1734.0,2024-05,,109,0.13,1610.0
James Duckworth,125,32.8,1667.9,,121,1621.8,197,1508.2,81,1615.7,,1771.4,2021-11,,82,0.42,1639.0
Christopher Eubanks,126,28.5,1667.3,,111,1636.1,230,1463.9,69,1636.5,,1847.8,2023-07,,107,0.16,1650.3
Lukas Klein,127,26.6,1666.8,,112,1635.3,123,1605.4,104,1579.5,,1770.5,2024-03,,136,-0.07,1663.2
Yosuke Watanuki,128,26.5,1665.2,,113,1633.1,139,1585.3,89,1599.6,,1779.8,2023-04,,374,-1.07,1585.3
Mariano Navone,129,23.6,1664.8,,245,1465.9,62,1707.6,225,1465.9,,1860.2,2024-04,,47,1.01,1628.7
Taro Daniel,130,31.7,1662.5,,106,1647.0,147,1577.7,160,1518.2,,1746.6,2023-04,,84,0.44,1661.9
Alexander Shevchenko,131,23.9,1662.5,,114,1632.2,127,1604.0,192,1496.9,,1795.8,2024-02,,78,0.52,1636.0
Daniel Altmaier,132,26.1,1661.7,,127,1612.1,109,1627.2,152,1526.7,,1779.4,2021-08,,89,0.39,1667.9
Michael Mmoh,133,26.2,1661.7,,129,1606.9,141,1584.0,138,1545.5,,1749.2,2017-02,,317,-0.87,1581.8
Filip Krajinovic,134,32.4,1660.4,,118,1625.7,102,1641.7,86,1603.3,,1939.3,2020-09,,640,-1.56,1462.2
Nicolas Moreno De Alboran,135,27.3,1659.4,,119,1625.2,122,1606.5,157,1520.3,,1677.7,2024-11,,110,0.20,1678.0
Facundo Diaz Acosta,136,23.8,1659.2,,227,1480.3,68,1695.8,214,1474.2,,1799.9,2024-02,,79,0.54,1607.3
Dominic Thiem,137,31.1,1658.2,,98,1661.4,119,1609.2,142,1539.2,,2123.6,2016-06,,524,-1.34,1441.8
Yannick Hanfmann,138,32.9,1655.6,,143,1581.4,100,1650.8,137,1546.1,,1829.7,2023-06,,96,0.36,1605.7
Cristian Garin,139,28.3,1648.4,,140,1583.4,103,1639.2,75,1620.5,,1888.2,2021-07,,152,-0.09,1569.8
Dominic Stricker,140,22.1,1647.4,,120,1623.7,156,1565.0,110,1570.8,,1792.2,2021-06,,299,-0.76,1627.8
Luca Nardi,141,21.2,1646.0,,128,1609.7,137,1591.5,219,1470.1,,1716.6,2024-04,,92,0.43,1654.0
Richard Gasquet,142,38.3,1643.2,,126,1614.6,135,1592.9,92,1595.3,,2052.2,2013-04,,129,0.10,1608.1
Radu Albot,143,34.8,1639.7,,132,1599.2,145,1581.7,100,1583.7,,1808.5,2019-05,,163,-0.13,1647.9
Giulio Zeppieri,144,22.5,1636.7,,134,1593.8,130,1599.7,167,1514.7,,1699.0,2022-07,,237,-0.50,1639.5
Hugo Dellien,145,31.4,1635.4,,251,1460.7,111,1623.3,201,1482.6,,1768.5,2023-03,,124,0.16,1647.0
Juan Manuel Cerundolo,146,22.9,1629.5,,180,1526.1,118,1612.5,233,1458.6,,1783.6,2023-01,,139,0.05,1651.9
Francesco Passaro,147,23.8,1629.3,,204,1499.0,116,1617.8,206,1479.7,,1760.8,2022-08,,108,0.31,1642.1
Jaime Faria,148,21.2,1629.3,,207,1496.9,113,1621.8,204,1481.1,,1694.0,2024-05,,123,0.19,1637.4
Andrea Vavassori,149,29.4,1629.0,,149,1572.0,114,1620.0,178,1504.9,,1710.0,2023-04,,274,-0.61,1608.9
Nikoloz Basilashvili,150,32.7,1628.2,,138,1586.4,121,1606.6,96,1588.6,,1877.8,2018-10,,208,-0.33,1663.4
Vit Kopriva,151,27.4,1627.0,,160,1548.5,133,1595.2,109,1574.3,,1671.6,2022-06,,130,0.15,1646.7
Alex Molcan,152,26.7,1626.1,,130,1602.1,128,1603.1,128,1554.9,,1848.6,2022-07,,472,-1.13,1567.0
Damir Dzumhur,153,32.5,1625.1,,167,1539.9,108,1630.6,101,1583.7,,1888.0,2018-02,,83,0.61,1624.7
Marc Andrea Huesler,154,28.3,1624.9,,137,1586.5,151,1574.5,131,1552.0,,1805.9,2023-02,,159,-0.03,1632.6
Harold Mayot,155,22.7,1621.6,,141,1583.4,167,1553.6,99,1584.2,,1696.2,2024-06,,116,0.29,1610.7
Gregoire Barrere,156,30.7,1620.1,,153,1562.3,136,1592.9,114,1566.7,,1795.6,2023-02,,162,-0.04,1586.6
Benjamin Hassan,157,29.8,1618.6,,139,1584.7,152,1573.2,184,1500.5,,1680.1,2023-10,,218,-0.33,1635.8
Mikhail Kukushkin,158,36.8,1616.8,,142,1583.0,169,1551.9,95,1591.5,,1849.8,2010-10,,113,0.34,1587.8
Jozef Kovalik,159,32.0,1610.1,,196,1507.5,129,1600.1,279,1423.5,,1707.0,2018-07,,127,0.22,1600.4
Timofey Skatov,160,23.7,1609.4,,161,1547.5,150,1574.8,172,1509.9,,1662.1,2024-09,,191,-0.18,1616.3
Elmer Moller,161,21.3,1608.6,,166,1541.2,144,1582.3,129,1554.3,,1724.9,2024-10,,160,0.01,1610.3
Sumit Nagal,162,27.2,1606.2,,172,1536.3,126,1604.7,235,1458.2,,1719.0,2024-06,,98,0.50,1558.7
Luca Van Assche,163,20.5,1605.8,,145,1574.8,149,1576.9,164,1516.3,,1779.9,2023-04,,128,0.24,1598.5
Maximilian Marterer,164,29.3,1605.8,,156,1554.6,138,1588.5,125,1557.1,,1804.9,2018-06,,184,-0.12,1544.9
Alexander Ritschard,165,30.6,1604.6,,232,1477.3,97,1653.7,174,1506.5,,1684.8,2024-07,,118,0.34,1586.3
Kyrian Jacquet,166,23.5,1602.2,,146,1573.8,171,1549.6,213,1475.9,,1628.4,2024-11,,265,-0.47,1608.4
Dino Prizmic,167,19.2,1600.5,,144,1575.9,177,1538.6,193,1495.7,,1697.4,2024-02,,292,-0.56,1600.5
Eliot Spizzirri,168,22.8,1600.0,,152,1566.4,290,1410.0,176,1506.0,,1622.5,2024-09,,228,-0.31,1617.3
Federico Coria,169,32.7,1597.9,,225,1481.4,140,1584.7,325,1400.4,,1741.7,2021-07,,100,0.52,1574.0
Felipe Meligeni Alves,170,26.7,1596.8,,206,1497.1,142,1583.7,124,1558.2,,1694.8,2023-10,,149,0.13,1591.0
Duje Ajdukovic,171,23.7,1595.7,,163,1545.9,143,1582.7,247,1447.0,,1662.8,2024-08,,142,0.19,1588.8
Daniel Elahi Galan,172,28.3,1595.7,,169,1538.3,153,1569.7,120,1560.7,,1746.4,2022-09,,126,0.31,1555.6
Constant Lestienne,173,32.4,1594.6,,150,1569.3,253,1444.1,211,1477.2,,1775.8,2023-01,,188,-0.08,1568.9
Terence Atmane,174,22.8,1589.2,,158,1554.4,191,1514.8,198,1486.6,,1696.8,2023-10,,158,0.10,1579.7
James Trotter,175,25.2,1587.7,,151,1567.0,334,1370.6,224,1466.7,,1639.2,2024-11,,193,-0.10,1608.0
Pablo Llamas Ruiz,176,21.6,1583.9,,192,1512.5,157,1564.9,181,1502.5,,1717.4,2023-09,,284,-0.48,1581.3
Roman Andres Burruchaga,177,22.8,1582.0,,214,1492.3,163,1557.2,154,1523.6,,1661.1,2024-02,,156,0.13,1569.2
Adam Walton,178,25.5,1580.4,,157,1554.5,355,1356.7,189,1498.5,,1705.6,2024-05,,93,0.65,1575.3
Aleksandar Kovacevic,179,26.2,1578.1,,155,1555.2,275,1427.4,215,1473.3,,1754.2,2024-04,,111,0.48,1530.4
Gijs Brouwer,180,28.5,1577.2,,183,1521.1,205,1499.3,149,1528.9,,1644.4,2022-09,,176,0.02,1601.0
Tomas Barrios Vera,181,26.9,1576.2,,241,1470.2,155,1567.7,150,1528.9,,1694.9,2023-07,,154,0.16,1585.5
Sho Shimabukuro,182,27.3,1575.0,,174,1534.9,203,1502.4,126,1556.1,,1692.6,2023-07,,190,-0.04,1566.2
Seong Chan Hong,183,27.2,1574.6,,162,1546.1,250,1445.8,303,1412.7,,1612.4,2024-08,,150,0.20,1582.7
Kyle Edmund,184,29.8,1574.1,,154,1555.8,154,1568.3,182,1501.4,,1944.0,2019-03,,357,-0.66,1435.8
Pierre Hugues Herbert,185,33.6,1574.0,,159,1549.7,185,1524.2,141,1539.6,,1845.0,2019-02,,148,0.22,1530.7
Marco Trungelliti,186,34.7,1573.1,,205,1497.5,148,1577.3,259,1439.8,,1693.8,2022-08,,143,0.26,1536.7
Albert Ramos,187,36.8,1572.3,,176,1532.5,172,1549.5,290,1418.9,,1872.7,2017-04,,165,0.13,1529.1
Mark Lajal,188,21.5,1570.5,,170,1538.3,264,1433.2,93,1595.2,,1675.5,2023-06,,229,-0.20,1579.4
Li Tu,189,28.4,1569.3,,177,1531.7,217,1480.5,132,1550.9,,1623.3,2022-10,,174,0.08,1579.4
Gustavo Heide,190,22.7,1566.7,,264,1450.9,168,1552.6,241,1452.8,,1653.7,2024-07,,172,0.10,1562.9
J J Wolf,191,25.7,1566.2,,175,1534.6,183,1528.3,163,1517.5,,1845.0,2023-02,,261,-0.31,1488.8
Alibek Kachmazov,192,22.2,1565.4,,164,1545.0,257,1440.8,143,1532.7,,1598.4,2024-10,,194,-0.01,1579.6
Ricardas Berankis,193,34.3,1565.4,,190,1513.0,164,1556.9,161,1518.1,,1809.0,2010-08,,314,-0.49,1528.4
Henri Squire,194,24.1,1564.2,,233,1476.9,161,1559.5,313,1408.2,,1653.9,2024-06,,177,0.09,1565.1
Yasutaka Uchiyama,195,32.2,1560.6,,179,1527.3,305,1400.3,203,1481.2,,1724.0,2019-10,,146,0.29,1557.9
Lukas Neumayer,196,22.2,1560.2,,379,1320.4,176,1539.0,248,1446.9,,1572.7,2024-11,,226,-0.14,1595.4
Calvin Hemery,197,29.7,1559.2,,200,1505.4,182,1528.7,236,1455.8,,1643.3,2015-06,,201,-0.02,1586.0
Jurij Rodionov,198,25.5,1558.5,,165,1541.8,222,1476.0,195,1495.0,,1692.0,2018-07,,175,0.12,1565.5
Joris De Loore,199,31.3,1557.9,,171,1537.5,211,1489.9,208,1478.8,,1650.1,2016-10,,328,-0.50,1540.2
Jan Choinski,200,28.4,1557.0,,239,1470.8,175,1540.1,375,1373.5,,1616.1,2023-08,,173,0.15,1576.4
Zachary Svajda,201,21.9,1556.5,,184,1519.3,237,1459.0,156,1521.5,,1744.8,2023-10,,166,0.19,1540.9
Hugo Grenier,202,28.6,1556.3,,181,1523.6,258,1440.1,170,1511.8,,1731.3,2022-09,,155,0.26,1537.3
Matteo Gigante,203,22.8,1555.9,,195,1507.8,187,1516.3,191,1497.7,,1635.7,2024-05,,141,0.36,1540.3
Stefano Napolitano,204,29.4,1554.0,,197,1507.4,190,1515.2,166,1515.1,,1636.6,2024-05,,167,0.20,1505.2
Thiago Agustin Tirante,205,23.6,1551.7,,212,1492.8,186,1523.2,197,1491.2,,1663.6,2021-09,,117,0.56,1565.9
Liam Broady,206,30.6,1551.2,,182,1522.7,245,1449.5,199,1486.1,,1741.6,2022-03,,546,-0.97,1407.3
Titouan Droguet,207,23.4,1550.4,,222,1483.4,158,1564.6,168,1513.5,,1670.2,2024-09,,182,0.13,1526.9
Billy Harris,208,29.7,1549.4,,217,1488.1,297,1405.9,115,1566.5,,1675.6,2024-06,,125,0.51,1527.7
