Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Reilly Opelka,50,27.4,1805.3,,45,1773.2,45,1742.2,68,1640.8,,1936.4,2022-04,,114,-0.82,1819.1
Nuno Borges,51,27.9,1804.6,,52,1763.8,40,1748.2,100,1584.5,,1832.3,2025-01,,38,0.29,1763.4
Pablo Carreno Busta,52,33.5,1801.3,,49,1765.8,29,1787.3,78,1618.9,,2001.9,2021-08,,112,-0.77,1766.6
Learner Tien,53,19.1,1801.1,,53,1759.9,223,1477.5,91,1600.6,,1824.7,2025-02,,83,-0.45,1761.3
Jacob Fearnley,54,23.5,1799.5,,54,1759.6,195,1509.7,39,1692.4,,1900.4,2024-10,,81,-0.41,1713.3
Andy Murray,55,37.0,1796.8,,56,1747.4,44,1742.8,19,1759.7,,2347.3,2017-01,,,,
Lorenzo Sonego,56,29.7,1792.2,,55,1753.3,57,1716.8,55,1664.5,,1887.9,2021-05,,35,0.47,1802.7
Marton Fucsovics,57,33.0,1789.3,,60,1733.5,47,1739.5,29,1731.1,,1924.6,2021-03,,88,-0.43,1729.8
Yibing Wu,58,24.9,1785.4,,47,1771.0,110,1635.7,102,1578.2,,1874.7,2023-03,,412,-1.96,
Roberto Bautista Agut,59,36.8,1783.3,,65,1725.3,52,1733.0,27,1733.4,,2014.6,2016-02,,53,0.11,
Brandon Nakashima,60,23.5,1781.1,,61,1733.1,58,1716.1,48,1682.9,,1897.5,2021-11,,42,0.36,1616.8
Sebastian Baez,61,24.1,1780.4,,111,1630.2,24,1815.2,119,1559.2,,1934.5,2022-07,,31,0.68,1805.7
Roman Safiullin,62,27.5,1777.9,,63,1728.4,65,1709.4,46,1684.1,,1894.2,2024-01,,72,-0.15,
Fabian Marozsan,63,25.3,1776.2,,58,1740.5,73,1686.1,98,1586.9,,1854.4,2024-03,,55,0.14,1740.3
Christopher Oconnell,64,30.7,1775.1,,62,1730.7,83,1670.6,59,1657.2,,1820.5,2024-09,,75,-0.16,1683.0
Cameron Norrie,65,29.4,1772.3,,59,1738.8,37,1765.8,44,1686.4,,2018.1,2022-08,,74,-0.13,1687.6
Alexandre Muller,66,28.0,1763.0,,74,1690.9,54,1728.1,111,1566.6,,1774.7,2025-02,,41,0.48,1816.8
Lucas Pouille,67,30.9,1760.7,,66,1721.6,84,1667.5,45,1685.1,,1977.4,2017-06,,96,-0.36,1704.6
David Goffin,68,34.1,1760.5,,70,1713.5,60,1714.3,36,1709.1,,2038.8,2017-05,,63,0.08,
Tomas Martin Etcheverry,69,25.5,1760.3,,71,1712.2,51,1733.1,138,1540.1,,1845.3,2023-05,,43,0.47,1647.8
Benjamin Bonzi,70,28.6,1758.4,,64,1726.4,117,1610.2,60,1655.4,,1816.2,2022-06,,62,0.12,1623.8
Gabriel Diallo,71,23.3,1757.6,,69,1715.8,121,1607.2,115,1561.3,,1800.8,2024-10,,89,-0.23,1687.8
Kei Nishikori,72,35.1,1754.5,,68,1716.9,105,1640.8,84,1610.1,,2210.8,2016-08,,73,-0.01,1669.2
Zhizhen Zhang,73,28.3,1752.5,,83,1676.5,53,1732.6,76,1625.8,,1828.8,2024-09,,49,0.40,1663.2
Quentin Halys,74,28.3,1750.5,,73,1698.3,79,1676.7,40,1692.4,,1796.2,2023-04,,77,-0.04,1619.5
Aleksandar Vukic,75,28.8,1749.9,,72,1703.3,114,1619.2,56,1661.7,,1770.1,2025-01,,66,0.13,1656.4
Nicolas Jarry,76,29.3,1749.2,,76,1690.2,48,1737.2,70,1636.0,,1892.7,2023-10,,45,0.52,1602.0
Jaume Munar,77,27.7,1747.3,,90,1664.6,66,1708.3,135,1542.6,,1807.5,2022-08,,57,0.30,1787.4
Emil Ruusuvuori,78,25.8,1741.2,,67,1719.0,102,1642.5,67,1642.2,,1880.8,2023-06,,228,-1.07,
Alexander Bublik,79,27.6,1740.3,,75,1690.5,87,1665.2,34,1720.4,,1880.3,2024-03,,51,0.44,
Laslo Djere,80,29.6,1738.9,,86,1667.9,55,1726.7,109,1569.8,,1836.0,2023-09,,103,-0.25,1743.1
Roberto Carballes Baena,81,31.9,1737.1,,84,1672.1,61,1713.8,114,1562.9,,1775.5,2024-10,,50,0.48,1615.1
Mattia Bellucci,82,23.6,1731.1,,77,1686.8,150,1565.0,65,1645.9,,1802.0,2024-10,,70,0.16,1713.4
Botic Van De Zandschulp,83,29.3,1728.4,,80,1683.8,74,1682.3,87,1603.6,,1928.6,2022-09,,80,0.04,
Kamil Majchrzak,84,29.0,1726.1,,82,1679.7,68,1707.5,62,1649.8,,1795.3,2024-06,,118,-0.34,1577.4
Marin Cilic,85,36.3,1721.7,,89,1665.7,80,1674.0,42,1690.0,,2094.7,2010-02,,187,-0.79,
Stan Wawrinka,86,39.8,1719.3,,78,1686.0,82,1672.8,85,1609.8,,2144.5,2016-01,,163,-0.64,
Pedro Martinez,87,27.8,1719.2,,104,1645.1,59,1715.9,221,1476.2,,1821.9,2022-04,,36,0.88,1717.3
Alejandro Tabilo,88,27.7,1718.3,,93,1659.3,72,1687.2,57,1661.1,,1881.5,2024-07,,28,1.15,
Camilo Ugo Carabelli,89,25.6,1710.7,,168,1549.4,67,1707.8,158,1524.9,,1722.3,2025-02,,69,0.25,1724.5
Kyrian Jacquet,90,23.7,1708.4,,79,1684.4,127,1602.7,149,1529.1,,1735.2,2025-02,,152,-0.52,1762.3
Fabio Fognini,91,37.4,1706.8,,125,1615.0,63,1710.4,64,1648.3,,2008.0,2014-04,,93,-0.02,
Arthur Cazaux,92,22.4,1706.0,,85,1669.5,164,1546.4,116,1561.2,,1801.3,2024-02,,101,-0.09,1606.9
Mackenzie Mcdonald,93,29.8,1705.8,,81,1682.2,154,1556.1,82,1612.9,,1832.3,2023-03,,117,-0.23,1633.1
Corentin Moutet,94,25.8,1702.8,,107,1641.0,76,1679.8,92,1595.3,,1819.9,2023-01,,65,0.37,1613.9
Michael Mmoh,95,27.0,1702.4,,100,1651.2,124,1604.4,112,1565.9,,1749.2,2017-02,,277,-1.07,1747.1
Bu Yunchaokete,96,23.0,1701.9,,94,1658.7,170,1539.4,146,1532.4,,1821.9,2024-09,,68,0.34,1584.9
Soon Woo Kwon,97,27.1,1701.2,,87,1666.5,126,1602.7,106,1573.9,,1822.0,2023-01,,370,-1.34,
Borna Gojo,98,26.9,1701.0,,88,1665.8,111,1631.7,187,1498.0,,1790.3,2023-10,,418,-1.45,
Dominik Koepfer,99,30.7,1700.9,,96,1656.8,70,1696.0,104,1576.4,,1812.8,2024-03,,115,-0.15,1553.9
Lloyd Harris,100,27.9,1700.6,,101,1650.5,137,1586.9,53,1670.2,,1890.0,2021-10,,141,-0.34,
Max Purcell,101,26.3,1700.5,,108,1638.1,174,1535.9,69,1640.6,,1783.1,2023-08,,126,-0.22,
Sebastian Ofner,102,28.2,1699.4,,102,1648.0,86,1665.5,81,1614.9,,1814.3,2024-01,,116,-0.13,
Thiago Seyboth Wild,103,24.9,1698.6,,97,1655.7,85,1666.5,103,1577.9,,1782.1,2024-05,,86,0.18,
Mariano Navone,104,23.9,1696.3,,195,1524.8,56,1726.6,213,1481.7,,1860.2,2024-04,,64,0.49,1687.6
Aslan Karatsev,105,31.4,1694.1,,109,1638.0,75,1680.8,144,1533.9,,1958.7,2021-05,,210,-0.69,1577.3
Tristan Boyer,106,23.8,1694.0,,115,1628.6,91,1660.5,155,1526.8,,1729.1,2025-01,,113,-0.06,1641.6
Alexander Blockx,107,19.8,1692.4,,99,1654.9,161,1549.1,130,1546.2,,1754.0,2025-01,,153,-0.36,1636.0
Dusan Lajovic,108,34.6,1692.4,,131,1611.0,69,1696.2,215,1479.8,,1845.7,2018-10,,100,0.08,
Leandro Riedi,109,22.5,1689.4,,98,1655.0,130,1597.3,79,1617.0,,1809.6,2023-01,,293,-0.99,
Aleksandar Kovacevic,110,26.4,1687.2,,95,1657.6,218,1481.9,153,1527.8,,1754.2,2024-04,,85,0.26,1775.0
Arthur Rinderknech,111,29.5,1686.1,,105,1644.5,90,1661.8,132,1545.3,,1861.6,2022-10,,61,0.60,
Colton Smith,112,21.9,1685.2,,92,1660.8,248,1452.6,136,1542.6,,1685.2,2025-01,,261,-0.85,1732.4
Francisco Comesana,113,24.3,1679.2,,143,1585.5,98,1647.7,99,1586.2,,1713.2,2024-09,,67,0.52,1652.5
Rinky Hijikata,114,23.9,1676.0,,106,1641.2,291,1409.4,110,1567.7,,1729.2,2025-01,,82,0.33,1546.1
Raphael Collignon,115,23.0,1675.2,,121,1620.2,108,1639.6,137,1542.3,,1740.4,2024-11,,98,0.16,1611.5
Andrea Vavassori,116,29.7,1672.5,,113,1629.6,104,1641.7,156,1526.7,,1710.0,2023-04,,232,-0.69,1694.7
Brandon Holt,117,26.8,1670.5,,110,1634.4,225,1475.1,151,1528.4,,1689.7,2025-02,,144,-0.21,1738.5
Facundo Bagnis,118,34.4,1668.8,,177,1539.0,92,1660.5,285,1422.8,,1719.0,2021-07,,292,-0.91,
Diego Schwartzman,119,32.4,1666.9,,103,1645.5,94,1655.6,120,1558.7,,1973.1,2020-11,,344,-1.06,
Daniel Altmaier,120,26.4,1665.6,,122,1620.2,112,1629.2,150,1528.6,,1779.4,2021-08,,76,0.46,1661.0
Hugo Dellien,121,31.6,1664.8,,206,1507.9,96,1653.0,190,1497.4,,1768.5,2023-03,,102,0.17,1706.2
Cristian Garin,122,28.7,1664.5,,124,1615.7,107,1640.1,75,1628.5,,1888.2,2021-07,,147,-0.19,1647.5
Borna Coric,123,28.2,1664.1,,116,1628.3,88,1662.6,94,1592.2,,1999.2,2019-01,,143,-0.15,
Francesco Passaro,124,24.0,1664.1,,169,1549.1,95,1655.0,191,1497.1,,1760.8,2022-08,,91,0.31,1682.4
Christopher Eubanks,125,28.7,1662.5,,114,1628.9,241,1461.5,71,1634.2,,1847.8,2023-07,,104,0.18,1605.9
Adrian Mannarino,126,36.5,1662.3,,112,1629.8,188,1517.5,72,1630.9,,1884.7,2018-01,,127,-0.01,
Valentin Vacherot,127,26.2,1661.5,,134,1605.0,109,1637.4,176,1508.2,,1719.2,2024-05,,258,-0.71,1600.9
Thiago Monteiro,128,30.7,1661.4,,144,1583.4,89,1662.5,152,1528.0,,1734.0,2024-05,,108,0.17,1583.1
Luca Nardi,129,21.5,1661.2,,120,1620.6,129,1599.2,219,1477.7,,1716.6,2024-04,,79,0.49,1659.2
Alexander Shevchenko,130,24.2,1660.9,,119,1624.4,116,1611.2,192,1496.1,,1795.8,2024-02,,95,0.31,1582.9
Filip Krajinovic,131,32.4,1660.4,,117,1625.7,103,1641.7,89,1603.3,,1939.3,2020-09,,706,-1.68,
Nicolas Moreno De Alboran,132,27.3,1659.4,,118,1625.2,123,1606.5,164,1520.3,,1677.7,2024-11,,120,0.10,
Dominic Thiem,133,31.1,1658.2,,91,1661.4,120,1609.2,141,1539.2,,2123.6,2016-06,,632,-1.56,
Nikoloz Basilashvili,134,32.9,1657.7,,123,1619.2,113,1621.4,88,1603.4,,1877.8,2018-10,,150,-0.11,1678.0
Yannick Hanfmann,135,33.2,1657.3,,136,1600.2,101,1643.3,129,1546.9,,1829.7,2023-06,,109,0.21,1587.3
Vit Kopriva,136,27.6,1654.9,,133,1605.5,119,1609.2,97,1588.2,,1671.6,2022-06,,121,0.12,1657.8
Facundo Diaz Acosta,137,24.1,1654.5,,171,1546.0,81,1673.5,227,1471.8,,1799.9,2024-02,,130,0.05,1588.5
Yosuke Watanuki,138,26.8,1654.4,,129,1612.5,141,1579.9,93,1594.2,,1779.8,2023-04,,347,-0.92,1551.6
Luciano Darderi,139,23.0,1653.6,,246,1463.2,71,1687.7,177,1508.0,,1841.5,2024-06,,59,0.86,
Lukas Klein,140,26.9,1649.4,,126,1614.1,132,1596.7,108,1570.8,,1770.5,2024-03,,148,-0.06,1597.9
Jesper De Jong,141,24.6,1644.7,,151,1571.5,97,1648.9,168,1517.7,,1707.9,2024-10,,105,0.29,1525.4
Ethan Quinn,142,20.9,1643.9,,130,1612.2,311,1394.9,125,1548.7,,1654.0,2025-02,,142,0,1682.4
James Duckworth,143,33.0,1643.1,,140,1596.2,206,1495.8,90,1603.3,,1771.4,2021-11,,94,0.42,1505.4
Adam Walton,144,25.8,1641.8,,132,1610.6,319,1387.4,148,1529.2,,1705.6,2024-05,,97,0.40,1679.6
Pavel Kotov,145,26.2,1636.9,,153,1565.0,106,1640.3,142,1536.4,,1781.4,2024-05,,107,0.30,
Daniel Evans,146,34.7,1636.7,,127,1612.7,142,1579.8,86,1606.6,,1887.5,2021-04,,178,-0.20,
Hugo Gaston,147,24.3,1636.2,,157,1559.4,93,1655.8,118,1559.4,,1783.8,2021-11,,92,0.47,
Marc Andrea Huesler,148,28.5,1633.3,,141,1590.8,144,1578.7,122,1556.2,,1805.9,2023-02,,172,-0.15,1588.9
Dalibor Svrcina,149,22.3,1632.4,,128,1612.6,189,1516.4,210,1482.0,,1632.4,2025-02,,161,-0.08,1719.9
Richard Gasquet,150,38.6,1630.8,,139,1597.8,138,1586.7,96,1589.1,,2052.2,2013-04,,146,0.03,1515.2
Otto Virtanen,151,23.6,1630.2,,138,1598.6,215,1483.5,107,1571.9,,1752.3,2024-03,,111,0.31,
Giulio Zeppieri,152,23.1,1629.6,,147,1579.2,133,1596.1,172,1511.1,,1699.0,2022-07,,361,-0.86,1548.2
Alex Molcan,153,26.7,1626.1,,135,1602.1,125,1603.1,124,1554.9,,1848.6,2022-07,,531,-1.24,
Arthur Bouquier,154,24.1,1623.3,,137,1598.8,275,1421.6,171,1511.6,,1668.3,2025-02,,223,-0.37,1725.2
Jaime Faria,155,21.5,1623.3,,174,1543.7,122,1607.2,217,1478.1,,1694.0,2024-05,,87,0.58,1596.9
Mark Lajal,156,21.7,1621.8,,142,1589.6,243,1458.9,77,1620.9,,1675.5,2023-06,,203,-0.26,1655.9
Martin Landaluce,157,19.1,1621.6,,146,1580.4,168,1541.0,173,1510.8,,1728.9,2024-11,,137,0.14,1489.4
Juan Manuel Cerundolo,158,23.2,1614.6,,217,1489.4,118,1609.8,244,1451.1,,1783.6,2023-01,,123,0.25,1592.1
Constant Lestienne,159,32.7,1608.4,,148,1577.2,251,1451.0,207,1484.1,,1775.8,2023-01,,169,-0.06,1590.5
Damir Dzumhur,160,32.7,1608.1,,188,1531.0,115,1616.8,105,1575.2,,1888.0,2018-02,,90,0.58,1539.9
Gregoire Barrere,161,31.0,1607.5,,166,1551.3,139,1586.6,117,1560.5,,1795.6,2023-02,,151,0.06,1517.7
Taro Daniel,162,32.0,1606.6,,145,1580.6,160,1549.8,198,1490.3,,1746.6,2023-04,,119,0.31,
Duje Ajdukovic,163,24.0,1604.6,,160,1555.4,136,1587.1,243,1451.4,,1662.8,2024-08,,165,-0.01,1578.4
Jerome Kym,164,21.9,1604.3,,175,1543.0,134,1594.2,181,1502.2,,1712.5,2024-10,,129,0.24,
Liam Draxl,165,23.2,1600.9,,152,1569.7,256,1443.9,183,1500.5,,1630.1,2025-02,,176,-0.06,1647.5
James Trotter,166,25.5,1599.0,,150,1571.6,330,1376.2,226,1472.3,,1639.2,2024-11,,180,-0.08,1578.2
Billy Harris,167,30.0,1598.6,,161,1553.7,267,1430.5,95,1591.1,,1675.6,2024-06,,110,0.42,1626.0
Mikhail Kukushkin,168,37.1,1597.5,,158,1557.6,166,1542.2,101,1581.8,,1849.8,2010-10,,139,0.19,1500.6
Tomas Barrios Vera,169,27.1,1597.4,,231,1479.3,131,1597.1,140,1539.5,,1694.9,2023-07,,145,0.15,1608.0
Murphy Cassone,170,22.5,1597.2,,154,1562.9,293,1408.6,185,1498.6,,1624.3,2025-02,,248,-0.38,1615.8
Dominic Stricker,171,22.4,1595.6,,155,1562.7,171,1539.1,134,1544.8,,1792.2,2021-06,,289,-0.52,
Sumit Nagal,172,27.4,1594.5,,184,1533.8,135,1593.2,242,1452.3,,1719.0,2024-06,,131,0.27,1532.0
Nicolai Budkov Kjaer,173,18.4,1593.9,,149,1576.3,194,1509.8,126,1547.0,,1593.9,2025-02,,298,-0.54,1611.9
Daniel Elahi Galan,174,28.6,1589.2,,191,1528.5,147,1572.8,121,1557.4,,1746.4,2022-09,,125,0.33,1537.5
Pierre Hugues Herbert,175,33.9,1588.8,,156,1560.4,178,1531.6,127,1547.0,,1845.0,2019-02,,164,0.06,1601.6
Alejandro Moro Canas,176,24.1,1588.0,,162,1553.4,184,1520.7,157,1525.1,,1643.1,2024-07,,149,0.17,1646.5
Alexander Ritschard,177,30.8,1587.2,,227,1483.9,100,1645.0,189,1497.8,,1684.8,2024-07,,122,0.37,1500.1
Ugo Blanchet,178,26.1,1585.9,,163,1552.7,158,1550.4,214,1481.2,,1621.0,2023-10,,158,0.12,1675.8
Alexis Galarneau,179,25.9,1585.7,,167,1549.6,226,1473.4,188,1498.0,,1603.7,2024-04,,162,0.10,1623.7
Maximilian Marterer,180,29.6,1585.6,,190,1528.6,145,1578.4,128,1547.0,,1804.9,2018-06,,199,-0.10,
Dino Prizmic,181,19.4,1584.5,,164,1552.0,180,1530.6,203,1487.7,,1697.4,2024-02,,394,-0.78,
Radu Albot,182,35.2,1584.1,,179,1537.9,157,1553.9,123,1555.9,,1808.5,2019-05,,179,0.02,
Harold Mayot,183,23.0,1583.8,,173,1543.9,176,1534.7,113,1565.3,,1696.2,2024-06,,132,0.33,1495.6
Filip Misolic,184,23.5,1583.1,,182,1537.4,173,1536.7,245,1451.0,,1695.0,2022-10,,244,-0.28,1636.4
Jozef Kovalik,185,32.2,1582.0,,225,1485.2,140,1586.0,311,1409.4,,1707.0,2018-07,,124,0.40,
Marat Sharipov,186,22.3,1579.2,,172,1545.5,303,1399.6,201,1489.6,,1600.1,2025-02,,271,-0.38,1646.4
Ricardas Berankis,187,34.5,1577.6,,193,1526.7,151,1563.0,159,1524.2,,1809.0,2010-08,,300,-0.47,1593.2
Roman Andres Burruchaga,188,23.0,1575.3,,235,1475.3,149,1565.3,165,1520.2,,1661.1,2024-02,,134,0.34,1564.0
Seong Chan Hong,189,27.2,1574.6,,170,1546.1,255,1445.8,305,1412.7,,1612.4,2024-08,,213,-0.12,
Federico Coria,190,32.9,1574.5,,247,1462.8,152,1562.8,354,1388.7,,1741.7,2021-07,,136,0.33,1501.4
Kyle Edmund,191,29.8,1574.1,,159,1555.8,148,1568.3,182,1501.4,,1944.0,2019-03,,479,-0.92,
J J Wolf,192,26.1,1573.5,,176,1543.0,177,1531.9,163,1521.2,,1845.0,2023-02,,241,-0.23,1562.9
Eliot Spizzirri,193,23.1,1573.5,,178,1538.6,309,1396.8,196,1492.8,,1673.6,2025-01,,189,0.02,1522.2
Luca Van Assche,194,20.7,1571.8,,180,1537.6,153,1559.9,184,1499.2,,1779.9,2023-04,,154,0.23,
Titouan Droguet,195,23.6,1571.8,,199,1515.2,146,1575.2,160,1524.2,,1670.2,2024-09,,191,0.02,1589.3
Felipe Meligeni Alves,196,26.9,1571.1,,226,1484.2,155,1555.3,131,1545.4,,1694.8,2023-10,,194,0.01,
Benjamin Hassan,197,30.0,1570.7,,187,1531.5,169,1539.8,220,1476.5,,1680.1,2023-10,,204,-0.03,1495.7
Hugo Grenier,198,28.9,1569.4,,186,1531.7,253,1446.6,166,1518.4,,1731.3,2022-09,,197,0.01,1572.3
Zachary Svajda,199,22.2,1568.8,,185,1532.5,237,1465.2,154,1527.6,,1744.8,2023-10,,185,0.07,1567.8
Hady Habib,200,26.4,1563.1,,165,1551.7,238,1463.1,147,1531.5,,1602.5,2025-01,,168,0.17,1567.9
Tristan Schoolkate,201,23.9,1562.5,,189,1528.9,352,1355.1,186,1498.1,,1603.0,2025-02,,133,0.41,1611.9
Albert Ramos,202,36.9,1561.1,,192,1526.9,172,1538.2,302,1413.3,,1872.7,2017-04,,206,-0.02,
Jurij Rodionov,203,25.7,1560.3,,183,1535.6,216,1482.9,193,1495.9,,1692.0,2018-07,,219,-0.08,1539.2
Valentin Royer,204,23.6,1560.3,,212,1501.0,167,1541.9,236,1461.6,,1596.2,2024-05,,183,0.11,1560.1
Chun Hsin Tseng,205,23.5,1559.1,,238,1472.8,143,1579.1,289,1420.6,,1701.7,2022-04,,99,0.73,1593.7
Joris De Loore,206,31.3,1557.9,,181,1537.5,213,1489.9,216,1478.8,,1650.1,2016-10,,315,-0.42,
Henrique Rocha,207,20.8,1557.7,,194,1526.7,191,1514.9,224,1473.2,,1628.8,2024-09,,159,0.26,1579.0
Timofey Skatov,208,24.0,1556.9,,218,1488.4,162,1548.6,208,1483.6,,1662.1,2024-09,,182,0.13,1435.2
Stefano Napolitano,209,29.4,1554.0,,207,1507.4,190,1515.2,170,1515.1,,1636.6,2024-05,,252,-0.19,
Calvin Hemery,210,30.0,1553.7,,214,1494.1,175,1535.1,241,1453.1,,1643.3,2015-06,,171,0.21,1538.7
Elias Ymer,211,28.8,1552.6,,211,1503.4,179,1530.8,167,1517.8,,1729.4,2015-06,,257,-0.20,1627.3
Liam Broady,212,30.6,1551.2,,196,1522.7,252,1449.5,205,1486.1,,1741.6,2022-03,,702,-1.20,
