Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Kei Nishikori,67,35.0,1768.8,,63,1732.2,100,1648.0,77,1617.3,,2210.8,2016-08,,71,-0.06,1729.8
Aleksandar Vukic,68,28.8,1765.9,,65,1720.0,108,1627.2,54,1669.7,,1770.1,2025-01,,66,0.03,1701.5
David Goffin,69,34.1,1764.6,,67,1718.2,57,1716.4,35,1711.1,,2038.8,2017-05,,56,0.21,
Cameron Norrie,70,29.3,1763.2,,64,1729.3,35,1761.2,48,1681.9,,2018.1,2022-08,,63,0.11,
Gabriel Diallo,71,23.3,1757.6,,68,1715.8,119,1607.2,118,1561.3,,1800.8,2024-10,,85,-0.18,1687.8
Christopher Oconnell,72,30.6,1757.3,,70,1711.2,90,1661.7,61,1648.3,,1820.5,2024-09,,79,-0.09,
Kamil Majchrzak,73,29.0,1756.3,,69,1715.1,53,1722.6,59,1664.9,,1795.3,2024-06,,116,-0.46,1669.6
Quentin Halys,74,28.2,1754.9,,72,1703.1,80,1678.9,39,1694.5,,1796.2,2023-04,,74,0,
Alexander Bublik,75,27.6,1752.8,,73,1702.1,85,1671.4,30,1726.6,,1880.3,2024-03,,49,0.43,
Alejandro Tabilo,76,27.6,1749.6,,87,1674.9,54,1719.6,51,1676.8,,1881.5,2024-07,,27,1.03,
Alexandre Muller,77,27.9,1749.1,,81,1683.9,65,1706.3,120,1559.7,,1759.1,2024-12,,58,0.28,1796.7
Zhizhen Zhang,78,28.2,1744.8,,94,1663.5,52,1728.8,74,1622.0,,1828.8,2024-09,,50,0.44,
Lucas Pouille,79,30.9,1736.3,,77,1693.9,96,1655.3,52,1672.9,,1977.4,2017-06,,102,-0.26,
Hamad Medjedovic,80,21.5,1732.0,,82,1682.6,69,1699.6,86,1609.7,,1820.9,2024-05,,95,-0.17,1664.1
Botic Van De Zandschulp,81,29.3,1731.0,,80,1685.8,76,1683.7,91,1604.9,,1928.6,2022-09,,84,-0.04,
Tristan Boyer,82,23.7,1729.1,,93,1663.8,81,1678.1,134,1544.3,,1729.1,2025-01,,115,-0.34,1716.2
Stan Wawrinka,83,39.8,1727.0,,76,1695.8,83,1676.7,80,1613.7,,2144.5,2016-01,,155,-0.62,
Alexander Blockx,84,19.8,1725.5,,78,1688.6,152,1565.7,117,1562.8,,1754.0,2025-01,,151,-0.59,1682.8
Dominik Koepfer,85,30.7,1723.3,,83,1680.5,63,1707.3,98,1587.6,,1812.8,2024-03,,113,-0.28,1563.8
Marin Cilic,86,36.1,1722.9,,90,1667.0,84,1674.6,41,1690.6,,2094.7,2010-02,,188,-0.78,
Sebastian Baez,87,24.0,1722.7,,131,1601.4,28,1773.1,149,1530.3,,1934.5,2022-07,,31,1.03,
Arthur Cazaux,88,22.4,1721.9,,79,1686.4,160,1554.4,111,1569.2,,1801.3,2024-02,,101,-0.14,1642.0
Jaume Munar,89,27.6,1719.7,,119,1617.1,70,1696.8,151,1528.8,,1807.5,2022-08,,64,0.33,1694.6
Aslan Karatsev,90,31.3,1719.6,,89,1667.5,72,1693.6,131,1546.6,,1958.7,2021-05,,225,-0.92,1657.7
Lloyd Harris,91,27.3,1715.5,,92,1665.2,132,1594.4,49,1677.7,,1890.0,2021-10,,144,-0.46,
Borna Gojo,92,26.8,1711.4,,85,1677.8,105,1636.9,184,1503.2,,1790.3,2023-10,,411,-1.50,
Corentin Moutet,93,25.7,1710.5,,106,1644.9,74,1688.0,93,1599.1,,1819.9,2023-01,,65,0.36,
Bu Yunchaokete,94,23.0,1710.2,,88,1668.3,168,1545.2,142,1536.6,,1821.9,2024-09,,68,0.32,
Fabio Fognini,95,37.4,1706.8,,120,1615.0,61,1710.4,62,1648.3,,2008.0,2014-04,,90,0.05,
Aleksandar Kovacevic,96,26.4,1704.2,,86,1676.3,214,1490.4,144,1536.3,,1754.2,2024-04,,75,0.25,1829.8
Soon Woo Kwon,97,27.1,1701.2,,91,1666.5,125,1602.7,105,1573.9,,1822.0,2023-01,,363,-1.32,
Mackenzie Mcdonald,98,29.7,1700.9,,84,1678.0,161,1553.6,85,1610.4,,1832.3,2023-03,,125,-0.24,1597.3
Max Purcell,99,26.3,1700.5,,108,1638.1,177,1535.9,65,1640.6,,1783.1,2023-08,,118,-0.18,
Laslo Djere,100,29.6,1700.3,,100,1648.6,73,1689.9,126,1550.5,,1836.0,2023-09,,114,-0.13,1525.5
Sebastian Ofner,101,28.2,1699.4,,101,1648.0,87,1665.5,79,1614.9,,1814.3,2024-01,,121,-0.18,
Thiago Seyboth Wild,102,24.8,1695.7,,98,1654.3,95,1657.4,104,1576.4,,1782.1,2024-05,,76,0.29,
Dusan Lajovic,103,34.5,1694.9,,122,1612.2,68,1701.1,212,1481.0,,1845.7,2018-10,,80,0.25,
Arthur Rinderknech,104,29.5,1694.5,,99,1653.4,86,1666.0,127,1549.5,,1861.6,2022-10,,60,0.55,
Pedro Martinez,105,27.7,1691.8,,126,1605.8,67,1703.8,233,1462.5,,1821.9,2022-04,,44,0.87,
Leandro Riedi,106,22.5,1689.4,,97,1655.0,128,1597.3,78,1617.0,,1809.6,2023-01,,236,-0.80,
Colton Smith,107,21.9,1685.2,,96,1660.8,248,1452.6,137,1542.6,,1685.2,2025-01,,259,-0.88,1732.4
Facundo Diaz Acosta,108,24.0,1684.4,,158,1560.9,62,1708.4,204,1486.8,,1799.9,2024-02,,70,0.43,1668.7
Valentin Vacherot,109,26.1,1684.0,,116,1623.5,99,1648.6,163,1519.5,,1719.2,2024-05,,203,-0.62,1623.0
Martin Landaluce,110,19.0,1681.0,,107,1644.0,149,1570.7,140,1540.5,,1728.9,2024-11,,134,-0.20,1588.5
Rinky Hijikata,111,23.9,1680.9,,104,1647.0,287,1411.9,108,1570.2,,1729.2,2025-01,,73,0.42,1520.1
Cristian Garin,112,28.6,1677.6,,117,1622.2,97,1653.8,69,1635.1,,1888.2,2021-07,,132,-0.16,1706.2
Thiago Monteiro,113,30.6,1676.3,,135,1590.9,82,1677.7,146,1535.4,,1734.0,2024-05,,99,0.13,1635.3
Yosuke Watanuki,114,26.7,1675.9,,111,1637.7,137,1590.6,90,1605.0,,1779.8,2023-04,,340,-1.09,1604.6
Nikoloz Basilashvili,115,32.9,1675.0,,110,1637.8,107,1630.0,84,1612.0,,1877.8,2018-10,,147,-0.25,1754.7
Alexander Shevchenko,116,24.1,1674.6,,103,1648.0,116,1610.0,185,1503.0,,1795.8,2024-02,,82,0.35,
Yannick Hanfmann,117,33.2,1672.1,,125,1607.6,94,1659.1,123,1554.3,,1829.7,2023-06,,94,0.22,1643.0
Diego Schwartzman,118,32.0,1671.8,,102,1648.0,92,1660.5,119,1561.1,,1973.1,2020-11,,382,-1.17,
Camilo Ugo Carabelli,119,25.6,1671.5,,184,1529.8,88,1665.0,180,1505.4,,1707.3,2024-03,,110,0.08,
Adrian Mannarino,120,36.5,1669.8,,109,1638.0,189,1521.2,70,1634.7,,1884.7,2018-01,,107,0.11,
Luciano Darderi,121,22.8,1669.3,,239,1471.1,64,1707.0,165,1515.8,,1841.5,2024-06,,46,0.97,
Facundo Bagnis,122,34.4,1668.8,,169,1539.0,93,1660.5,277,1422.8,,1719.0,2021-07,,156,-0.25,
Christopher Eubanks,123,28.7,1668.2,,112,1635.3,237,1464.4,67,1637.0,,1847.8,2023-07,,104,0.17,1609.6
Daniel Evans,124,34.6,1667.6,,105,1646.7,130,1595.2,73,1622.1,,1887.5,2021-04,,173,-0.33,
Borna Coric,125,28.2,1664.1,,113,1628.3,89,1662.6,94,1592.2,,1999.2,2019-01,,143,-0.13,
Mattia Bellucci,126,23.6,1664.0,,121,1614.1,181,1531.4,83,1612.3,,1802.0,2024-10,,92,0.31,
Filip Krajinovic,127,32.4,1660.4,,114,1625.7,104,1641.7,92,1603.3,,1939.3,2020-09,,702,-1.71,
Nicolas Moreno De Alboran,128,27.3,1659.4,,115,1625.2,120,1606.5,161,1520.3,,1677.7,2024-11,,111,0.14,
Mariano Navone,129,23.9,1658.3,,210,1505.8,66,1704.4,232,1462.7,,1860.2,2024-04,,48,0.99,
Dominic Thiem,130,31.1,1658.2,,95,1661.4,118,1609.2,141,1539.2,,2123.6,2016-06,,629,-1.58,
Luca Nardi,131,21.4,1657.7,,118,1618.1,127,1597.4,219,1476.0,,1716.6,2024-04,,77,0.53,1622.8
Hugo Gaston,132,24.2,1657.6,,152,1570.1,77,1683.5,109,1570.1,,1783.8,2021-11,,83,0.46,
James Duckworth,133,32.9,1655.1,,124,1608.1,206,1501.8,87,1609.3,,1771.4,2021-11,,86,0.44,1536.1
Michael Mmoh,134,27.0,1652.3,,133,1598.1,141,1579.4,139,1540.8,,1749.2,2017-02,,422,-1.15,
Jesper De Jong,135,24.6,1648.9,,146,1572.9,98,1651.0,162,1519.8,,1707.9,2024-10,,109,0.21,
Pavel Kotov,136,26.1,1647.9,,142,1575.7,102,1645.8,138,1541.9,,1781.4,2024-05,,103,0.28,
Eliot Spizzirri,137,23.0,1647.2,,123,1611.3,268,1433.6,150,1529.6,,1673.6,2025-01,,192,-0.34,1645.4
Francisco Comesana,138,24.2,1646.8,,153,1569.3,121,1605.8,110,1570.0,,1713.2,2024-09,,87,0.46,
Vit Kopriva,139,27.5,1642.5,,138,1584.2,124,1603.0,100,1582.0,,1671.6,2022-06,,128,0.08,1618.2
Lukas Klein,140,26.8,1642.1,,127,1603.6,136,1593.1,113,1567.2,,1770.5,2024-03,,154,-0.10,1524.3
Richard Gasquet,141,38.6,1634.3,,128,1602.6,139,1588.5,95,1590.8,,2052.2,2013-04,,130,0.08,
Marc Andrea Huesler,142,28.5,1633.3,,136,1590.8,143,1578.7,121,1556.2,,1805.9,2023-02,,171,-0.19,1588.9
Francesco Passaro,143,24.0,1633.3,,178,1533.7,112,1619.8,210,1481.7,,1760.8,2022-08,,91,0.45,1587.2
Daniel Altmaier,144,26.3,1630.6,,144,1574.0,114,1611.6,171,1511.1,,1779.4,2021-08,,93,0.44,
Giulio Zeppieri,145,23.1,1629.6,,139,1579.2,129,1596.1,172,1511.1,,1699.0,2022-07,,304,-0.74,1548.2
Andrea Vavassori,146,29.4,1629.0,,149,1572.0,111,1620.0,181,1504.9,,1710.0,2023-04,,317,-0.78,
Otto Virtanen,147,23.6,1628.5,,132,1600.3,218,1482.7,107,1571.1,,1752.3,2024-03,,97,0.42,
Alex Molcan,148,26.7,1626.1,,130,1602.1,123,1603.1,122,1554.9,,1848.6,2022-07,,527,-1.27,
Taro Daniel,149,31.9,1624.7,,129,1602.3,158,1558.8,191,1499.3,,1746.6,2023-04,,117,0.24,
Jaime Faria,150,21.4,1624.4,,165,1544.2,122,1604.2,215,1478.6,,1694.0,2024-05,,108,0.33,1567.9
Hugo Dellien,151,31.6,1624.1,,223,1487.5,117,1609.6,216,1477.0,,1768.5,2023-03,,119,0.24,1535.7
Gregoire Barrere,152,30.9,1621.9,,154,1568.9,134,1593.8,112,1567.6,,1795.6,2023-02,,148,0.03,1568.4
Mark Lajal,153,21.7,1621.8,,137,1589.6,243,1458.9,75,1620.9,,1675.5,2023-06,,206,-0.30,1655.9
Constant Lestienne,154,32.6,1620.7,,134,1593.3,245,1457.2,199,1490.2,,1775.8,2023-01,,169,-0.09,1646.3
Duje Ajdukovic,155,23.9,1620.7,,145,1573.9,131,1595.2,237,1459.5,,1662.8,2024-08,,158,-0.02,1624.8
Raphael Collignon,156,23.0,1616.2,,172,1537.9,115,1610.1,168,1512.8,,1740.4,2024-11,,124,0.23,
Damir Dzumhur,157,32.6,1613.9,,177,1533.9,110,1625.1,103,1578.1,,1888.0,2018-02,,89,0.57,1526.2
Mikhail Kukushkin,158,37.0,1613.0,,143,1574.3,163,1549.9,96,1589.6,,1849.8,2010-10,,112,0.34,1539.0
Brandon Holt,159,26.8,1612.2,,141,1576.0,254,1446.0,192,1499.2,,1625.9,2023-02,,179,-0.12,1688.5
Daniel Elahi Galan,160,28.6,1608.1,,171,1538.0,135,1593.3,114,1566.9,,1746.4,2022-09,,122,0.27,1607.3
Radu Albot,161,35.2,1606.0,,157,1561.9,154,1564.8,115,1566.9,,1808.5,2019-05,,157,0.03,
Kyrian Jacquet,162,23.6,1604.4,,147,1572.4,162,1550.7,217,1477.0,,1628.4,2024-11,,273,-0.52,
James Trotter,163,25.5,1601.7,,140,1576.4,328,1377.6,223,1473.7,,1639.2,2024-11,,182,-0.11,1571.0
Adam Walton,164,25.7,1601.1,,151,1571.1,339,1367.1,178,1508.8,,1705.6,2024-05,,88,0.62,1589.9
Sumit Nagal,165,27.4,1600.2,,174,1536.6,126,1601.7,239,1455.2,,1719.0,2024-06,,105,0.45,
Liam Draxl,166,23.1,1599.4,,150,1572.0,258,1443.2,190,1499.7,,1613.1,2025-01,,184,-0.10,1663.3
Jozef Kovalik,167,32.2,1597.7,,211,1503.7,133,1593.9,291,1417.3,,1707.0,2018-07,,127,0.27,
Harold Mayot,168,22.9,1595.9,,160,1555.4,171,1540.7,106,1571.3,,1696.2,2024-06,,138,0.20,
Jerome Kym,169,21.9,1595.9,,183,1530.1,138,1590.0,193,1498.0,,1712.5,2024-10,,136,0.22,
Ethan Quinn,170,20.8,1595.8,,148,1572.2,334,1370.8,156,1524.7,,1634.6,2025-01,,199,-0.16,1609.2
Dominic Stricker,171,22.4,1595.6,,156,1562.7,173,1539.1,133,1544.8,,1792.2,2021-06,,290,-0.53,
Tomas Barrios Vera,172,27.1,1589.5,,231,1480.4,140,1584.7,145,1535.6,,1694.9,2023-07,,137,0.23,1582.2
Federico Coria,173,32.8,1588.3,,241,1469.7,142,1579.0,339,1395.5,,1741.7,2021-07,,100,0.55,1518.3
Alexander Ritschard,174,30.8,1587.2,,225,1483.9,103,1645.0,194,1497.8,,1684.8,2024-07,,123,0.35,1500.1
Roman Andres Burruchaga,175,23.0,1586.5,,229,1480.9,146,1574.1,155,1525.8,,1661.1,2024-02,,131,0.29,1593.6
Elmer Moller,176,21.5,1586.4,,197,1519.6,148,1571.2,136,1543.2,,1724.9,2024-10,,152,0.15,1532.5
Maximilian Marterer,177,29.6,1585.6,,187,1528.6,144,1578.4,130,1547.0,,1804.9,2018-06,,201,-0.13,
Dino Prizmic,178,19.4,1584.5,,162,1552.0,183,1530.6,202,1487.7,,1697.4,2024-02,,367,-0.72,
Pablo Llamas Ruiz,179,21.6,1583.9,,203,1512.5,153,1564.9,187,1502.5,,1717.4,2023-09,,369,-0.72,
Matteo Gigante,180,23.0,1582.9,,176,1536.0,184,1529.8,173,1511.1,,1635.7,2024-05,,153,0.16,1598.4
Pierre Hugues Herbert,181,33.8,1582.3,,161,1555.0,185,1528.3,135,1543.8,,1845.0,2019-02,,180,0.01,1581.2
Luca Van Assche,182,20.6,1580.1,,163,1546.2,156,1564.1,183,1503.4,,1779.9,2023-04,,165,0.10,
Felipe Meligeni Alves,183,26.9,1578.1,,222,1487.7,155,1564.4,128,1548.9,,1694.8,2023-10,,150,0.20,
Ricardas Berankis,184,34.5,1577.6,,192,1526.7,157,1563.0,158,1524.2,,1809.0,2010-08,,285,-0.44,1593.2
Thiago Agustin Tirante,185,23.7,1575.3,,189,1528.2,179,1535.0,186,1503.0,,1663.6,2021-09,,126,0.38,
Seong Chan Hong,186,27.2,1574.6,,164,1546.1,255,1445.8,300,1412.7,,1612.4,2024-08,,187,-0.01,
Kyle Edmund,187,29.8,1574.1,,159,1555.8,151,1568.3,188,1501.4,,1944.0,2019-03,,465,-0.91,
Juan Manuel Cerundolo,188,23.1,1573.6,,242,1468.9,147,1572.5,270,1430.6,,1783.6,2023-01,,140,0.29,
J J Wolf,189,26.1,1573.5,,167,1543.0,180,1531.9,160,1521.2,,1845.0,2023-02,,244,-0.26,1562.9
Yasutaka Uchiyama,190,32.4,1573.4,,170,1538.6,296,1406.7,203,1487.6,,1724.0,2019-10,,146,0.26,1573.4
Tristan Schoolkate,191,23.9,1573.2,,166,1543.8,349,1360.5,182,1503.5,,1595.0,2024-06,,135,0.35,1692.7
Hady Habib,192,26.4,1573.0,,155,1566.0,232,1468.1,143,1536.5,,1602.5,2025-01,,167,0.14,1591.0
Titouan Droguet,193,23.6,1571.8,,200,1515.2,145,1575.2,159,1524.2,,1670.2,2024-09,,176,0.09,1589.3
Sho Shimabukuro,194,27.4,1569.5,,190,1528.2,208,1499.6,125,1553.4,,1692.6,2023-07,,193,0.01,
Zachary Svajda,195,22.1,1567.4,,181,1530.8,238,1464.4,154,1526.9,,1744.8,2023-10,,168,0.15,1555.9
Lukas Neumayer,196,22.3,1566.4,,298,1399.0,165,1547.5,244,1450.0,,1579.0,2024-12,,220,-0.12,1555.7
Ugo Blanchet,197,26.0,1566.0,,188,1528.3,172,1540.5,228,1471.3,,1621.0,2023-10,,159,0.21,1668.1
Terence Atmane,198,23.0,1565.4,,185,1529.1,204,1502.9,221,1474.7,,1696.8,2023-10,,160,0.21,1494.6
Gustavo Heide,199,22.9,1564.4,,262,1443.8,159,1556.8,241,1451.7,,1653.7,2024-07,,161,0.21,1537.9
Benjamin Hassan,200,29.9,1563.8,,182,1530.5,176,1536.3,226,1473.1,,1680.1,2023-10,,227,-0.13,
Alexis Galarneau,201,25.9,1563.3,,193,1526.1,240,1462.2,205,1486.8,,1603.7,2024-04,,177,0.13,1594.4
Li Tu,202,28.6,1563.1,,194,1525.7,224,1477.4,129,1547.8,,1623.3,2022-10,,170,0.17,
Albert Ramos,203,36.9,1561.1,,191,1526.9,174,1538.2,297,1413.3,,1872.7,2017-04,,163,0.22,
Jurij Rodionov,204,25.7,1560.5,,175,1536.3,217,1483.0,196,1496.0,,1692.0,2018-07,,228,-0.11,1536.9
Zsombor Piros,205,25.2,1560.4,,168,1539.2,195,1514.6,152,1528.7,,1724.1,2023-04,,214,-0.04,1664.2
Coleman Wong,206,20.6,1559.3,,179,1532.5,247,1452.8,248,1447.5,,1627.5,2024-09,,166,0.22,1615.0
Timofey Skatov,207,23.9,1558.6,,226,1482.6,164,1549.4,207,1484.5,,1662.1,2024-09,,202,0.02,
Joris De Loore,208,31.3,1557.9,,173,1537.5,215,1489.9,214,1478.8,,1650.1,2016-10,,306,-0.39,
Marco Trungelliti,209,34.9,1557.0,,232,1479.9,150,1568.4,265,1431.7,,1693.8,2022-08,,141,0.39,1471.3
Alibek Kachmazov,210,22.4,1555.7,,180,1531.6,264,1436.0,153,1527.9,,1598.4,2024-10,,190,0.10,
Dalibor Svrcina,211,22.3,1555.6,,195,1525.2,223,1478.0,250,1443.6,,1597.3,2021-08,,223,-0.06,1578.0
Stefano Napolitano,212,29.4,1554.0,,206,1507.4,193,1515.2,166,1515.1,,1636.6,2024-05,,172,0.21,
Sascha Gueymard Wayenburg,213,21.4,1553.0,,186,1528.8,318,1384.9,218,1476.5,,1553.0,2025-01,,253,-0.17,1756.4
Hugo Grenier,214,28.8,1551.6,,199,1516.5,263,1437.7,175,1509.4,,1731.3,2022-09,,191,0.11,1511.6
